segment	fivePrime_1	threePrime_1	fivePrime_2	threePrime_2	counts
PA_vRNA	72	262	305	2056	1
PA_vRNA	72	262	306	1995	26
PA_vRNA	72	262	306	2008	1
PA_vRNA	72	262	306	2031	1
PA_vRNA	72	262	306	2041	2
PA_vRNA	72	262	306	2047	1
PA_vRNA	72	262	306	2049	1
PA_vRNA	72	262	306	2073	1
PA_vRNA	72	262	306	2111	1
PA_vRNA	72	262	307	1845	19
PA_vRNA	72	262	307	1928	21
PA_vRNA	72	262	307	1961	1
PA_vRNA	72	262	307	2000	11
PA_vRNA	72	262	307	2001	28
PA_vRNA	72	262	307	2009	44
PA_vRNA	72	262	307	2022	18
PA_vRNA	72	262	307	2032	64
PA_vRNA	72	262	307	2036	1
PA_vRNA	72	262	307	2050	1168
PA_vRNA	72	262	307	2051	2
PA_vRNA	72	262	307	2052	5
PA_vRNA	72	262	307	2064	2
PA_vRNA	72	262	307	2068	42
PA_vRNA	72	262	308	1960	28
PA_vRNA	72	262	308	1982	36
PA_vRNA	72	262	308	1995	13
PA_vRNA	72	262	308	2003	48
PA_vRNA	72	262	308	2021	1
PA_vRNA	72	262	308	2032	308
PA_vRNA	72	262	308	2036	12
PA_vRNA	72	262	308	2045	4
PA_vRNA	72	262	308	2120	1
PA_vRNA	72	262	308	2144	3
PA_vRNA	72	262	309	324	1
PA_vRNA	72	262	309	1965	1
PA_vRNA	72	262	309	1976	4
PA_vRNA	72	262	309	2017	3
PA_vRNA	72	262	309	2045	1
PA_vRNA	72	262	309	2049	7
PA_vRNA	72	262	309	2054	6
PA_vRNA	72	262	309	2056	2
PA_vRNA	72	262	309	2074	10
PA_vRNA	72	262	309	2106	1
PA_vRNA	72	262	310	1988	11
PA_vRNA	72	262	310	2002	2
PA_vRNA	72	262	310	2012	7
PA_vRNA	72	262	310	2021	2
PA_vRNA	72	262	310	2043	9
PA_vRNA	72	262	310	2091	1
PA_vRNA	72	262	311	1939	3
PA_vRNA	72	262	311	2054	2
PA_vRNA	72	262	311	2056	1
PA_vRNA	72	262	312	1999	9
PA_vRNA	72	262	312	2017	2
PA_vRNA	72	262	312	2025	1
PA_vRNA	72	262	312	2058	2
PA_vRNA	72	262	313	1853	3
PA_vRNA	72	262	313	1940	96
PA_vRNA	72	262	313	2005	359
PA_vRNA	72	262	313	2006	2
PA_vRNA	72	262	313	2044	1
PA_vRNA	72	262	313	2045	11
PA_vRNA	72	262	313	2059	238
PA_vRNA	72	262	313	2082	3
PA_vRNA	72	262	313	2106	2
PA_vRNA	72	262	314	2000	2
PA_vRNA	72	262	314	2052	18
PA_vRNA	72	262	314	2057	1
PA_vRNA	72	262	314	2065	3
PA_vRNA	72	262	315	1935	2
PA_vRNA	72	262	315	1994	2
PA_vRNA	72	262	315	2002	4
PA_vRNA	72	262	315	2013	18
PA_vRNA	72	262	315	2038	2
PA_vRNA	72	262	315	2042	1
PA_vRNA	72	262	315	2075	11
PA_vRNA	72	262	315	2116	2
PA_vRNA	72	262	316	1933	1
PA_vRNA	72	262	316	1994	1150
PA_vRNA	72	262	316	2033	1
PA_vRNA	72	262	316	2048	1
PA_vRNA	72	262	317	1825	16
PA_vRNA	72	262	317	1903	1
PA_vRNA	72	262	317	1962	10
PA_vRNA	72	262	317	1973	2
PA_vRNA	72	262	317	1976	1
PA_vRNA	72	262	317	1996	37
PA_vRNA	72	262	317	2004	2
PA_vRNA	72	262	317	2025	3
PA_vRNA	72	262	317	2028	8
PA_vRNA	72	262	317	2049	3
PA_vRNA	72	262	317	2054	7
PA_vRNA	72	262	317	2058	2
PA_vRNA	72	262	317	2068	5
PA_vRNA	72	262	318	374	1
PA_vRNA	72	262	318	1905	5
PA_vRNA	72	262	318	1919	68
PA_vRNA	72	262	318	1931	1
PA_vRNA	72	262	318	1977	663
PA_vRNA	72	262	318	1982	3
PA_vRNA	72	262	318	1995	1
PA_vRNA	72	262	318	2015	1
PA_vRNA	72	262	318	2028	132
PA_vRNA	72	262	318	2048	1
PA_vRNA	72	262	318	2049	87
PA_vRNA	72	262	318	2054	5
PA_vRNA	72	262	318	2071	5
PA_vRNA	72	262	318	2115	1
PA_vRNA	72	262	318	2191	57
PA_vRNA	72	262	319	1963	26
PA_vRNA	72	262	319	2052	13
PA_vRNA	72	262	319	2064	2
PA_vRNA	72	262	319	2087	1
PA_vRNA	72	262	319	2097	1
PA_vRNA	72	262	319	2111	2
PA_vRNA	72	262	320	1934	1
PA_vRNA	72	262	320	1960	1
PA_vRNA	72	262	320	1972	5
PA_vRNA	72	262	320	1986	1
PA_vRNA	72	262	320	1988	793
PA_vRNA	72	262	320	1999	20
PA_vRNA	72	262	320	2011	1
PA_vRNA	72	262	320	2031	3
PA_vRNA	72	262	320	2044	4
PA_vRNA	72	262	320	2048	1
PA_vRNA	72	262	320	2049	37
PA_vRNA	72	262	320	2053	1
PA_vRNA	72	262	320	2056	10
PA_vRNA	72	262	320	2058	2
PA_vRNA	72	262	320	2064	2
PA_vRNA	72	262	320	2073	2
PA_vRNA	72	262	320	2115	1
PA_vRNA	72	262	321	1862	6
PA_vRNA	72	262	321	1882	3
PA_vRNA	72	262	321	1960	1
PA_vRNA	72	262	321	1977	470
PA_vRNA	72	262	321	1988	1
PA_vRNA	72	262	321	1994	274
PA_vRNA	72	262	321	2022	2
PA_vRNA	72	262	321	2025	7
PA_vRNA	72	262	321	2031	27
PA_vRNA	72	262	321	2072	1
PA_vRNA	72	262	321	2095	5
PA_vRNA	72	262	322	1996	1
PA_vRNA	72	262	322	2003	1
PA_vRNA	72	262	322	2021	422
PA_vRNA	72	262	322	2043	19
PA_vRNA	72	262	323	1970	2
PA_vRNA	72	262	323	2057	2
PA_vRNA	72	262	324	1587	1
PA_vRNA	72	262	324	1698	15
PA_vRNA	72	262	324	1906	4
PA_vRNA	72	262	325	1495	4
PA_vRNA	72	262	325	1971	1
PA_vRNA	72	262	326	1903	5
PA_vRNA	72	262	326	1925	22
PA_vRNA	72	262	327	2016	42
PA_vRNA	72	262	328	2024	197
PA_vRNA	72	262	328	2056	1
PA_vRNA	72	262	328	2070	1
PA_vRNA	72	262	329	1822	175
PA_vRNA	72	262	329	1826	2
PA_vRNA	72	262	329	1844	1737
PA_vRNA	72	262	329	1845	104
PA_vRNA	72	262	329	1976	2
PA_vRNA	72	262	329	1979	1
PA_vRNA	72	262	329	2001	2
PA_vRNA	72	262	329	2007	873
PA_vRNA	72	262	329	2009	4
PA_vRNA	72	262	329	2019	37
PA_vRNA	72	262	329	2025	58
PA_vRNA	72	262	329	2052	33
PA_vRNA	72	262	329	2056	1
PA_vRNA	72	262	329	2068	15
PA_vRNA	72	262	329	2075	30
PA_vRNA	72	262	330	1957	1
PA_vRNA	72	262	330	1987	3
PA_vRNA	72	262	330	1992	3
PA_vRNA	72	262	330	2012	12
PA_vRNA	72	262	330	2021	107
PA_vRNA	72	262	330	2045	10
PA_vRNA	72	262	330	2077	1
PA_vRNA	72	262	330	2089	1
PA_vRNA	72	262	332	2044	8
PA_vRNA	72	262	333	1849	1
PA_vRNA	72	262	333	1960	3
PA_vRNA	72	262	333	1961	1
PA_vRNA	72	262	333	1982	24
PA_vRNA	72	262	333	2013	9
PA_vRNA	72	262	333	2023	2
PA_vRNA	72	262	333	2025	1
PA_vRNA	72	262	334	1794	401
PA_vRNA	72	262	334	1795	1
PA_vRNA	72	262	334	1801	1
PA_vRNA	72	262	334	1870	1
PA_vRNA	72	262	334	1933	2
PA_vRNA	72	262	334	1955	7
PA_vRNA	72	262	334	1959	13
PA_vRNA	72	262	334	1963	2
PA_vRNA	72	262	334	1976	1
PA_vRNA	72	262	334	1977	17
PA_vRNA	72	262	334	1983	2
PA_vRNA	72	262	334	1984	11
PA_vRNA	72	262	334	1986	6
PA_vRNA	72	262	334	1994	1
PA_vRNA	72	262	334	1995	1
PA_vRNA	72	262	334	2000	2
PA_vRNA	72	262	334	2011	1
PA_vRNA	72	262	334	2014	39
PA_vRNA	72	262	334	2016	1
PA_vRNA	72	262	334	2019	1
PA_vRNA	72	262	334	2025	2
PA_vRNA	72	262	334	2032	17
PA_vRNA	72	262	334	2039	1
PA_vRNA	72	262	334	2044	4
PA_vRNA	72	262	335	1767	2
PA_vRNA	72	262	335	1945	7
PA_vRNA	72	262	335	1959	1
PA_vRNA	72	262	335	1989	2
PA_vRNA	72	262	335	1991	1
PA_vRNA	72	262	335	2009	22
PA_vRNA	72	262	335	2037	1
PA_vRNA	72	262	335	2047	1
PA_vRNA	72	262	336	2000	38
PA_vRNA	72	262	336	2009	1
PA_vRNA	72	262	339	1827	1
PA_vRNA	72	262	340	1954	8
PA_vRNA	72	262	340	2010	1
PA_vRNA	72	262	340	2050	10
PA_vRNA	72	262	341	2011	1
PA_vRNA	72	262	341	2034	118
PA_vRNA	72	262	342	1967	2
PA_vRNA	72	262	342	2025	9
PA_vRNA	72	262	342	2049	8
PA_vRNA	72	262	342	2057	24
PA_vRNA	72	262	342	2100	1
PA_vRNA	72	262	343	1932	10
PA_vRNA	72	262	343	1996	4
PA_vRNA	72	262	343	2003	31
PA_vRNA	72	262	344	1920	46
PA_vRNA	72	262	344	2022	4
PA_vRNA	72	262	344	2052	8
PA_vRNA	72	262	344	2156	1
PA_vRNA	72	262	345	1971	1
PA_vRNA	72	262	347	1963	1
PA_vRNA	72	262	347	2109	1
PA_vRNA	72	262	348	1897	3
PA_vRNA	72	262	348	1954	2
PA_vRNA	72	262	348	1983	1
PA_vRNA	72	262	348	1985	5
PA_vRNA	72	262	348	2017	1
PA_vRNA	72	262	349	1996	1
PA_vRNA	72	262	349	2003	18
PA_vRNA	72	262	349	2027	3
PA_vRNA	72	262	349	2050	1
PA_vRNA	72	262	349	2105	3
PA_vRNA	72	262	349	2107	1
PA_vRNA	72	262	349	2136	7
PA_vRNA	72	262	350	1825	45
PA_vRNA	72	262	350	1879	2
PA_vRNA	72	262	350	1961	2
PA_vRNA	72	262	350	1974	2
PA_vRNA	72	262	350	1989	3
PA_vRNA	72	262	350	1997	3
PA_vRNA	72	262	350	2004	1
PA_vRNA	72	262	350	2025	4
PA_vRNA	72	262	350	2055	2
PA_vRNA	72	262	350	2059	4
PA_vRNA	72	262	350	2109	1
PA_vRNA	72	262	351	1930	1
PA_vRNA	72	262	351	1961	2
PA_vRNA	72	262	351	1997	3
PA_vRNA	72	262	351	2018	2
PA_vRNA	72	262	351	2019	2
PA_vRNA	72	262	351	2022	4
PA_vRNA	72	262	351	2025	1
PA_vRNA	72	262	351	2052	1
PA_vRNA	72	262	351	2065	1
PA_vRNA	72	262	351	2069	825
PA_vRNA	72	262	351	2077	2
PA_vRNA	72	262	351	2086	2
PA_vRNA	72	262	351	2105	1
PA_vRNA	72	262	352	1936	1
PA_vRNA	72	262	352	1941	23
PA_vRNA	72	262	352	1945	64
PA_vRNA	72	262	352	2000	1
PA_vRNA	72	262	352	2009	5
PA_vRNA	72	262	352	2025	3
PA_vRNA	72	262	352	2032	2
PA_vRNA	72	262	352	2057	8
PA_vRNA	72	262	352	2115	36
PA_vRNA	72	262	353	1908	729
PA_vRNA	72	262	353	1927	4
PA_vRNA	72	262	353	1948	8
PA_vRNA	72	262	353	1992	1
PA_vRNA	72	262	353	2021	138
PA_vRNA	72	262	353	2032	1
PA_vRNA	72	262	354	1980	2
PA_vRNA	72	262	354	2012	1
PA_vRNA	72	262	354	2050	27
PA_vRNA	72	262	425	1964	6
PA_vRNA	72	262	487	1802	2
PA_vRNA	72	262	509	1981	3
PA_vRNA	72	262	532	1845	17
PA_vRNA	72	262	537	1863	9
PA_vRNA	72	262	1789	1947	1
PA_vRNA	72	262	1894	1970	3
PA_vRNA	72	262	1923	1988	184
PA_vRNA	72	262	1975	2089	475
PA_vRNA	72	262	1976	2005	1
PA_vRNA	72	262	1978	2024	1
PA_vRNA	72	262	1988	2065	1
PA_vRNA	72	262	1990	2022	128
PA_vRNA	72	262	2010	2032	126
PA_vRNA	72	262	2029	2047	145
PA_vRNA	72	262	2072	2094	1
PA_vRNA	72	262	2072	2116	2
PA_vRNA	72	262	2081	2097	468
PA_vRNA	72	262	2083	2148	1
PA_vRNA	72	262	2094	2137	2
PA_vRNA	72	262	2140	2172	10
PA_vRNA	72	262	2145	2158	1
PA_vRNA	72	262	2191	2214	2
PA_vRNA	72	2047	2081	2097	44
PA_vRNA	72	2047	2085	2098	1
PA_vRNA	72	2047	2089	2152	1
PA_vRNA	72	2047	2102	2113	3
PA_vRNA	72	2097	2126	2159	2
PA_vRNA	72	2097	2139	2151	1
PA_vRNA	72	2097	2139	2156	15
PA_vRNA	72	2097	2140	2149	2
PA_vRNA	72	2097	2140	2172	2
PA_vRNA	72	2097	2155	2188	1
PA_vRNA	75	1959	1975	2089	1
PA_vRNA	75	1959	2041	2057	1
PA_vRNA	91	275	277	2034	1
PA_vRNA	91	275	283	2032	1
PA_vRNA	91	275	283	2064	1
PA_vRNA	91	275	285	2025	1
PA_vRNA	92	206	297	2045	1
PA_vRNA	94	177	210	2074	1
PA_vRNA	94	177	228	2025	1
PA_vRNA	94	177	264	2102	1
PA_vRNA	94	177	266	2032	1
PA_vRNA	97	165	206	2076	1
PA_vRNA	97	165	233	2103	1
PA_vRNA	97	165	241	2048	1
PA_vRNA	97	165	265	2073	1
PA_vRNA	97	165	313	2005	1
PA_vRNA	97	165	313	2006	1
PA_vRNA	97	165	316	1994	1
PA_vRNA	97	165	322	2021	1
PA_vRNA	101	109	187	1979	1
PA_vRNA	101	109	194	2050	1
PA_vRNA	101	109	256	2069	1
PA_vRNA	101	109	281	2074	1
PA_vRNA	101	109	297	2048	1
PA_vRNA	101	109	316	1994	1
PA_vRNA	101	177	254	2069	1
PA_vRNA	101	217	224	1989	1
PA_vRNA	101	217	228	2025	1
PA_vRNA	101	217	230	2106	3
PA_vRNA	101	217	243	285	2
PA_vRNA	101	217	251	2035	1
PA_vRNA	101	217	254	2069	1
PA_vRNA	101	217	395	1944	2
PA_vRNA	102	262	297	2048	1
PA_vRNA	102	262	307	2050	1
PA_vRNA	102	262	317	2029	1
PA_vRNA	108	177	221	2009	1
PA_vRNA	108	177	224	1989	1
PA_vRNA	108	177	233	2103	2
PA_vRNA	108	177	241	2100	1
PA_vRNA	108	177	243	2025	1
PA_vRNA	108	177	245	2064	1
PA_vRNA	108	177	246	2049	1
PA_vRNA	108	177	251	2073	1
PA_vRNA	108	177	254	2069	2
PA_vRNA	108	177	256	2069	2
PA_vRNA	108	177	256	2091	2
PA_vRNA	108	177	257	2123	1
PA_vRNA	108	177	262	2069	1
PA_vRNA	108	177	263	2027	2
PA_vRNA	108	177	264	2030	2
PA_vRNA	108	177	265	2074	1
PA_vRNA	108	177	265	2107	1
PA_vRNA	108	177	277	2034	3
PA_vRNA	108	177	281	2074	2
PA_vRNA	108	177	283	1996	3
PA_vRNA	108	177	284	2074	1
PA_vRNA	108	177	284	2102	1
PA_vRNA	108	177	285	2009	4
PA_vRNA	108	177	285	2073	1
PA_vRNA	108	177	286	2077	1
PA_vRNA	108	177	290	2044	2
PA_vRNA	108	177	294	1814	1
PA_vRNA	108	177	295	2011	7
PA_vRNA	108	177	296	2025	1
PA_vRNA	108	177	296	2057	1
PA_vRNA	108	177	297	1982	1
PA_vRNA	108	177	297	2083	1
PA_vRNA	108	177	302	1994	1
PA_vRNA	108	177	307	2001	1
PA_vRNA	108	177	307	2032	1
PA_vRNA	108	177	307	2068	3
PA_vRNA	108	177	313	1940	1
PA_vRNA	108	177	313	2059	1
PA_vRNA	108	177	316	1994	3
PA_vRNA	108	177	318	1977	1
PA_vRNA	108	177	322	2021	1
PA_vRNA	108	177	328	1953	1
PA_vRNA	108	177	329	1844	1
PA_vRNA	108	177	329	2007	6
PA_vRNA	108	177	334	1794	1
PA_vRNA	108	177	351	2069	1
PA_vRNA	108	177	352	1996	2
PA_vRNA	108	177	353	1908	1
PA_vRNA	108	177	371	1944	1
PA_vRNA	108	177	385	1948	1
PA_vRNA	108	177	389	1947	1
PA_vRNA	108	177	446	1895	1
PA_vRNA	108	177	452	1814	1
PA_vRNA	108	177	454	1883	1
PA_vRNA	108	177	487	1802	1
PA_vRNA	108	177	506	1920	1
PA_vRNA	108	177	1931	1939	1
PA_vRNA	108	177	2081	2097	4
PA_vRNA	109	163	285	2073	2
PA_vRNA	111	180	491	562	2
PA_vRNA	111	239	351	2069	1
PA_vRNA	113	176	221	2009	1
PA_vRNA	113	176	262	2069	1
PA_vRNA	113	176	296	2025	1
PA_vRNA	113	176	321	1977	1
PA_vRNA	113	176	329	1844	3
PA_vRNA	113	176	355	1997	1
PA_vRNA	113	176	2029	2047	1
PA_vRNA	113	320	334	1794	1
PA_vRNA	113	320	351	2069	2
PA_vRNA	114	175	230	2106	1
PA_vRNA	114	175	263	2001	1
PA_vRNA	114	175	277	2034	1
PA_vRNA	114	175	286	1977	1
PA_vRNA	114	176	193	2042	3
PA_vRNA	114	176	206	2076	1
PA_vRNA	114	176	212	2154	1
PA_vRNA	114	176	213	391	1
PA_vRNA	114	176	213	2060	1
PA_vRNA	114	176	214	2052	1
PA_vRNA	114	176	217	2020	1
PA_vRNA	114	176	218	258	1
PA_vRNA	114	176	221	2009	6
PA_vRNA	114	176	223	2103	1
PA_vRNA	114	176	224	1989	1
PA_vRNA	114	176	224	1994	3
PA_vRNA	114	176	224	2015	1
PA_vRNA	114	176	224	2071	2
PA_vRNA	114	176	228	2025	6
PA_vRNA	114	176	229	2113	2
PA_vRNA	114	176	230	2106	2
PA_vRNA	114	176	235	2075	1
PA_vRNA	114	176	238	2045	2
PA_vRNA	114	176	238	2060	1
PA_vRNA	114	176	240	2067	1
PA_vRNA	114	176	241	2025	2
PA_vRNA	114	176	243	2025	2
PA_vRNA	114	176	249	2028	4
PA_vRNA	114	176	251	1980	1
PA_vRNA	114	176	251	2033	1
PA_vRNA	114	176	254	2069	5
PA_vRNA	114	176	257	2123	1
PA_vRNA	114	176	262	2069	1
PA_vRNA	114	176	263	2027	4
PA_vRNA	114	176	275	2042	2
PA_vRNA	114	176	275	2051	1
PA_vRNA	114	176	277	2034	2
PA_vRNA	114	176	277	2050	2
PA_vRNA	114	176	281	1934	1
PA_vRNA	114	176	281	2074	3
PA_vRNA	114	176	283	2064	2
