segment	fivePrime	threePrime	counts
PB1_vRNA	465	2032	550
PB1_vRNA	336	368	1
PB2_vRNA	236	2194	5
PB2_vRNA	108	2127	0
PA_vRNA	403	1941	30
PB2_vRNA	410	1918	3
PA_vRNA	348	1984	1
PA_vRNA	282	2051	6
PA_vRNA	386	1948	102
PB1_vRNA	298	2134	1
PB1_vRNA	337	2134	0
PB2_vRNA	286	2075	8
PB1_vRNA	255	2174	0
PA_vRNA	321	1804	2
PA_vRNA	251	2030	11
PB1_vRNA	463	1994	19
PB1_vRNA	289	2081	5
NA_vRNA	203	1311	8
PA_vRNA	237	2075	73
PB2_vRNA	274	2178	233
PA_vRNA	410	1892	1
PB2_vRNA	185	433	13
PB1_vRNA	293	2042	829
PB2_vRNA	367	2032	17
PA_vRNA	356	1977	169
PB1_vRNA	329	2183	0
PB2_vRNA	345	2056	3
PB2_vRNA	1543	2056	1
PA_vRNA	292	2051	11
PA_vRNA	221	2034	12
PB1_vRNA	237	2153	1
PB2_vRNA	251	1568	19
PA_vRNA	68	929	1
PB2_vRNA	686	1864	1
PB1_vRNA	513	1961	1
PA_vRNA	407	1885	83
PB1_vRNA	275	2072	1
PA_vRNA	120	2068	0
PA_vRNA	317	2058	11
PA_vRNA	222	2097	3
PB1_vRNA	497	2007	29
PB2_vRNA	290	2135	3
PA_vRNA	291	2017	7
PB2_vRNA	243	2216	5
PA_vRNA	227	2075	1
PB2_vRNA	131	212	2
PB2_vRNA	442	1909	125
PB2_vRNA	231	2170	39
PB2_vRNA	178	2115	1
NA_vRNA	203	1274	4
PB1_vRNA	401	2015	0
PB2_vRNA	206	2060	0
PB2_vRNA	546	1925	718
PB2_vRNA	248	2259	12170
PB1_vRNA	298	1627	34
PB2_vRNA	274	2122	13
PA_vRNA	157	324	0
PA_vRNA	376	1998	31
PB1_vRNA	313	2139	2
PB2_vRNA	184	2160	2
PB2_vRNA	248	2163	1
PA_vRNA	195	1923	49
PA_vRNA	173	1837	268
PB2_vRNA	357	2090	16
PB1_vRNA	252	2176	11
PA_vRNA	484	1824	5
PB1_vRNA	264	2055	89
PA_vRNA	249	1982	6
PA_vRNA	543	2046	12
PB2_vRNA	244	2142	3
PB1_vRNA	433	1997	824
PB2_vRNA	237	2166	1
PB2_vRNA	687	1771	10
PB2_vRNA	227	2255	2
PB1_vRNA	338	2056	308
PB2_vRNA	452	1992	0
PA_vRNA	307	2025	9041
PA_vRNA	420	2052	3207
PB1_vRNA	307	1800	118
PB1_vRNA	277	2181	6
PA_vRNA	216	2106	5
PB1_vRNA	335	1637	13
PA_vRNA	566	1705	5
PB1_vRNA	298	2173	7
PA_vRNA	367	1937	3
PA_vRNA	305	2064	20
PB2_vRNA	455	2046	4
PA_vRNA	359	1932	6
PB2_vRNA	216	2195	489
PA_vRNA	265	2023	9
PB1_vRNA	377	2129	0
PB2_vRNA	389	2067	2696
PA_vRNA	1004	1572	3
PA_vRNA	469	1953	8
PB1_vRNA	316	2185	1
PA_vRNA	264	2033	3
PA_vRNA	396	1915	0
PB2_vRNA	453	1970	0
PA_vRNA	379	2054	6
PB2_vRNA	279	2145	0
PB1_vRNA	715	1644	0
PA_vRNA	524	1978	6
PB1_vRNA	297	2176	0
PA_vRNA	238	2075	55
PA_vRNA	222	241	11
PA_vRNA	317	1960	24
PB1_vRNA	237	2183	13
PA_vRNA	173	2048	54
PA_vRNA	252	2018	71
PA_vRNA	280	2028	1
PA_vRNA	415	2012	20
PB1_vRNA	467	2034	0
PA_vRNA	1875	2117	0
PB2_vRNA	207	2130	7
PA_vRNA	471	1826	10
PA_vRNA	237	2017	0
PA_vRNA	268	2044	1
PB1_vRNA	231	2181	30
PA_vRNA	214	2092	11
PB1_vRNA	252	2181	17
PA_vRNA	1822	1885	10
PB2_vRNA	188	1878	0
PB1_vRNA	352	2007	32
PB2_vRNA	225	2201	10
PB2_vRNA	548	1856	7
PA_vRNA	329	1940	53
PB1_vRNA	2137	2246	1
PA_vRNA	412	1962	1
PB1_vRNA	300	2086	1071
PB2_vRNA	374	2025	64
PB2_vRNA	174	1681	0
PB1_vRNA	322	2016	3
PA_vRNA	222	2120	1
PB2_vRNA	443	1931	0
PB2_vRNA	621	2018	4
PB2_vRNA	450	2017	7
PA_vRNA	298	2062	62
PB1_vRNA	264	2142	10
PB1_vRNA	215	2205	6
PB1_vRNA	2143	2195	4
M_vRNA	576	658	0
PB1_vRNA	517	1664	0
PB2_vRNA	279	2123	1
PA_vRNA	291	1894	55
PA_vRNA	368	1977	0
PB2_vRNA	140	2132	16
PA_vRNA	269	2054	19
PB1_vRNA	412	2106	1
PB1_vRNA	341	2145	602
PB2_vRNA	219	2165	0
PB2_vRNA	226	2176	964
PA_vRNA	411	1907	47
NA_vRNA	175	1324	5
PA_vRNA	261	1853	231
PB2_vRNA	279	2170	65
PB1_vRNA	477	1939	7
PB2_vRNA	461	1975	4
PA_vRNA	511	1804	1
PA_vRNA	198	1882	3
PB1_vRNA	434	1938	0
NA_vRNA	172	1324	0
NP_vRNA	379	725	5
PB2_vRNA	230	2140	26
PB2_vRNA	568	1900	0
PA_vRNA	213	2002	5
PA_vRNA	490	1946	6
PB1_vRNA	393	2020	12
PA_vRNA	1696	1844	1
PB1_vRNA	444	2090	19
PB1_vRNA	246	2197	2
PA_vRNA	438	1982	1
PA_vRNA	527	1809	1776
PA_vRNA	252	2043	261
PA_vRNA	296	2032	215
PB1_vRNA	395	2047	31
PA_vRNA	799	1479	0
PA_vRNA	668	1652	1435
PA_vRNA	391	1819	2
PA_vRNA	2142	2156	15
PB1_vRNA	453	2031	22
PA_vRNA	210	2107	11
PB2_vRNA	438	1955	9
PB2_vRNA	691	1712	0
PA_vRNA	2140	2189	4
NA_vRNA	468	1120	0
PB2_vRNA	291	2142	8
PA_vRNA	377	1978	11
PB1_vRNA	243	1950	47
PB2_vRNA	391	2049	67
PB2_vRNA	461	1962	0
PA_vRNA	524	1760	2
PB1_vRNA	307	2133	607
PB1_vRNA	234	2182	52
PA_vRNA	1457	2056	45
PA_vRNA	235	2038	28
PB1_vRNA	152	2084	2
PB1_vRNA	515	2056	83
PA_vRNA	537	1707	4
PB1_vRNA	296	2182	4
PB2_vRNA	242	2186	361
NP_vRNA	332	1249	0
PB1_vRNA	465	2067	19
PB1_vRNA	242	2144	3844
PA_vRNA	348	1996	0
PB1_vRNA	444	2093	7
PB2_vRNA	293	1974	3
PA_vRNA	352	2052	26
PA_vRNA	335	1989	28
PB2_vRNA	629	1872	0
PB1_vRNA	219	2047	44
PB1_vRNA	300	2115	57
PB1_vRNA	483	2004	5
PA_vRNA	257	2098	10
PB1_vRNA	248	2153	3
PB2_vRNA	252	2129	37
PB1_vRNA	367	2029	24
NA_vRNA	196	1253	12
PB1_vRNA	234	2179	0
PB1_vRNA	316	2049	29
PA_vRNA	256	2033	7
PB1_vRNA	2209	2290	9
PB1_vRNA	457	1990	0
PB1_vRNA	233	2201	18
PA_vRNA	485	1981	0
NA_vRNA	191	1328	1
PA_vRNA	285	1903	1
PB1_vRNA	434	2007	41
PA_vRNA	356	1919	498
PA_vRNA	520	1825	6
PB2_vRNA	173	2215	2
PA_vRNA	242	2058	16
PA_vRNA	355	1920	5
PA_vRNA	404	1923	2
PA_vRNA	480	1869	4
PA_vRNA	159	2064	0
PB2_vRNA	718	1719	4
PB2_vRNA	456	1995	6
PA_vRNA	170	2046	4
PB1_vRNA	307	2151	2
PB1_vRNA	357	1931	1
PB2_vRNA	389	2016	63
PA_vRNA	276	2091	5
PB2_vRNA	150	331	3
PA_vRNA	389	1956	8
PA_vRNA	174	2028	8
PA_vRNA	397	1921	16
PA_vRNA	407	1918	9
NA_vRNA	188	1284	16
PB1_vRNA	261	2148	4
PA_vRNA	1971	2040	9
PA_vRNA	652	1803	2
PB2_vRNA	691	1777	11
PA_vRNA	365	1958	208
PB2_vRNA	317	2085	7
PA_vRNA	379	2067	15
PA_vRNA	350	2055	17
PA_vRNA	269	280	67
PA_vRNA	256	304	9
PA_vRNA	446	2205	78
PA_vRNA	218	2076	18
PA_vRNA	320	1982	12
PB1_vRNA	270	2077	103
PA_vRNA	294	1856	5
PB1_vRNA	242	2179	0
PB2_vRNA	424	1980	0
PB2_vRNA	218	2134	3687
PA_vRNA	294	2001	0
PB1_vRNA	220	2015	78
PB2_vRNA	413	2034	1
PB1_vRNA	443	1977	65
PA_vRNA	522	1967	67
PB2_vRNA	1184	1994	93
PB1_vRNA	467	2010	31
PB2_vRNA	291	2153	2
PA_vRNA	370	1944	7
PB1_vRNA	202	2165	1
NA_vRNA	220	1366	1
PA_vRNA	498	1959	1
PB2_vRNA	177	2015	24
PB2_vRNA	328	2058	95
PB1_vRNA	385	2045	672
PA_vRNA	1674	1718	13
PA_vRNA	239	2051	0
PB2_vRNA	458	1983	2
PA_vRNA	317	2067	4
PB2_vRNA	242	2211	2
NA_vRNA	218	1269	1
PA_vRNA	265	2109	5
PA_vRNA	268	2053	8
PB2_vRNA	148	1558	62
PB2_vRNA	236	2163	2
PB1_vRNA	244	2233	7
PB1_vRNA	462	2002	842
PA_vRNA	490	1936	2
PB1_vRNA	138	2215	3
PB2_vRNA	455	1977	100
PB2_vRNA	306	2023	51
PA_vRNA	376	2105	0
PA_vRNA	408	2001	3
PB1_vRNA	202	2166	248
PA_vRNA	287	2147	2
PB1_vRNA	235	2135	1
PA_vRNA	253	1985	3
PB1_vRNA	733	1702	84
PB2_vRNA	244	2113	1
PA_vRNA	311	1932	8
PB1_vRNA	337	2181	10
PB1_vRNA	404	2034	43
PA_vRNA	272	1604	9
PB1_vRNA	487	2034	3
NA_vRNA	216	1247	1
NA_vRNA	195	1317	22
PA_vRNA	291	2026	36
PA_vRNA	219	2100	4
PB2_vRNA	221	2223	29
PB1_vRNA	347	2058	70
PA_vRNA	286	2064	4
PA_vRNA	476	554	38
PB2_vRNA	282	2172	0
PA_vRNA	480	1916	5
PB1_vRNA	532	2021	31
PA_vRNA	554	2128	308
NS_vRNA	564	854	2
PB1_vRNA	178	2224	46
PB1_vRNA	315	2156	32
PB2_vRNA	524	2015	5
PB2_vRNA	354	2039	5
PA_vRNA	293	2010	15
PA_vRNA	238	2076	3
PA_vRNA	352	2005	315
PB1_vRNA	950	1731	27
PA_vRNA	467	1858	2153
PB2_vRNA	386	2083	108
PB1_vRNA	240	2132	25
PB1_vRNA	309	2141	179
PB1_vRNA	314	2164	4
PB1_vRNA	388	2064	2
PB2_vRNA	339	2027	37
PA_vRNA	350	2059	2
PA_vRNA	558	1888	7
PB1_vRNA	404	2135	1481
PA_vRNA	373	1908	0
PA_vRNA	402	2172	0
PB1_vRNA	220	275	1
PB1_vRNA	409	2021	2
PB2_vRNA	1259	1513	0
PA_vRNA	430	1950	2
PA_vRNA	351	1943	1
PA_vRNA	391	1940	35
PB1_vRNA	461	1996	1
PB1_vRNA	221	2125	117
PA_vRNA	213	2022	0
NA_vRNA	194	1286	595
PA_vRNA	242	2115	191
PA_vRNA	364	2058	52
PB2_vRNA	230	2136	11
PB2_vRNA	255	2154	13
PB2_vRNA	550	1840	5
PB2_vRNA	358	2070	0
PA_vRNA	241	1996	1
PA_vRNA	386	1945	10
PB1_vRNA	443	1997	7
PB2_vRNA	124	1467	0
PA_vRNA	132	1952	5
PA_vRNA	409	1985	8
PB2_vRNA	389	2083	2
PB1_vRNA	310	2133	69
PA_vRNA	231	2065	6
PB1_vRNA	2233	2252	15
PB1_vRNA	445	1934	3
PA_vRNA	307	2041	27
PB2_vRNA	256	2184	4
PB2_vRNA	268	2168	478
PA_vRNA	537	1813	65
PA_vRNA	376	1928	1
PA_vRNA	504	1864	0
PB2_vRNA	552	1986	3
PA_vRNA	165	2118	1232
PA_vRNA	652	2074	4
PB2_vRNA	389	2035	62
PA_vRNA	397	1958	0
PB1_vRNA	444	1948	28
PB2_vRNA	477	2038	4
PB2_vRNA	2040	2056	18
PB1_vRNA	379	2190	417
PA_vRNA	575	1159	3
PA_vRNA	1818	1859	5
PB2_vRNA	250	2186	20
PB1_vRNA	267	2146	4
PB2_vRNA	350	2075	4
PA_vRNA	63	1031	5
PB1_vRNA	359	2142	2
PA_vRNA	296	1961	35
PB1_vRNA	316	2145	11
PB2_vRNA	343	1595	0
PB2_vRNA	319	2103	3
HA_vRNA	808	852	3
PA_vRNA	266	2022	14
PB1_vRNA	179	2074	69
NA_vRNA	201	1347	0
PA_vRNA	320	1990	1
PB2_vRNA	234	2176	29
PA_vRNA	100	1960	1
PA_vRNA	284	2073	4
NA_vRNA	188	1249	0
PB1_vRNA	358	2074	1
PA_vRNA	494	1874	3
PA_vRNA	213	2071	449
PB1_vRNA	179	2207	26
PB2_vRNA	588	1877	19
PB2_vRNA	247	2180	1
PB1_vRNA	470	2007	6
PA_vRNA	249	2125	4
PA_vRNA	591	1705	4
PB1_vRNA	293	2161	4
PB1_vRNA	244	1905	1
PA_vRNA	210	2102	2
PB2_vRNA	277	2130	21
PB2_vRNA	210	280	29
PB2_vRNA	472	2015	57
PB1_vRNA	460	2056	14
PA_vRNA	243	2089	16
PB2_vRNA	217	2163	0
PA_vRNA	293	2106	0
PB2_vRNA	288	2162	2
PB1_vRNA	366	2140	3
PB1_vRNA	515	2016	2
PB1_vRNA	713	1727	2
PA_vRNA	248	2057	0
PB2_vRNA	449	2002	4
PA_vRNA	373	1982	841
PA_vRNA	388	2025	3
PA_vRNA	1883	2142	2
PB1_vRNA	405	2037	0
PB1_vRNA	361	2165	1
PA_vRNA	502	1561	0
PB2_vRNA	260	2171	0
PB1_vRNA	385	2023	21
PB2_vRNA	438	2179	74
PB1_vRNA	375	2039	0
PB2_vRNA	265	1444	2
PA_vRNA	523	1886	13
PB1_vRNA	348	2029	29
PB2_vRNA	581	1933	46
PA_vRNA	248	2054	94
PB1_vRNA	365	2102	123
PA_vRNA	2092	2140	6
PA_vRNA	271	1906	50
PA_vRNA	463	2000	12
PB2_vRNA	214	2198	6
NA_vRNA	187	1337	2
PB1_vRNA	253	2178	528
PA_vRNA	221	1894	6
PA_vRNA	526	1999	6
PA_vRNA	278	2059	2
PA_vRNA	298	1938	80
PB2_vRNA	2106	2178	13
NA_vRNA	275	1112	3
PB2_vRNA	278	2163	2
PB2_vRNA	438	2095	0
PA_vRNA	188	2012	61
PA_vRNA	352	1961	27
NA_vRNA	317	1226	30
PB1_vRNA	481	2010	0
PB2_vRNA	180	2194	40
NA_vRNA	449	1060	0
PB2_vRNA	202	2220	196
PA_vRNA	490	1789	4
PB2_vRNA	357	2089	2
PA_vRNA	235	2067	1
PB2_vRNA	254	2166	2
PB2_vRNA	435	2046	5
PB2_vRNA	295	2036	158
PA_vRNA	223	1058	47
PB2_vRNA	455	2086	0
PB1_vRNA	415	1973	4
PA_vRNA	224	540	14
PA_vRNA	411	1959	20
PA_vRNA	238	2101	2
PA_vRNA	361	1790	84
PA_vRNA	320	1991	0
PA_vRNA	388	1772	6
PA_vRNA	462	1901	128
PB1_vRNA	183	2153	42
PB2_vRNA	273	927	34
PA_vRNA	319	1969	72
PA_vRNA	433	1942	41
PA_vRNA	295	1897	2
PA_vRNA	219	2097	22
PA_vRNA	120	258	5
PA_vRNA	359	1990	27
PB2_vRNA	395	2138	1
PB1_vRNA	376	2184	1
PA_vRNA	495	1859	13
PA_vRNA	305	1917	3
NA_vRNA	198	1298	11
PA_vRNA	391	443	8
PA_vRNA	168	2133	52
PB2_vRNA	269	2190	7
PA_vRNA	235	2091	6
PB1_vRNA	2014	2144	51
PB1_vRNA	250	2158	0
NP_vRNA	569	940	1
PA_vRNA	292	2019	13
PA_vRNA	264	1985	7
PA_vRNA	292	2039	6
PB1_vRNA	450	2067	73
PB1_vRNA	478	1901	4
PA_vRNA	334	1967	2
PA_vRNA	265	2106	50
PA_vRNA	264	1958	31
PA_vRNA	278	2034	6
PB2_vRNA	274	2148	3
NA_vRNA	188	1254	303
PA_vRNA	407	2138	1
PA_vRNA	317	1962	3
PA_vRNA	377	1943	0
PB1_vRNA	1880	1907	18
PB2_vRNA	227	2179	6
PA_vRNA	195	2140	10
PA_vRNA	261	2147	250
PA_vRNA	379	1999	27
PB2_vRNA	109	1431	1
PA_vRNA	183	2023	121
PA_vRNA	469	1958	38
PB1_vRNA	300	380	5
PB1_vRNA	250	2152	0
PA_vRNA	210	2030	14
M_vRNA	569	631	1
PB1_vRNA	415	2032	561
PA_vRNA	2151	2192	5
PA_vRNA	230	2113	110
PA_vRNA	443	1932	3
PA_vRNA	452	1902	10
PA_vRNA	526	1829	5
PA_vRNA	496	1707	5
PB1_vRNA	204	2176	7
PB1_vRNA	422	2004	5
PA_vRNA	315	2072	0
PB1_vRNA	2238	2258	11
PA_vRNA	321	2052	474
PB2_vRNA	251	2133	1
PB1_vRNA	356	2116	3
PB2_vRNA	368	2230	14
PB1_vRNA	239	2182	1
PB2_vRNA	409	2049	3
PA_vRNA	492	1961	20
PB2_vRNA	543	1893	0
PB1_vRNA	290	2038	11
PA_vRNA	349	1983	0
PB2_vRNA	148	2155	1
PA_vRNA	423	1851	0
PA_vRNA	295	2023	5
PA_vRNA	267	2077	32
PA_vRNA	273	2008	1
PB2_vRNA	565	1944	115
PA_vRNA	769	1907	174
PB2_vRNA	274	2008	4
PB1_vRNA	696	1769	53
PB1_vRNA	445	1995	155
PB2_vRNA	538	2234	32
PB2_vRNA	245	2220	9
PA_vRNA	261	2082	15
PA_vRNA	313	1941	1
PA_vRNA	403	1867	48
PB2_vRNA	414	2039	2
PB2_vRNA	454	2039	16
PB2_vRNA	242	2194	0
PA_vRNA	302	336	1
PA_vRNA	261	333	131
NA_vRNA	191	1302	2
PB2_vRNA	437	2000	2
PB1_vRNA	513	1896	6
PB2_vRNA	409	2037	2
PB2_vRNA	277	1220	16
NA_vRNA	308	1077	26
PB1_vRNA	276	2100	0
PB1_vRNA	415	1952	0
PB1_vRNA	365	1916	9
PA_vRNA	314	2042	6
PB2_vRNA	148	2135	4
PA_vRNA	351	2073	40
PA_vRNA	253	2115	4
PB2_vRNA	255	1856	217
PA_vRNA	180	2118	62
PA_vRNA	227	2106	24
PB2_vRNA	197	2180	0
NP_vRNA	383	1199	31
PA_vRNA	236	2072	3
PB2_vRNA	634	1777	0
PA_vRNA	358	1802	117
PB2_vRNA	455	1982	4
NA_vRNA	345	1256	21
PA_vRNA	262	2053	70
PA_vRNA	263	2034	70
PB1_vRNA	300	2226	11
PB2_vRNA	515	1777	401
PA_vRNA	785	1841	102
PB1_vRNA	377	2094	14
PB2_vRNA	563	1920	1
PB1_vRNA	315	2131	3
PA_vRNA	302	1888	21
PA_vRNA	266	2065	25
PA_vRNA	528	2091	19
PB1_vRNA	487	1933	1
PA_vRNA	370	1983	6
PB2_vRNA	592	1777	0
PA_vRNA	72	2097	639
NA_vRNA	324	1225	17
NP_vRNA	229	1423	30
PA_vRNA	241	253	175
PB1_vRNA	444	2007	28
PA_vRNA	484	1902	9
PA_vRNA	495	1802	23
PB2_vRNA	399	1987	4
PB2_vRNA	561	1857	0
PB1_vRNA	287	2172	6
PB1_vRNA	271	2016	174
PA_vRNA	240	2048	4
PA_vRNA	292	2075	63
PB2_vRNA	390	2047	5
NA_vRNA	184	1256	6
PA_vRNA	252	2025	2
PB1_vRNA	324	2097	16
PA_vRNA	400	1828	1
PA_vRNA	448	1858	173
PB2_vRNA	277	305	3
PB1_vRNA	195	2145	11
PB2_vRNA	454	1627	13
PA_vRNA	373	1999	20
PB1_vRNA	642	1604	4
PB2_vRNA	248	2192	1
PA_vRNA	407	1861	4
PA_vRNA	270	2101	355
PA_vRNA	362	1729	1
PA_vRNA	283	1956	25
PB2_vRNA	216	2183	555
PB1_vRNA	2205	2279	14
PA_vRNA	409	1866	15
PB2_vRNA	551	1890	1
PA_vRNA	453	1971	0
PA_vRNA	349	2028	32
PB2_vRNA	582	1896	23
PA_vRNA	172	2140	11
NA_vRNA	45	1190	1
PA_vRNA	308	1941	0
PB1_vRNA	443	501	38
PB2_vRNA	351	2042	2
PB1_vRNA	183	2252	73
PB2_vRNA	275	2223	0
PB2_vRNA	342	2156	1
PA_vRNA	287	2010	81
PA_vRNA	246	2097	17
PA_vRNA	318	2053	9
PA_vRNA	536	1877	0
PA_vRNA	377	2076	1
PB2_vRNA	381	2023	1
PB1_vRNA	252	2141	80
PB1_vRNA	253	461	0
PB1_vRNA	103	1452	6
PA_vRNA	438	1919	1
PA_vRNA	619	1684	1
PA_vRNA	235	2075	1
PB2_vRNA	289	2202	0
PA_vRNA	392	1891	31
PA_vRNA	396	2042	1
PB1_vRNA	179	235	293
PB1_vRNA	778	1683	1
PA_vRNA	386	1880	15
PB2_vRNA	376	2061	285
PA_vRNA	453	1914	18
PA_vRNA	314	2076	5
PB1_vRNA	383	2082	18
PB2_vRNA	358	2074	45
PB2_vRNA	337	2101	18
PA_vRNA	254	2019	0
PB1_vRNA	319	2201	0
PA_vRNA	170	219	4
PB1_vRNA	520	1818	0
PA_vRNA	537	1807	0
PA_vRNA	293	1965	24
PB2_vRNA	476	1961	6
PA_vRNA	298	1961	2
PA_vRNA	356	2032	1
PA_vRNA	536	1862	2
PB2_vRNA	706	1926	0
PA_vRNA	210	1977	6
PA_vRNA	246	2114	38
PA_vRNA	221	2050	5
PB2_vRNA	189	302	2
PA_vRNA	335	2008	0
PA_vRNA	257	1976	36
PA_vRNA	1890	2065	2
PB2_vRNA	245	2112	54
NA_vRNA	468	1097	5
NA_vRNA	1316	1338	5
PA_vRNA	405	1984	134
PB2_vRNA	233	2239	0
PB1_vRNA	499	2005	2
PB2_vRNA	227	2196	220
PA_vRNA	504	1815	235
PA_vRNA	319	2058	4
PB1_vRNA	469	2004	1
PA_vRNA	330	1987	62
PA_vRNA	316	2010	255
PB1_vRNA	268	2161	66
PA_vRNA	273	2026	17
PB1_vRNA	248	2151	3
PB1_vRNA	296	2161	20
PA_vRNA	453	1790	10
PA_vRNA	283	2057	1
PB2_vRNA	170	2113	0
NA_vRNA	312	1173	1
PA_vRNA	453	1880	7
PB2_vRNA	149	2165	6
PB1_vRNA	237	2181	0
PB1_vRNA	446	466	4
NA_vRNA	195	1266	5
PB1_vRNA	618	1938	25
PA_vRNA	248	2032	38
PB1_vRNA	334	2208	2
PB1_vRNA	528	2019	9
PB2_vRNA	202	2219	12
PB2_vRNA	364	2125	50
PB1_vRNA	179	2231	296
PB2_vRNA	702	1830	10
PB2_vRNA	246	2146	5
PB2_vRNA	260	2200	90
PA_vRNA	313	1984	16
PB1_vRNA	445	2058	53
PA_vRNA	253	2037	129
PA_vRNA	802	1698	0
PB1_vRNA	326	2121	1
PA_vRNA	378	413	21
PB2_vRNA	329	2086	2
PA_vRNA	266	1894	3
PB1_vRNA	271	1869	232
PA_vRNA	235	2033	1
PB1_vRNA	240	2041	0
PA_vRNA	211	1935	0
PA_vRNA	511	1759	1
PB1_vRNA	450	2013	3
PA_vRNA	254	2104	41
PB2_vRNA	438	2101	0
PA_vRNA	348	1962	313
PB1_vRNA	318	2052	6
PA_vRNA	183	1951	12
PA_vRNA	242	2086	20
PA_vRNA	482	1700	44
PA_vRNA	333	2054	6
NA_vRNA	106	1008	9
PA_vRNA	283	2036	5
PB2_vRNA	265	2215	1
PA_vRNA	378	1870	35
PB1_vRNA	331	2130	84
PB2_vRNA	278	2104	4
PA_vRNA	269	2076	21
PA_vRNA	358	1968	1885
PB2_vRNA	447	481	1
PA_vRNA	318	2001	1
PB2_vRNA	1893	1911	0
PB1_vRNA	363	2021	92
PB2_vRNA	254	1891	2
PA_vRNA	359	1988	3
PA_vRNA	318	2018	6
PA_vRNA	329	2025	20
PA_vRNA	335	2052	4
PA_vRNA	225	1991	4
PB2_vRNA	263	2227	1
NA_vRNA	86	102	169
PB2_vRNA	572	1924	1432
PA_vRNA	376	1963	1
PB1_vRNA	272	298	2
PB1_vRNA	293	2128	68
PB2_vRNA	547	1925	0
PB1_vRNA	206	2208	37
PA_vRNA	236	2104	12
PA_vRNA	72	1955	12
PA_vRNA	308	2028	5
PB2_vRNA	237	2157	5
PB2_vRNA	582	1865	21
PB2_vRNA	402	2044	17
PA_vRNA	251	2140	0
PA_vRNA	225	2042	172
PA_vRNA	238	2104	139
PB2_vRNA	455	1993	25
PB2_vRNA	250	2183	4
PB1_vRNA	337	2006	1
PA_vRNA	252	2055	2
PA_vRNA	356	2155	4
PB1_vRNA	177	2077	1
PA_vRNA	396	1938	55
PB1_vRNA	354	2136	2
PA_vRNA	329	2093	1
PB2_vRNA	283	2062	81
PA_vRNA	614	1691	0
PB2_vRNA	261	2196	5
PB2_vRNA	342	2014	6
PB1_vRNA	350	2004	0
PB1_vRNA	853	1646	4
PA_vRNA	210	2108	499
PB1_vRNA	2274	2289	150
PA_vRNA	318	1973	10
PA_vRNA	409	2044	59
PA_vRNA	196	2149	30
PB1_vRNA	230	2244	0
PB1_vRNA	309	2051	2
PA_vRNA	261	1922	40
PA_vRNA	264	2071	1
PA_vRNA	326	1985	2
PB2_vRNA	179	2149	0
PA_vRNA	375	1985	2147
PB2_vRNA	550	1908	3
PA_vRNA	67	583	0
PA_vRNA	316	1993	0
PA_vRNA	309	324	9
PA_vRNA	1989	2097	10
PB2_vRNA	363	2036	0
M_vRNA	551	639	0
PB1_vRNA	467	491	24
PB1_vRNA	220	2185	16
PB1_vRNA	220	2156	0
PB2_vRNA	388	2064	4
PB2_vRNA	538	2090	0
NA_vRNA	193	1335	14
PB1_vRNA	203	2233	2
PB1_vRNA	328	2116	0
PB1_vRNA	225	2144	4
PA_vRNA	497	1801	1807
PB1_vRNA	362	2131	7
PB2_vRNA	259	2180	102
PA_vRNA	65	1966	40
