segment	fivePrime	threePrime	counts
PA_vRNA	376	1998	4
PB1_vRNA	313	2139	12
PB2_vRNA	184	2160	13
PB2_vRNA	248	2163	1
PA_vRNA	195	1923	11
PA_vRNA	173	1837	237
PB2_vRNA	357	2090	9
PB1_vRNA	252	2176	14
PA_vRNA	484	1824	10
PB1_vRNA	264	2055	101
PA_vRNA	249	1982	2
PA_vRNA	543	2046	3
PB2_vRNA	244	2142	0
PB1_vRNA	433	1997	589
PB2_vRNA	237	2166	2
PB2_vRNA	687	1771	23
PB2_vRNA	227	2255	7
PB1_vRNA	338	2056	279
PB2_vRNA	452	1992	1
PA_vRNA	307	2025	11785
PA_vRNA	420	2052	2698
PB1_vRNA	307	1800	54
PB1_vRNA	277	2181	0
PA_vRNA	216	2106	8
PB1_vRNA	335	1637	37
PA_vRNA	566	1705	0
PB1_vRNA	298	2173	8
PA_vRNA	367	1937	9
PA_vRNA	305	2064	9
PB2_vRNA	455	2046	1
PA_vRNA	359	1932	5
PB2_vRNA	216	2195	287
PA_vRNA	265	2023	7
PB1_vRNA	377	2129	0
PB2_vRNA	389	2067	3048
PA_vRNA	1004	1572	1
PA_vRNA	469	1953	3
PB1_vRNA	316	2185	0
PA_vRNA	264	2033	11
PA_vRNA	396	1915	0
PB2_vRNA	453	1970	5
PA_vRNA	379	2054	2
PB2_vRNA	279	2145	1
PB1_vRNA	715	1644	1
PA_vRNA	524	1978	0
PB1_vRNA	297	2176	0
PA_vRNA	238	2075	59
PA_vRNA	222	241	26
PA_vRNA	317	1960	6
PB1_vRNA	237	2183	10
PA_vRNA	173	2048	10
PA_vRNA	252	2018	5
PA_vRNA	280	2028	1
PA_vRNA	415	2012	39
PB1_vRNA	467	2034	0
PA_vRNA	1875	2117	1
PB2_vRNA	207	2130	8
PA_vRNA	471	1826	6
PA_vRNA	237	2017	0
PA_vRNA	268	2044	7
PB1_vRNA	231	2181	0
PA_vRNA	214	2092	4
PB1_vRNA	252	2181	32
PA_vRNA	1822	1885	21
PB2_vRNA	188	1878	1
PB1_vRNA	352	2007	16
PB2_vRNA	225	2201	34
PB2_vRNA	548	1856	6
PA_vRNA	329	1940	105
PB1_vRNA	2137	2246	1
PA_vRNA	412	1962	3
PB1_vRNA	300	2086	776
PB2_vRNA	374	2025	97
PB2_vRNA	174	1681	0
PB1_vRNA	322	2016	9
PA_vRNA	222	2120	7
PB2_vRNA	443	1931	0
PB2_vRNA	621	2018	4
PB2_vRNA	450	2017	4
PA_vRNA	298	2062	30
PB1_vRNA	264	2142	25
PB1_vRNA	215	2205	1
PB1_vRNA	2143	2195	7
M_vRNA	576	658	0
PB1_vRNA	517	1664	3
PB2_vRNA	279	2123	3
PA_vRNA	291	1894	78
PA_vRNA	368	1977	1
PB2_vRNA	140	2132	0
PA_vRNA	269	2054	3
PB1_vRNA	412	2106	0
PB1_vRNA	341	2145	553
PB2_vRNA	219	2165	5
PB2_vRNA	226	2176	538
PA_vRNA	411	1907	87
NA_vRNA	175	1324	25
PA_vRNA	261	1853	177
PB2_vRNA	279	2170	64
PB1_vRNA	477	1939	8
PB2_vRNA	461	1975	5
PA_vRNA	511	1804	1
PA_vRNA	198	1882	30
PB1_vRNA	434	1938	1
NA_vRNA	172	1324	0
NP_vRNA	379	725	6
PB2_vRNA	230	2140	32
PB2_vRNA	568	1900	0
PA_vRNA	213	2002	0
PA_vRNA	490	1946	0
PB1_vRNA	393	2020	13
PA_vRNA	1696	1844	6
PB1_vRNA	444	2090	12
PB1_vRNA	246	2197	4
PA_vRNA	438	1982	3
PA_vRNA	527	1809	2408
PA_vRNA	252	2043	149
PA_vRNA	296	2032	148
PB1_vRNA	395	2047	8
PA_vRNA	799	1479	0
PA_vRNA	668	1652	1203
PA_vRNA	391	1819	6
PA_vRNA	2142	2156	19
PB1_vRNA	453	2031	14
PA_vRNA	210	2107	15
PB2_vRNA	438	1955	1
PB2_vRNA	691	1712	12
PA_vRNA	2140	2189	0
NA_vRNA	468	1120	0
PB2_vRNA	291	2142	8
PA_vRNA	377	1978	1
PB1_vRNA	243	1950	37
PB2_vRNA	391	2049	8
PB2_vRNA	461	1962	3
PA_vRNA	524	1760	0
PB1_vRNA	307	2133	386
PB1_vRNA	234	2182	3
PA_vRNA	1457	2056	4
PA_vRNA	235	2038	0
PB1_vRNA	152	2084	4
PB1_vRNA	515	2056	73
PA_vRNA	537	1707	1
PB1_vRNA	296	2182	3
PB2_vRNA	242	2186	238
NP_vRNA	332	1249	3
PB1_vRNA	465	2067	20
PB1_vRNA	242	2144	2853
PA_vRNA	348	1996	3
PB1_vRNA	444	2093	21
PB2_vRNA	293	1974	11
PA_vRNA	352	2052	0
PA_vRNA	335	1989	10
PB2_vRNA	629	1872	7
PB1_vRNA	219	2047	31
PB1_vRNA	300	2115	30
PB1_vRNA	483	2004	2
PA_vRNA	257	2098	1
PB1_vRNA	248	2153	0
PB2_vRNA	252	2129	59
PB1_vRNA	367	2029	6
NA_vRNA	196	1253	4
PB1_vRNA	234	2179	2
PB1_vRNA	316	2049	2
PA_vRNA	256	2033	0
PB1_vRNA	2209	2290	5
PB1_vRNA	457	1990	0
PB1_vRNA	233	2201	19
PA_vRNA	485	1981	1
NA_vRNA	191	1328	5
PA_vRNA	285	1903	1
PB1_vRNA	434	2007	42
PA_vRNA	356	1919	430
PA_vRNA	520	1825	34
PB2_vRNA	173	2215	5
PA_vRNA	242	2058	24
PA_vRNA	355	1920	9
PA_vRNA	404	1923	1
PA_vRNA	480	1869	5
PA_vRNA	159	2064	0
PB2_vRNA	718	1719	4
PB2_vRNA	456	1995	0
PA_vRNA	170	2046	21
PB1_vRNA	307	2151	14
PB1_vRNA	357	1931	8
PB2_vRNA	389	2016	47
PA_vRNA	276	2091	7
PB2_vRNA	150	331	4
PA_vRNA	389	1956	25
PA_vRNA	174	2028	4
PA_vRNA	397	1921	1
PA_vRNA	407	1918	9
NA_vRNA	188	1284	32
PB1_vRNA	261	2148	19
PA_vRNA	1971	2040	10
PA_vRNA	652	1803	4
PB2_vRNA	691	1777	23
PA_vRNA	365	1958	234
PB2_vRNA	317	2085	0
PA_vRNA	379	2067	29
PA_vRNA	350	2055	40
PA_vRNA	269	280	53
PA_vRNA	256	304	3
PA_vRNA	446	2205	67
PA_vRNA	218	2076	50
PA_vRNA	320	1982	26
PB1_vRNA	270	2077	86
PA_vRNA	294	1856	4
PB1_vRNA	242	2179	0
PB2_vRNA	424	1980	0
PB2_vRNA	218	2134	4860
PA_vRNA	294	2001	8
PB1_vRNA	220	2015	77
PB2_vRNA	413	2034	0
PB1_vRNA	443	1977	30
PA_vRNA	522	1967	42
PB2_vRNA	1184	1994	87
PB1_vRNA	467	2010	34
PB2_vRNA	291	2153	3
PA_vRNA	370	1944	6
PB1_vRNA	202	2165	3
NA_vRNA	220	1366	1
PA_vRNA	498	1959	6
PB2_vRNA	177	2015	5
PB2_vRNA	328	2058	28
PB1_vRNA	385	2045	452
PA_vRNA	1674	1718	8
PA_vRNA	239	2051	18
PB2_vRNA	458	1983	0
PA_vRNA	317	2067	32
PB2_vRNA	242	2211	5
NA_vRNA	218	1269	1
PA_vRNA	265	2109	9
PA_vRNA	268	2053	0
PB2_vRNA	148	1558	26
PB2_vRNA	236	2163	2
PB1_vRNA	244	2233	8
PB1_vRNA	462	2002	487
PA_vRNA	490	1936	3
PB1_vRNA	138	2215	0
PB2_vRNA	455	1977	120
PB2_vRNA	306	2023	83
PA_vRNA	376	2105	0
PA_vRNA	408	2001	2
PB1_vRNA	202	2166	186
PA_vRNA	287	2147	6
PB1_vRNA	235	2135	1
PA_vRNA	253	1985	3
PB1_vRNA	733	1702	98
PB2_vRNA	244	2113	2
PA_vRNA	311	1932	3
PB1_vRNA	337	2181	8
PB1_vRNA	404	2034	0
PA_vRNA	272	1604	1
PB1_vRNA	487	2034	0
NA_vRNA	216	1247	0
NA_vRNA	195	1317	6
PA_vRNA	291	2026	13
PA_vRNA	219	2100	13
PB2_vRNA	221	2223	1
PB1_vRNA	347	2058	63
PA_vRNA	286	2064	8
PA_vRNA	476	554	50
PB2_vRNA	282	2172	8
PA_vRNA	480	1916	9
PB1_vRNA	532	2021	17
PA_vRNA	554	2128	212
NS_vRNA	564	854	0
PB1_vRNA	178	2224	60
PB1_vRNA	315	2156	15
PB2_vRNA	524	2015	6
PB2_vRNA	354	2039	17
PA_vRNA	293	2010	0
PA_vRNA	238	2076	15
PA_vRNA	352	2005	271
PB1_vRNA	950	1731	6
PA_vRNA	467	1858	2129
PB2_vRNA	386	2083	124
PB1_vRNA	240	2132	18
PB1_vRNA	309	2141	48
PB1_vRNA	314	2164	0
PB1_vRNA	388	2064	3
PB2_vRNA	339	2027	43
PA_vRNA	350	2059	4
PA_vRNA	558	1888	13
PB1_vRNA	404	2135	1043
PA_vRNA	373	1908	0
PA_vRNA	402	2172	2
PB1_vRNA	220	275	1
PB1_vRNA	409	2021	1
PB2_vRNA	1259	1513	0
PA_vRNA	430	1950	0
PA_vRNA	351	1943	5
PA_vRNA	391	1940	0
PB1_vRNA	461	1996	1
PB1_vRNA	221	2125	19
PA_vRNA	213	2022	1
NA_vRNA	194	1286	388
PA_vRNA	242	2115	174
PA_vRNA	364	2058	78
PB2_vRNA	230	2136	5
PB2_vRNA	255	2154	31
PB2_vRNA	550	1840	9
PB2_vRNA	358	2070	0
PA_vRNA	241	1996	11
PA_vRNA	386	1945	18
PB1_vRNA	443	1997	18
PB2_vRNA	124	1467	1
PA_vRNA	132	1952	9
PA_vRNA	409	1985	2
PB2_vRNA	389	2083	14
PB1_vRNA	310	2133	1
PA_vRNA	231	2065	9
PB1_vRNA	2233	2252	5
PB1_vRNA	445	1934	1
PA_vRNA	307	2041	4
PB2_vRNA	256	2184	6
PB2_vRNA	268	2168	576
PA_vRNA	537	1813	58
PA_vRNA	376	1928	1
PA_vRNA	504	1864	1
PB2_vRNA	552	1986	8
PA_vRNA	165	2118	854
PA_vRNA	652	2074	0
PB2_vRNA	389	2035	22
PA_vRNA	397	1958	13
PB1_vRNA	444	1948	29
PB2_vRNA	477	2038	6
PB2_vRNA	2040	2056	23
PB1_vRNA	379	2190	382
PA_vRNA	575	1159	2
PA_vRNA	1818	1859	19
PB2_vRNA	250	2186	42
PB1_vRNA	267	2146	1
PB2_vRNA	350	2075	1
PA_vRNA	63	1031	6
PB1_vRNA	359	2142	0
PA_vRNA	296	1961	2
PB1_vRNA	316	2145	16
PB2_vRNA	343	1595	7
PB2_vRNA	319	2103	4
HA_vRNA	808	852	1
PA_vRNA	266	2022	1
PB1_vRNA	179	2074	63
NA_vRNA	201	1347	2
PA_vRNA	320	1990	0
PB2_vRNA	234	2176	11
PA_vRNA	100	1960	0
PA_vRNA	284	2073	7
NA_vRNA	188	1249	1
PB1_vRNA	358	2074	1
PA_vRNA	494	1874	3
PA_vRNA	213	2071	563
PB1_vRNA	179	2207	18
PB2_vRNA	588	1877	15
PB2_vRNA	247	2180	2
PB1_vRNA	470	2007	4
PA_vRNA	249	2125	2
PA_vRNA	591	1705	6
PB1_vRNA	293	2161	4
PB1_vRNA	244	1905	3
PA_vRNA	210	2102	6
PB2_vRNA	277	2130	21
PB2_vRNA	210	280	97
PB2_vRNA	472	2015	4
PB1_vRNA	460	2056	4
PA_vRNA	243	2089	13
PB2_vRNA	217	2163	3
PA_vRNA	293	2106	9
PB2_vRNA	288	2162	10
PB1_vRNA	366	2140	0
PB1_vRNA	515	2016	1
PB1_vRNA	713	1727	1
PA_vRNA	248	2057	1
PB2_vRNA	449	2002	2
PA_vRNA	373	1982	925
PA_vRNA	388	2025	9
PA_vRNA	1883	2142	4
PB1_vRNA	405	2037	2
PB1_vRNA	361	2165	0
PA_vRNA	502	1561	5
PB2_vRNA	260	2171	0
PB1_vRNA	385	2023	9
PB2_vRNA	438	2179	0
PB1_vRNA	375	2039	0
PB2_vRNA	265	1444	0
PA_vRNA	523	1886	3
PB1_vRNA	348	2029	5
PB2_vRNA	581	1933	22
PA_vRNA	248	2054	4
PB1_vRNA	365	2102	94
PA_vRNA	2092	2140	1
PA_vRNA	271	1906	42
PA_vRNA	463	2000	0
PB2_vRNA	214	2198	5
NA_vRNA	187	1337	1
PB1_vRNA	253	2178	352
PA_vRNA	221	1894	10
PA_vRNA	526	1999	10
PA_vRNA	278	2059	5
PA_vRNA	298	1938	134
PB2_vRNA	2106	2178	20
NA_vRNA	275	1112	2
PB2_vRNA	278	2163	2
PB2_vRNA	438	2095	0
PA_vRNA	188	2012	143
PA_vRNA	352	1961	17
NA_vRNA	317	1226	1
PB1_vRNA	481	2010	2
PB2_vRNA	180	2194	14
NA_vRNA	449	1060	0
PB2_vRNA	202	2220	276
PA_vRNA	490	1789	18
PB2_vRNA	357	2089	0
PA_vRNA	235	2067	4
PB2_vRNA	254	2166	10
PB2_vRNA	435	2046	13
PB2_vRNA	295	2036	140
PA_vRNA	223	1058	9
PB2_vRNA	455	2086	1
PB1_vRNA	415	1973	5
PA_vRNA	224	540	2
PA_vRNA	411	1959	7
PA_vRNA	238	2101	1
PA_vRNA	361	1790	42
PA_vRNA	320	1991	0
PA_vRNA	388	1772	2
PA_vRNA	462	1901	94
PB1_vRNA	183	2153	10
PB2_vRNA	273	927	39
PA_vRNA	319	1969	87
PA_vRNA	433	1942	27
PA_vRNA	295	1897	1
PA_vRNA	219	2097	10
PA_vRNA	120	258	18
PA_vRNA	359	1990	14
PB2_vRNA	395	2138	12
PB1_vRNA	376	2184	0
PA_vRNA	495	1859	6
PA_vRNA	305	1917	7
NA_vRNA	198	1298	9
PA_vRNA	391	443	7
PA_vRNA	168	2133	78
PB2_vRNA	269	2190	2
PA_vRNA	235	2091	4
PB1_vRNA	2014	2144	47
PB1_vRNA	250	2158	0
NP_vRNA	569	940	0
PA_vRNA	292	2019	3
PA_vRNA	264	1985	12
PA_vRNA	292	2039	14
PB1_vRNA	450	2067	2
PB1_vRNA	478	1901	0
PA_vRNA	334	1967	4
PA_vRNA	265	2106	35
PA_vRNA	264	1958	19
PA_vRNA	278	2034	19
PB2_vRNA	274	2148	0
NA_vRNA	188	1254	186
PA_vRNA	407	2138	2
PA_vRNA	317	1962	9
PA_vRNA	377	1943	8
PB1_vRNA	1880	1907	4
PB2_vRNA	227	2179	8
PA_vRNA	195	2140	1
PA_vRNA	261	2147	223
PA_vRNA	379	1999	5
PB2_vRNA	109	1431	11
PA_vRNA	183	2023	168
PA_vRNA	469	1958	32
PB1_vRNA	300	380	6
PB1_vRNA	250	2152	2
PA_vRNA	210	2030	1
M_vRNA	569	631	0
PB1_vRNA	415	2032	493
PA_vRNA	2151	2192	0
PA_vRNA	230	2113	145
PA_vRNA	443	1932	0
PA_vRNA	452	1902	2
PA_vRNA	526	1829	8
PA_vRNA	496	1707	0
PB1_vRNA	204	2176	13
PB1_vRNA	422	2004	5
PA_vRNA	315	2072	9
PB1_vRNA	2238	2258	4
PA_vRNA	321	2052	651
PB2_vRNA	251	2133	2
PB1_vRNA	356	2116	2
PB2_vRNA	368	2230	67
PB1_vRNA	239	2182	1
PB2_vRNA	409	2049	6
PA_vRNA	492	1961	8
PB2_vRNA	543	1893	0
PB1_vRNA	290	2038	6
PA_vRNA	349	1983	5
PB2_vRNA	148	2155	7
PA_vRNA	423	1851	2
PA_vRNA	295	2023	2
PA_vRNA	267	2077	33
PA_vRNA	273	2008	5
PB2_vRNA	565	1944	96
PA_vRNA	769	1907	228
PB2_vRNA	274	2008	3
PB1_vRNA	696	1769	58
PB1_vRNA	445	1995	54
PB2_vRNA	538	2234	28
PB2_vRNA	245	2220	2
PA_vRNA	261	2082	7
PA_vRNA	313	1941	11
PA_vRNA	403	1867	50
PB2_vRNA	414	2039	8
PB2_vRNA	454	2039	7
PB2_vRNA	242	2194	0
PA_vRNA	302	336	2
PA_vRNA	261	333	94
NA_vRNA	191	1302	6
PB2_vRNA	437	2000	3
PB1_vRNA	513	1896	0
PB2_vRNA	409	2037	1
PB2_vRNA	277	1220	21
NA_vRNA	308	1077	75
PB1_vRNA	276	2100	7
PB1_vRNA	415	1952	3
PB1_vRNA	365	1916	8
PA_vRNA	314	2042	6
PB2_vRNA	148	2135	13
PA_vRNA	351	2073	8
PA_vRNA	253	2115	6
PB2_vRNA	255	1856	260
PA_vRNA	180	2118	102
PA_vRNA	227	2106	0
PB2_vRNA	197	2180	5
NP_vRNA	383	1199	48
PA_vRNA	236	2072	10
PB2_vRNA	634	1777	0
PA_vRNA	358	1802	106
PB2_vRNA	455	1982	9
NA_vRNA	345	1256	9
PA_vRNA	262	2053	148
PA_vRNA	263	2034	130
PB1_vRNA	300	2226	4
PB2_vRNA	515	1777	228
PA_vRNA	785	1841	78
PB1_vRNA	377	2094	9
PB2_vRNA	563	1920	0
PB1_vRNA	315	2131	1
PA_vRNA	302	1888	50
PA_vRNA	266	2065	10
PA_vRNA	528	2091	26
PB1_vRNA	487	1933	1
PA_vRNA	370	1983	2
PB2_vRNA	592	1777	0
PA_vRNA	72	2097	756
NA_vRNA	324	1225	2
NP_vRNA	229	1423	47
PA_vRNA	241	253	146
PB1_vRNA	444	2007	32
PA_vRNA	484	1902	32
PA_vRNA	495	1802	7
PB2_vRNA	399	1987	2
PB2_vRNA	561	1857	2
PB1_vRNA	287	2172	3
PB1_vRNA	271	2016	136
PA_vRNA	240	2048	14
PA_vRNA	292	2075	57
PB2_vRNA	390	2047	1
NA_vRNA	184	1256	14
PA_vRNA	252	2025	7
PB1_vRNA	324	2097	2
PA_vRNA	400	1828	5
PA_vRNA	448	1858	210
PB2_vRNA	277	305	1
PB1_vRNA	195	2145	4
PB2_vRNA	454	1627	11
PA_vRNA	373	1999	20
PB1_vRNA	642	1604	2
PB2_vRNA	248	2192	4
PA_vRNA	407	1861	1
PA_vRNA	270	2101	275
PA_vRNA	362	1729	1
PA_vRNA	283	1956	3
PB2_vRNA	216	2183	619
PB1_vRNA	2205	2279	8
PA_vRNA	409	1866	46
PB2_vRNA	551	1890	1
PA_vRNA	453	1971	1
PA_vRNA	349	2028	50
PB2_vRNA	582	1896	14
PA_vRNA	172	2140	10
NA_vRNA	45	1190	0
PA_vRNA	308	1941	3
PB1_vRNA	443	501	9
PB2_vRNA	351	2042	1
PB1_vRNA	183	2252	9
PB2_vRNA	275	2223	6
PB2_vRNA	342	2156	2
PA_vRNA	287	2010	65
PA_vRNA	246	2097	0
PA_vRNA	318	2053	1
PA_vRNA	536	1877	0
PA_vRNA	377	2076	1
PB2_vRNA	381	2023	4
PB1_vRNA	252	2141	65
PB1_vRNA	253	461	0
PB1_vRNA	103	1452	4
PA_vRNA	438	1919	4
PA_vRNA	619	1684	0
PA_vRNA	235	2075	8
PB2_vRNA	289	2202	2
PA_vRNA	392	1891	6
PA_vRNA	396	2042	1
PB1_vRNA	179	235	218
PB1_vRNA	778	1683	2
PA_vRNA	386	1880	0
PB2_vRNA	376	2061	146
PA_vRNA	453	1914	22
PA_vRNA	314	2076	0
PB1_vRNA	383	2082	27
PB2_vRNA	358	2074	76
PB2_vRNA	337	2101	17
PA_vRNA	254	2019	6
PB1_vRNA	319	2201	1
PA_vRNA	170	219	7
PB1_vRNA	520	1818	0
PA_vRNA	537	1807	2
PA_vRNA	293	1965	12
PB2_vRNA	476	1961	10
PA_vRNA	298	1961	1
PA_vRNA	356	2032	0
PA_vRNA	536	1862	1
PB2_vRNA	706	1926	0
PA_vRNA	210	1977	6
PA_vRNA	246	2114	50
PA_vRNA	221	2050	6
PB2_vRNA	189	302	1
PA_vRNA	335	2008	0
PA_vRNA	257	1976	18
PA_vRNA	1890	2065	3
PB2_vRNA	245	2112	1
NA_vRNA	468	1097	3
NA_vRNA	1316	1338	5
PA_vRNA	405	1984	140
PB2_vRNA	233	2239	7
PB1_vRNA	499	2005	4
PB2_vRNA	227	2196	252
PA_vRNA	504	1815	217
PA_vRNA	319	2058	20
PB1_vRNA	469	2004	5
PA_vRNA	330	1987	77
PA_vRNA	316	2010	198
PB1_vRNA	268	2161	25
PA_vRNA	273	2026	30
PB1_vRNA	248	2151	1
PB1_vRNA	296	2161	0
PA_vRNA	453	1790	1
PA_vRNA	283	2057	3
PB2_vRNA	170	2113	8
NA_vRNA	312	1173	0
PA_vRNA	453	1880	3
PB2_vRNA	149	2165	9
PB1_vRNA	237	2181	0
PB1_vRNA	446	466	2
NA_vRNA	195	1266	0
PB1_vRNA	618	1938	11
PA_vRNA	248	2032	11
PB1_vRNA	334	2208	12
PB1_vRNA	528	2019	3
PB2_vRNA	202	2219	12
PB2_vRNA	364	2125	38
PB1_vRNA	179	2231	183
PB2_vRNA	702	1830	20
PB2_vRNA	246	2146	10
PB2_vRNA	260	2200	210
PA_vRNA	313	1984	11
PB1_vRNA	445	2058	39
PA_vRNA	253	2037	190
PA_vRNA	802	1698	2
PB1_vRNA	326	2121	0
PA_vRNA	378	413	17
PB2_vRNA	329	2086	8
PA_vRNA	266	1894	28
PB1_vRNA	271	1869	88
PA_vRNA	235	2033	6
PB1_vRNA	240	2041	4
PA_vRNA	211	1935	3
PA_vRNA	511	1759	3
PB1_vRNA	450	2013	20
PA_vRNA	254	2104	0
PB2_vRNA	438	2101	1
PA_vRNA	348	1962	470
PB1_vRNA	318	2052	15
PA_vRNA	183	1951	4
PA_vRNA	242	2086	31
PA_vRNA	482	1700	38
PA_vRNA	333	2054	15
NA_vRNA	106	1008	2
PA_vRNA	283	2036	10
PB2_vRNA	265	2215	2
PA_vRNA	378	1870	26
PB1_vRNA	331	2130	20
PB2_vRNA	278	2104	17
PA_vRNA	269	2076	9
PA_vRNA	358	1968	2185
PB2_vRNA	447	481	1
PA_vRNA	318	2001	0
PB2_vRNA	1893	1911	7
PB1_vRNA	363	2021	59
PB2_vRNA	254	1891	6
PA_vRNA	359	1988	0
PA_vRNA	318	2018	1
PA_vRNA	329	2025	42
PA_vRNA	335	2052	0
PA_vRNA	225	1991	31
PB2_vRNA	263	2227	7
NA_vRNA	86	102	129
PB2_vRNA	572	1924	1112
PA_vRNA	376	1963	11
PB1_vRNA	272	298	3
PB1_vRNA	293	2128	19
PB2_vRNA	547	1925	0
PB1_vRNA	206	2208	12
PA_vRNA	236	2104	89
PA_vRNA	72	1955	5
PA_vRNA	308	2028	16
PB2_vRNA	237	2157	1
PB2_vRNA	582	1865	14
PB2_vRNA	402	2044	15
PA_vRNA	251	2140	1
PA_vRNA	225	2042	191
PA_vRNA	238	2104	377
PB2_vRNA	455	1993	22
PB2_vRNA	250	2183	11
PB1_vRNA	337	2006	0
PA_vRNA	252	2055	13
PA_vRNA	356	2155	1
PB1_vRNA	177	2077	0
PA_vRNA	396	1938	39
PB1_vRNA	354	2136	3
PA_vRNA	329	2093	1
PB2_vRNA	283	2062	46
PA_vRNA	614	1691	2
PB2_vRNA	261	2196	8
PB2_vRNA	342	2014	3
PB1_vRNA	350	2004	3
PB1_vRNA	853	1646	5
PA_vRNA	210	2108	642
PB1_vRNA	2274	2289	105
PA_vRNA	318	1973	15
PA_vRNA	409	2044	63
PA_vRNA	196	2149	8
PB1_vRNA	230	2244	0
PB1_vRNA	309	2051	5
PA_vRNA	261	1922	27
PA_vRNA	264	2071	1
PA_vRNA	326	1985	2
PB2_vRNA	179	2149	1
PA_vRNA	375	1985	2318
PB2_vRNA	550	1908	17
PA_vRNA	67	583	1
PA_vRNA	316	1993	1
PA_vRNA	309	324	10
PA_vRNA	1989	2097	3
PB2_vRNA	363	2036	1
M_vRNA	551	639	0
PB1_vRNA	467	491	8
PB1_vRNA	220	2185	24
PB1_vRNA	220	2156	0
PB2_vRNA	388	2064	1
PB2_vRNA	538	2090	2
NA_vRNA	193	1335	12
PB1_vRNA	203	2233	3
PB1_vRNA	328	2116	0
PB1_vRNA	225	2144	3
PA_vRNA	497	1801	1632
PB1_vRNA	362	2131	4
PB2_vRNA	259	2180	187
PA_vRNA	65	1966	60
