segment	fivePrime	threePrime	counts
PB2_vRNA	507	1921	19
PB2_vRNA	195	2223	1
PB1_vRNA	383	2131	54
PB2_vRNA	325	2058	5
PB2_vRNA	325	2052	6
PA_vRNA	350	1825	452
PA_vRNA	416	1998	3
PA_vRNA	503	1776	29
PB2_vRNA	389	2076	5
PB1_vRNA	245	2155	0
PA_vRNA	274	2074	1
PB1_vRNA	514	1939	7
PA_vRNA	451	1947	0
PA_vRNA	517	1831	21
PA_vRNA	290	2047	3
PA_vRNA	165	1896	73
PB1_vRNA	415	2032	4
PA_vRNA	2089	2152	42
PB2_vRNA	186	568	1
PB2_vRNA	1141	2279	1
PB2_vRNA	261	2193	129
PA_vRNA	375	2012	3
PB1_vRNA	908	2250	1425
PB2_vRNA	1910	2079	10
NA_vRNA	308	1176	1
PA_vRNA	394	2194	0
PA_vRNA	292	2046	8
PA_vRNA	258	1806	5
PB1_vRNA	304	2129	2
PB2_vRNA	545	622	44
PA_vRNA	369	1941	1
PA_vRNA	487	1874	0
HA_vRNA	547	1690	4
PA_vRNA	421	1976	0
NA_vRNA	158	1161	3
PB1_vRNA	331	2023	3
PA_vRNA	330	2028	9
PB2_vRNA	1242	1280	6
PB1_vRNA	435	2032	9
PA_vRNA	246	1998	426
PA_vRNA	406	2023	12
PA_vRNA	320	2056	177
PB1_vRNA	317	364	16
PB1_vRNA	646	1817	13
PA_vRNA	297	362	802
PA_vRNA	367	2027	4
NA_vRNA	247	1108	1
PA_vRNA	252	2067	3
PA_vRNA	364	1999	4
PB1_vRNA	318	2106	3
PA_vRNA	251	2145	67
PB2_vRNA	483	2015	11
PB1_vRNA	512	1884	0
PB2_vRNA	374	2007	22
PB1_vRNA	514	2082	38
PB1_vRNA	513	2051	4
PA_vRNA	318	1977	9460
PB2_vRNA	333	2064	23
PB1_vRNA	397	2067	1
NA_vRNA	117	1320	5
PA_vRNA	1964	1999	2
NA_vRNA	402	1116	22
PA_vRNA	302	1994	6049
PB1_vRNA	214	2164	20
PB1_vRNA	233	2151	36
PB1_vRNA	458	1993	15
PB2_vRNA	191	2195	10
PB2_vRNA	277	2145	0
NA_vRNA	172	1324	23
PA_vRNA	295	2047	10
PB2_vRNA	442	1908	5
PB1_vRNA	2095	2154	6
PA_vRNA	193	2155	0
PB1_vRNA	463	1974	693
PB1_vRNA	447	1899	205
PA_vRNA	304	1953	20
PB1_vRNA	228	263	2
PB2_vRNA	291	2128	158
PA_vRNA	187	1979	12
PB1_vRNA	447	2024	12
PA_vRNA	525	1978	1
PB1_vRNA	625	1796	64
PB1_vRNA	256	2037	2
PB2_vRNA	438	1875	16
PA_vRNA	352	2070	4
PB2_vRNA	244	2165	7
NA_vRNA	178	1324	63
PA_vRNA	373	2036	15
PA_vRNA	474	2035	1
PB2_vRNA	236	2147	4
PB1_vRNA	451	2037	2
PA_vRNA	230	2061	2
PA_vRNA	386	1892	1
PB1_vRNA	2205	2217	8
PA_vRNA	242	2105	69
PA_vRNA	525	1816	0
PA_vRNA	266	2052	15
PB1_vRNA	264	2250	6
PB2_vRNA	286	2201	0
PB2_vRNA	449	1910	2
PB2_vRNA	619	1863	1
PA_vRNA	1119	1636	0
PB1_vRNA	314	2059	62
PB1_vRNA	370	1966	9
PA_vRNA	335	1991	27
NA_vRNA	274	1159	2
PB1_vRNA	375	2212	14
PB1_vRNA	341	2044	353
PB2_vRNA	98	2111	12
PA_vRNA	236	1979	0
PA_vRNA	284	2157	11
PB1_vRNA	430	2013	0
PB1_vRNA	471	2035	9
PB2_vRNA	319	2126	4
PA_vRNA	714	1589	3
PA_vRNA	424	1979	904
PB2_vRNA	343	2009	11
PB1_vRNA	631	1775	4
PB2_vRNA	181	2196	12
PB1_vRNA	1984	2009	4241
PB2_vRNA	248	2196	40
PB2_vRNA	496	2173	65
PB1_vRNA	462	2001	2
PA_vRNA	220	2072	76
PB1_vRNA	295	2214	3
PB2_vRNA	454	2020	5
PB2_vRNA	484	1885	2
PB1_vRNA	688	1790	3
PA_vRNA	253	2117	120
PA_vRNA	523	1801	1
PB1_vRNA	413	1975	11
PA_vRNA	230	2074	155
PA_vRNA	275	2042	6580
PA_vRNA	284	2073	11
PA_vRNA	374	2050	1465
PB1_vRNA	2247	2287	6
PB1_vRNA	230	2194	58
PA_vRNA	289	1995	0
PB2_vRNA	266	2127	1
PB2_vRNA	390	2058	565
PB2_vRNA	375	2025	3
PB2_vRNA	611	1831	4
PA_vRNA	306	1995	259
PB1_vRNA	728	1733	1668
PB1_vRNA	451	2019	5
PB1_vRNA	985	1455	12
PB2_vRNA	222	2181	1091
PA_vRNA	351	1889	6
PA_vRNA	285	2008	12
PB2_vRNA	387	2057	6
PA_vRNA	265	1998	246
PB2_vRNA	248	2197	0
PA_vRNA	276	2050	33
PA_vRNA	309	2045	11
PB1_vRNA	317	2146	18
PB2_vRNA	739	1702	0
PA_vRNA	334	1993	2
PA_vRNA	319	2054	10
PA_vRNA	254	2106	3
PB2_vRNA	167	370	320
PB2_vRNA	449	2017	3
PB2_vRNA	550	1879	7
PA_vRNA	250	2048	11
PB2_vRNA	219	2166	314
PA_vRNA	301	2039	14
PB1_vRNA	310	2101	1
PA_vRNA	221	2111	22
NA_vRNA	190	1283	4
PA_vRNA	334	1996	1
PB1_vRNA	213	2121	0
PB1_vRNA	299	2177	1862
PB2_vRNA	139	2117	0
PB1_vRNA	252	2186	2421
PB1_vRNA	245	2219	32
PA_vRNA	219	2053	8
PA_vRNA	242	2024	5
PB2_vRNA	280	2138	5
PA_vRNA	235	2061	62
PA_vRNA	362	1929	5
PB1_vRNA	398	2063	406
PA_vRNA	473	1872	2
PB2_vRNA	236	2172	112
PB2_vRNA	563	1918	0
PB2_vRNA	323	2043	3
PA_vRNA	320	1925	55
PA_vRNA	296	370	164
PB2_vRNA	187	2172	56
PB2_vRNA	167	2119	259
PB2_vRNA	470	1887	14
PA_vRNA	485	1814	11
PB1_vRNA	445	1986	11
NA_vRNA	341	1187	1
PB1_vRNA	249	2185	3
PB2_vRNA	387	2070	658
PA_vRNA	631	1770	123
PB1_vRNA	286	2177	9
PA_vRNA	1988	2090	16
PA_vRNA	291	2026	52
PB1_vRNA	271	2120	9
PA_vRNA	1995	2004	10
PB2_vRNA	455	2099	5
PA_vRNA	538	1776	2
PB1_vRNA	258	2138	0
PB1_vRNA	326	2169	20
NA_vRNA	650	1327	44
PA_vRNA	284	2065	39
PA_vRNA	351	2065	12
PB1_vRNA	342	2040	9
PB1_vRNA	2144	2177	10
PB2_vRNA	612	1880	7
PB1_vRNA	485	1938	39
PB2_vRNA	166	2135	27
PB1_vRNA	217	2118	136
PA_vRNA	367	1882	48
PB2_vRNA	714	1689	3
PA_vRNA	333	1960	1
PB2_vRNA	188	2229	0
PB1_vRNA	290	2284	2
PB2_vRNA	358	2033	34
PA_vRNA	258	1989	13
PB2_vRNA	477	2036	1
PA_vRNA	193	2130	1
PA_vRNA	356	1893	0
PA_vRNA	251	1980	6380
PA_vRNA	424	1941	49
PA_vRNA	537	1813	4
PA_vRNA	334	1916	10
PA_vRNA	65	1966	16
PB2_vRNA	263	2146	7
PB2_vRNA	187	2120	10
PB2_vRNA	265	2184	2
PB1_vRNA	86	98	10
PA_vRNA	430	1941	22
PB1_vRNA	317	2047	0
PA_vRNA	291	1978	676
PA_vRNA	308	2120	1
PA_vRNA	395	2041	57
PB1_vRNA	185	2169	48
PB2_vRNA	643	1729	2
PB1_vRNA	230	2171	6
PB1_vRNA	314	2149	270
PB2_vRNA	634	1847	0
PA_vRNA	196	2076	5
PB2_vRNA	198	2226	514
PA_vRNA	348	1985	12
PB2_vRNA	248	2133	19
NA_vRNA	150	1350	15
PA_vRNA	504	1889	39
PB1_vRNA	249	2180	6
PB2_vRNA	259	2096	10
PA_vRNA	335	1989	3
PA_vRNA	538	1763	3
PB1_vRNA	253	2211	5
PB1_vRNA	444	2064	2
PA_vRNA	257	2025	6
PA_vRNA	577	1847	6
PB1_vRNA	446	2023	800
PB1_vRNA	239	2190	5
PB2_vRNA	1296	1369	1
PA_vRNA	391	1867	202
M_vRNA	301	993	0
PB1_vRNA	289	2217	5
PA_vRNA	231	2068	11
PA_vRNA	318	1987	20
PB1_vRNA	338	2110	235
PB2_vRNA	455	2049	2
PA_vRNA	269	2065	53
PA_vRNA	266	2061	0
PB2_vRNA	187	2129	178
PA_vRNA	281	2072	12
PA_vRNA	320	2011	9
PB2_vRNA	252	2195	15
PA_vRNA	542	1672	2
PB1_vRNA	345	2015	12
PB1_vRNA	360	2141	0
PB1_vRNA	366	1976	30
PA_vRNA	301	1998	7
PB1_vRNA	245	2082	20
PB1_vRNA	745	1643	0
PB2_vRNA	197	611	8
PB2_vRNA	424	1980	1
PB2_vRNA	592	1826	17
PA_vRNA	621	1741	1273
PB2_vRNA	216	2221	1
PB2_vRNA	472	1984	1
PA_vRNA	268	2122	4
PB1_vRNA	499	577	0
PB2_vRNA	455	2015	2
PB2_vRNA	356	2015	21
PB1_vRNA	132	1766	0
PB2_vRNA	516	1900	1
NA_vRNA	1314	1345	10
NP_vRNA	292	1405	11
PB1_vRNA	554	1827	2
PB1_vRNA	355	2029	3
PB1_vRNA	399	2173	1
PB2_vRNA	121	2083	1
PB1_vRNA	395	2060	0
PB2_vRNA	378	2028	1327
NA_vRNA	235	1230	11
PB1_vRNA	375	2026	13
PB1_vRNA	465	1976	39
PB1_vRNA	319	2147	5
PB2_vRNA	188	2181	2
HA_vRNA	237	1673	6
PA_vRNA	284	2023	0
PB1_vRNA	218	2235	5
NP_vRNA	210	272	1
PA_vRNA	400	1910	50
PA_vRNA	453	1972	6
PB1_vRNA	272	1958	39
PB1_vRNA	234	2154	0
PB2_vRNA	197	2219	19
PA_vRNA	356	1998	2
PB1_vRNA	418	2024	229
PA_vRNA	43	1932	1
PB1_vRNA	471	2052	27
PA_vRNA	538	1858	191
PB2_vRNA	248	2138	0
PB1_vRNA	293	2134	1025
PB2_vRNA	226	2156	1
PB2_vRNA	269	2214	7
PB1_vRNA	451	1708	46
PB1_vRNA	320	2015	0
PB1_vRNA	259	2176	2
PB1_vRNA	310	2173	7
NA_vRNA	1283	1327	1
PA_vRNA	152	1980	91
PB1_vRNA	442	2021	55
PA_vRNA	173	2135	2
PA_vRNA	428	2098	9
PB1_vRNA	439	2005	517
PB1_vRNA	620	1836	24
PA_vRNA	194	2069	0
PB2_vRNA	244	2203	74
PB1_vRNA	275	2159	3
PA_vRNA	356	1953	21
PB1_vRNA	275	2067	0
PB2_vRNA	471	1965	6
PB2_vRNA	1198	1223	5
PB1_vRNA	439	1913	7
PB2_vRNA	389	2083	1
PB1_vRNA	262	2095	3
PA_vRNA	317	2029	205
PA_vRNA	227	2041	955
PA_vRNA	257	2062	10
PB2_vRNA	410	2089	1
PA_vRNA	378	1939	1
PB2_vRNA	274	2136	6
PB1_vRNA	244	2022	200
PB1_vRNA	248	2160	0
PA_vRNA	321	1919	5
PA_vRNA	210	2086	13
PA_vRNA	391	1926	12
PB1_vRNA	289	2144	104
PB2_vRNA	712	1869	0
PA_vRNA	314	2059	15
PA_vRNA	257	2030	0
PA_vRNA	320	2053	23
PB2_vRNA	375	2044	41
NA_vRNA	1322	1376	231
PA_vRNA	1142	1733	0
PB2_vRNA	237	2170	5
PB1_vRNA	662	1894	24
PB1_vRNA	313	1962	1
PA_vRNA	279	2041	110
PB2_vRNA	331	2110	69
PA_vRNA	592	635	16
PB1_vRNA	747	1811	5
PB2_vRNA	217	2175	13
PB2_vRNA	250	2203	1
PA_vRNA	495	1859	2
PB2_vRNA	430	2009	12
PA_vRNA	265	2050	3
PA_vRNA	499	1886	0
PA_vRNA	437	1856	2
PA_vRNA	279	2039	3
PA_vRNA	286	1992	47
PA_vRNA	483	1860	39
NA_vRNA	276	1161	0
PB2_vRNA	265	2130	814
PB1_vRNA	272	2148	6
PA_vRNA	308	2051	4
PB2_vRNA	526	1910	13
PB2_vRNA	428	1911	1007
PA_vRNA	262	2046	578
PB2_vRNA	248	2192	17
PB2_vRNA	339	2106	5
NA_vRNA	445	1350	4
PB1_vRNA	389	1984	5
PB1_vRNA	282	2113	1
PB2_vRNA	371	2048	7
PA_vRNA	2126	2153	14
PA_vRNA	209	2029	3
PB1_vRNA	625	1744	0
PB1_vRNA	251	316	0
PB1_vRNA	518	801	0
PB1_vRNA	233	265	4
PA_vRNA	294	2009	2
PB1_vRNA	407	1932	8
PA_vRNA	401	2138	29
PB2_vRNA	816	1623	38
M_vRNA	599	628	1
PB2_vRNA	343	2164	9
PB2_vRNA	588	1955	7
PB2_vRNA	289	2202	32
NA_vRNA	289	1139	7
PA_vRNA	227	2056	0
PA_vRNA	304	2063	0
PA_vRNA	186	1865	0
PB1_vRNA	523	2290	3
PB2_vRNA	220	2192	69
PA_vRNA	214	2052	6633
PA_vRNA	177	1895	106
PA_vRNA	308	2003	719
PB2_vRNA	552	1912	1
NP_vRNA	390	1197	1
PA_vRNA	349	2073	25
PA_vRNA	537	1888	70
PB2_vRNA	456	1978	0
PB2_vRNA	411	2038	2
PA_vRNA	212	2061	0
PA_vRNA	203	2075	0
PB1_vRNA	168	1777	2
PB1_vRNA	394	2021	0
PA_vRNA	2046	2150	6
PB2_vRNA	238	2160	49
PB2_vRNA	383	2080	72
HA_vRNA	678	1519	1
PB2_vRNA	264	2213	140
PA_vRNA	235	2029	1
PB1_vRNA	332	2086	4
PA_vRNA	160	2031	20
PB2_vRNA	219	2205	65
PA_vRNA	379	1956	0
PB2_vRNA	220	1887	1
PA_vRNA	246	2069	60
PB2_vRNA	543	1941	8
PB2_vRNA	2154	2174	56
PA_vRNA	262	1777	23
PB1_vRNA	375	2177	6
PB1_vRNA	348	2114	13
PB1_vRNA	332	2145	8
PB2_vRNA	2095	2124	22
PA_vRNA	247	2026	2
PA_vRNA	395	1931	1
PA_vRNA	251	2060	36
PA_vRNA	329	1957	3
PA_vRNA	1822	1942	19
PB1_vRNA	274	2076	9
PA_vRNA	490	1782	12
PB2_vRNA	600	1779	0
PA_vRNA	230	2104	269
PA_vRNA	312	2106	2
PA_vRNA	477	1854	6
PB1_vRNA	432	1899	64
PB2_vRNA	432	2015	10
PB2_vRNA	249	2247	10
PA_vRNA	297	2021	0
PA_vRNA	139	1773	584
PB2_vRNA	220	2303	0
PA_vRNA	349	2003	193
PA_vRNA	218	247	10
PA_vRNA	277	2001	3
PB2_vRNA	477	1977	85
PB1_vRNA	562	1973	72
PA_vRNA	351	1930	10
PA_vRNA	491	562	1730
PA_vRNA	268	2045	0
PB2_vRNA	268	551	25
PB2_vRNA	391	2023	23
PA_vRNA	317	2007	2
PB2_vRNA	277	2268	4
PB1_vRNA	587	1901	1
PB1_vRNA	456	1780	50
PA_vRNA	265	2002	1
PB1_vRNA	415	1900	6
