segment	fivePrime_1	threePrime_1	fivePrime_2	threePrime_2	counts
NP_vRNA	196	343	439	1300	2
PA_vRNA	39	261	307	2068	1
PA_vRNA	39	261	334	1794	1
PA_vRNA	65	326	329	1844	1
PA_vRNA	65	326	353	1908	1
PA_vRNA	65	326	362	370	2
PA_vRNA	65	326	364	1931	1
PA_vRNA	65	326	374	2050	1
PA_vRNA	65	326	399	1890	1
PA_vRNA	65	326	1923	1988	1
PA_vRNA	65	1966	1975	2089	3
PA_vRNA	65	1966	2041	2057	3
PA_vRNA	66	116	158	1850	1
PA_vRNA	66	517	535	605	1
PA_vRNA	66	1911	1975	2089	1
PA_vRNA	68	143	173	2045	1
PA_vRNA	68	143	213	2060	2
PA_vRNA	68	143	221	2009	2
PA_vRNA	68	143	243	2025	1
PA_vRNA	68	143	351	2069	1
PA_vRNA	72	262	265	2074	1
PA_vRNA	72	262	267	2038	1
PA_vRNA	72	262	275	2042	1
PA_vRNA	72	262	275	2051	2
PA_vRNA	72	262	277	2034	17
PA_vRNA	72	262	277	2070	16
PA_vRNA	72	262	278	2046	1
PA_vRNA	72	262	281	2074	19
PA_vRNA	72	262	282	1988	1
PA_vRNA	72	262	282	2007	3
PA_vRNA	72	262	282	2068	1
PA_vRNA	72	262	283	1996	9
PA_vRNA	72	262	283	2022	1
PA_vRNA	72	262	283	2028	2
PA_vRNA	72	262	283	2032	8
PA_vRNA	72	262	283	2064	97
PA_vRNA	72	262	284	2032	3
PA_vRNA	72	262	284	2052	1
PA_vRNA	72	262	284	2074	1
PA_vRNA	72	262	284	2102	12
PA_vRNA	72	262	285	316	1
PA_vRNA	72	262	285	369	3
PA_vRNA	72	262	285	1903	1
PA_vRNA	72	262	285	1989	3
PA_vRNA	72	262	285	2003	7
PA_vRNA	72	262	285	2009	127
PA_vRNA	72	262	285	2025	25
PA_vRNA	72	262	285	2052	1
PA_vRNA	72	262	285	2073	16
PA_vRNA	72	262	285	2074	36
PA_vRNA	72	262	286	1874	1
PA_vRNA	72	262	286	1904	1
PA_vRNA	72	262	286	1992	1
PA_vRNA	72	262	286	2008	1
PA_vRNA	72	262	286	2036	1
PA_vRNA	72	262	286	2043	1
PA_vRNA	72	262	286	2045	1
PA_vRNA	72	262	286	2073	1
PA_vRNA	72	262	286	2077	69
PA_vRNA	72	262	287	1909	2
PA_vRNA	72	262	287	1970	45
PA_vRNA	72	262	287	2050	2
PA_vRNA	72	262	287	2106	1
PA_vRNA	72	262	288	1939	1
PA_vRNA	72	262	288	2069	7
PA_vRNA	72	262	290	1988	15
PA_vRNA	72	262	290	1994	12
PA_vRNA	72	262	290	2001	1
PA_vRNA	72	262	290	2002	1
PA_vRNA	72	262	290	2019	3
PA_vRNA	72	262	290	2020	1
PA_vRNA	72	262	290	2044	132
PA_vRNA	72	262	290	2068	9
PA_vRNA	72	262	291	1978	11
PA_vRNA	72	262	291	2023	2
PA_vRNA	72	262	291	2026	2
PA_vRNA	72	262	291	2041	1
PA_vRNA	72	262	291	2051	16
PA_vRNA	72	262	292	1960	5
PA_vRNA	72	262	292	1962	13
PA_vRNA	72	262	292	2001	1
PA_vRNA	72	262	292	2026	35
PA_vRNA	72	262	292	2061	1
PA_vRNA	72	262	292	2064	1
PA_vRNA	72	262	292	2125	1
PA_vRNA	72	262	292	2143	1
PA_vRNA	72	262	293	1952	39
PA_vRNA	72	262	293	1962	1
PA_vRNA	72	262	293	1967	8
PA_vRNA	72	262	293	1978	2
PA_vRNA	72	262	293	1986	6
PA_vRNA	72	262	293	1998	2
PA_vRNA	72	262	293	2026	1
PA_vRNA	72	262	293	2028	118
PA_vRNA	72	262	293	2034	2
PA_vRNA	72	262	293	2037	4
PA_vRNA	72	262	293	2039	11
PA_vRNA	72	262	293	2046	5
PA_vRNA	72	262	293	2053	1
PA_vRNA	72	262	293	2058	4
PA_vRNA	72	262	293	2060	1
PA_vRNA	72	262	293	2062	1
PA_vRNA	72	262	293	2068	2
PA_vRNA	72	262	293	2069	4
PA_vRNA	72	262	293	2107	3
PA_vRNA	72	262	293	2108	1
PA_vRNA	72	262	293	2142	96
PA_vRNA	72	262	294	318	1
PA_vRNA	72	262	294	1814	400
PA_vRNA	72	262	294	1953	1
PA_vRNA	72	262	294	1960	10
PA_vRNA	72	262	294	1970	1
PA_vRNA	72	262	294	2008	3
PA_vRNA	72	262	294	2042	1
PA_vRNA	72	262	294	2051	3
PA_vRNA	72	262	294	2052	1
PA_vRNA	72	262	294	2053	1
PA_vRNA	72	262	294	2055	105
PA_vRNA	72	262	294	2065	1
PA_vRNA	72	262	294	2070	2
PA_vRNA	72	262	295	2001	2
PA_vRNA	72	262	295	2011	845
PA_vRNA	72	262	295	2019	143
PA_vRNA	72	262	295	2044	1
PA_vRNA	72	262	295	2051	4
PA_vRNA	72	262	295	2053	1
PA_vRNA	72	262	295	2097	2
PA_vRNA	72	262	296	370	32
PA_vRNA	72	262	296	2001	62
PA_vRNA	72	262	296	2002	185
PA_vRNA	72	262	296	2009	1
PA_vRNA	72	262	296	2022	121
PA_vRNA	72	262	296	2024	4
PA_vRNA	72	262	296	2025	499
PA_vRNA	72	262	296	2028	5
PA_vRNA	72	262	296	2032	12
PA_vRNA	72	262	296	2051	14
PA_vRNA	72	262	296	2052	185
PA_vRNA	72	262	296	2057	319
PA_vRNA	72	262	296	2068	73
PA_vRNA	72	262	297	309	1
PA_vRNA	72	262	297	362	125
PA_vRNA	72	262	297	1969	138
PA_vRNA	72	262	297	1982	97
PA_vRNA	72	262	297	2024	38
PA_vRNA	72	262	297	2036	47
PA_vRNA	72	262	297	2038	8
PA_vRNA	72	262	297	2045	1169
PA_vRNA	72	262	297	2048	322
PA_vRNA	72	262	297	2083	21
PA_vRNA	72	262	298	1663	2
PA_vRNA	72	262	298	1941	1
PA_vRNA	72	262	298	1977	1
PA_vRNA	72	262	298	2044	25
PA_vRNA	72	262	298	2099	1
PA_vRNA	72	262	298	2158	722
PA_vRNA	72	262	299	1989	6
PA_vRNA	72	262	299	2025	12
PA_vRNA	72	262	299	2057	40
PA_vRNA	72	262	300	2043	31
PA_vRNA	72	262	300	2066	1
PA_vRNA	72	262	301	356	25
PA_vRNA	72	262	301	2038	3
PA_vRNA	72	262	301	2046	24
PA_vRNA	72	262	301	2073	1
PA_vRNA	72	262	301	2106	11
PA_vRNA	72	262	302	1991	8
PA_vRNA	72	262	302	1994	395
PA_vRNA	72	262	302	2008	1
PA_vRNA	72	262	302	2020	61
PA_vRNA	72	262	302	2026	105
PA_vRNA	72	262	302	2035	2
PA_vRNA	72	262	303	1975	2
PA_vRNA	72	262	303	2010	2
PA_vRNA	72	262	303	2053	16
PA_vRNA	72	262	303	2058	3
PA_vRNA	72	262	304	1983	25
PA_vRNA	72	262	304	1990	2
PA_vRNA	72	262	304	1997	1
PA_vRNA	72	262	304	2027	76
PA_vRNA	72	262	304	2034	71
PA_vRNA	72	262	304	2048	52
PA_vRNA	72	262	304	2050	39
PA_vRNA	72	262	304	2059	2
PA_vRNA	72	262	304	2070	97
PA_vRNA	72	262	305	2024	1
PA_vRNA	72	262	306	1884	1
PA_vRNA	72	262	306	1977	1
PA_vRNA	72	262	306	1995	16
PA_vRNA	72	262	306	2008	1
PA_vRNA	72	262	306	2041	4
PA_vRNA	72	262	306	2047	3
PA_vRNA	72	262	306	2056	2
PA_vRNA	72	262	306	2068	1
PA_vRNA	72	262	307	1845	9
PA_vRNA	72	262	307	1882	5
PA_vRNA	72	262	307	1928	11
PA_vRNA	72	262	307	1961	5
PA_vRNA	72	262	307	2000	5
PA_vRNA	72	262	307	2001	25
PA_vRNA	72	262	307	2009	46
PA_vRNA	72	262	307	2022	11
PA_vRNA	72	262	307	2032	44
PA_vRNA	72	262	307	2050	847
PA_vRNA	72	262	307	2051	1
PA_vRNA	72	262	307	2052	4
PA_vRNA	72	262	307	2068	20
PA_vRNA	72	262	308	347	1
PA_vRNA	72	262	308	362	1
PA_vRNA	72	262	308	1960	44
PA_vRNA	72	262	308	1982	35
PA_vRNA	72	262	308	1995	12
PA_vRNA	72	262	308	2003	52
PA_vRNA	72	262	308	2032	267
PA_vRNA	72	262	308	2036	11
PA_vRNA	72	262	308	2045	3
PA_vRNA	72	262	308	2144	9
PA_vRNA	72	262	309	324	5
PA_vRNA	72	262	309	1976	1
PA_vRNA	72	262	309	2000	2
PA_vRNA	72	262	309	2045	1
PA_vRNA	72	262	309	2049	4
PA_vRNA	72	262	309	2054	7
PA_vRNA	72	262	309	2056	1
PA_vRNA	72	262	309	2074	9
PA_vRNA	72	262	310	1988	7
PA_vRNA	72	262	310	2012	6
PA_vRNA	72	262	310	2031	1
PA_vRNA	72	262	310	2043	11
PA_vRNA	72	262	310	2054	1
PA_vRNA	72	262	311	1942	3
PA_vRNA	72	262	311	2046	1
PA_vRNA	72	262	312	1999	1
PA_vRNA	72	262	312	2017	4
PA_vRNA	72	262	312	2025	2
PA_vRNA	72	262	312	2033	1
PA_vRNA	72	262	312	2051	2
PA_vRNA	72	262	312	2106	1
PA_vRNA	72	262	313	1853	1
PA_vRNA	72	262	313	1940	94
PA_vRNA	72	262	313	2005	376
PA_vRNA	72	262	313	2044	2
PA_vRNA	72	262	313	2045	17
PA_vRNA	72	262	313	2059	170
PA_vRNA	72	262	313	2068	1
PA_vRNA	72	262	313	2073	4
PA_vRNA	72	262	313	2082	3
PA_vRNA	72	262	313	2106	1
PA_vRNA	72	262	314	1941	2
PA_vRNA	72	262	314	2000	2
PA_vRNA	72	262	314	2042	1
PA_vRNA	72	262	314	2052	11
PA_vRNA	72	262	314	2059	1
PA_vRNA	72	262	314	2060	1
PA_vRNA	72	262	315	2002	1
PA_vRNA	72	262	315	2013	12
PA_vRNA	72	262	315	2026	1
PA_vRNA	72	262	315	2041	1
PA_vRNA	72	262	315	2075	15
PA_vRNA	72	262	315	2104	1
PA_vRNA	72	262	315	2116	1
PA_vRNA	72	262	316	1932	2
PA_vRNA	72	262	316	1933	1
PA_vRNA	72	262	316	1994	1282
PA_vRNA	72	262	316	2002	1
PA_vRNA	72	262	316	2033	2
PA_vRNA	72	262	316	2048	1
PA_vRNA	72	262	316	2115	2
PA_vRNA	72	262	317	1825	18
PA_vRNA	72	262	317	1874	1
PA_vRNA	72	262	317	1962	15
PA_vRNA	72	262	317	1977	2
PA_vRNA	72	262	317	1996	17
PA_vRNA	72	262	317	2017	1
PA_vRNA	72	262	317	2025	2
PA_vRNA	72	262	317	2028	11
PA_vRNA	72	262	317	2049	1
PA_vRNA	72	262	317	2050	1
PA_vRNA	72	262	317	2054	4
PA_vRNA	72	262	317	2058	1
PA_vRNA	72	262	317	2064	2
PA_vRNA	72	262	317	2068	3
PA_vRNA	72	262	317	2095	1
PA_vRNA	72	262	317	2107	2
PA_vRNA	72	262	318	1905	10
PA_vRNA	72	262	318	1919	51
PA_vRNA	72	262	318	1977	599
PA_vRNA	72	262	318	1982	2
PA_vRNA	72	262	318	1987	3
PA_vRNA	72	262	318	1995	2
PA_vRNA	72	262	318	2015	1
PA_vRNA	72	262	318	2028	130
PA_vRNA	72	262	318	2049	66
PA_vRNA	72	262	318	2054	2
PA_vRNA	72	262	318	2071	3
PA_vRNA	72	262	318	2191	27
PA_vRNA	72	262	319	1963	44
PA_vRNA	72	262	319	2032	2
PA_vRNA	72	262	319	2052	17
PA_vRNA	72	262	319	2086	1
PA_vRNA	72	262	319	2087	5
PA_vRNA	72	262	319	2097	14
PA_vRNA	72	262	319	2111	2
PA_vRNA	72	262	320	1961	1
PA_vRNA	72	262	320	1972	9
PA_vRNA	72	262	320	1986	2
PA_vRNA	72	262	320	1988	762
PA_vRNA	72	262	320	1997	2
PA_vRNA	72	262	320	1999	29
PA_vRNA	72	262	320	2011	3
PA_vRNA	72	262	320	2015	2
PA_vRNA	72	262	320	2049	38
PA_vRNA	72	262	320	2053	3
PA_vRNA	72	262	320	2056	3
PA_vRNA	72	262	320	2058	3
PA_vRNA	72	262	320	2064	2
PA_vRNA	72	262	320	2073	5
PA_vRNA	72	262	321	1862	4
PA_vRNA	72	262	321	1865	2
PA_vRNA	72	262	321	1882	11
PA_vRNA	72	262	321	1964	1
PA_vRNA	72	262	321	1977	496
PA_vRNA	72	262	321	1988	1
PA_vRNA	72	262	321	1994	265
PA_vRNA	72	262	321	2022	2
PA_vRNA	72	262	321	2025	6
PA_vRNA	72	262	321	2031	30
PA_vRNA	72	262	321	2074	1
PA_vRNA	72	262	321	2095	3
PA_vRNA	72	262	322	1982	1
PA_vRNA	72	262	322	2003	2
PA_vRNA	72	262	322	2021	412
PA_vRNA	72	262	322	2043	12
PA_vRNA	72	262	322	2061	2
PA_vRNA	72	262	322	2127	2
PA_vRNA	72	262	323	1970	2
PA_vRNA	72	262	323	1983	1
PA_vRNA	72	262	323	2057	2
PA_vRNA	72	262	324	1698	17
PA_vRNA	72	262	324	1906	1
PA_vRNA	72	262	325	1495	2
PA_vRNA	72	262	325	1930	1
PA_vRNA	72	262	325	2010	1
PA_vRNA	72	262	326	1903	10
PA_vRNA	72	262	326	1925	28
PA_vRNA	72	262	327	2016	48
PA_vRNA	72	262	328	1953	1
PA_vRNA	72	262	328	2017	1
PA_vRNA	72	262	328	2024	178
PA_vRNA	72	262	328	2056	2
PA_vRNA	72	262	329	1822	228
PA_vRNA	72	262	329	1826	1
PA_vRNA	72	262	329	1844	1810
PA_vRNA	72	262	329	1845	120
PA_vRNA	72	262	329	1957	1
PA_vRNA	72	262	329	1979	2
PA_vRNA	72	262	329	2001	2
PA_vRNA	72	262	329	2007	819
PA_vRNA	72	262	329	2009	6
PA_vRNA	72	262	329	2019	21
PA_vRNA	72	262	329	2025	62
PA_vRNA	72	262	329	2052	34
PA_vRNA	72	262	329	2056	1
PA_vRNA	72	262	329	2068	6
PA_vRNA	72	262	329	2075	19
PA_vRNA	72	262	330	1957	1
PA_vRNA	72	262	330	1987	4
PA_vRNA	72	262	330	1992	1
PA_vRNA	72	262	330	2012	20
PA_vRNA	72	262	330	2021	84
PA_vRNA	72	262	330	2045	4
PA_vRNA	72	262	330	2077	2
PA_vRNA	72	262	331	1970	1
PA_vRNA	72	262	331	2022	2
PA_vRNA	72	262	332	2044	6
PA_vRNA	72	262	333	1960	1
PA_vRNA	72	262	333	1961	2
PA_vRNA	72	262	333	1982	36
PA_vRNA	72	262	333	1996	2
PA_vRNA	72	262	333	2013	6
PA_vRNA	72	262	333	2016	2
PA_vRNA	72	262	334	1794	470
PA_vRNA	72	262	334	1840	3
PA_vRNA	72	262	334	1870	1
PA_vRNA	72	262	334	1880	1
PA_vRNA	72	262	334	1916	1
PA_vRNA	72	262	334	1941	1
PA_vRNA	72	262	334	1955	12
PA_vRNA	72	262	334	1959	14
PA_vRNA	72	262	334	1963	5
PA_vRNA	72	262	334	1976	3
PA_vRNA	72	262	334	1977	18
PA_vRNA	72	262	334	1983	1
PA_vRNA	72	262	334	1984	7
PA_vRNA	72	262	334	1986	8
PA_vRNA	72	262	334	1993	1
PA_vRNA	72	262	334	1994	1
PA_vRNA	72	262	334	1997	1
PA_vRNA	72	262	334	2011	1
PA_vRNA	72	262	334	2014	35
PA_vRNA	72	262	334	2025	2
PA_vRNA	72	262	334	2032	13
PA_vRNA	72	262	334	2039	1
PA_vRNA	72	262	334	2044	1
PA_vRNA	72	262	334	2046	1
PA_vRNA	72	262	334	2049	1
PA_vRNA	72	262	335	1761	1
PA_vRNA	72	262	335	1767	1
PA_vRNA	72	262	335	1895	1
PA_vRNA	72	262	335	1935	4
PA_vRNA	72	262	335	1945	5
PA_vRNA	72	262	335	1959	1
PA_vRNA	72	262	335	2009	16
PA_vRNA	72	262	335	2055	3
PA_vRNA	72	262	336	1951	2
PA_vRNA	72	262	336	2000	33
PA_vRNA	72	262	337	2055	1
PA_vRNA	72	262	340	1877	1
PA_vRNA	72	262	340	1954	4
PA_vRNA	72	262	340	2010	4
PA_vRNA	72	262	340	2050	10
PA_vRNA	72	262	341	2034	97
PA_vRNA	72	262	341	2064	1
PA_vRNA	72	262	342	1967	2
PA_vRNA	72	262	342	2025	9
PA_vRNA	72	262	342	2028	3
PA_vRNA	72	262	342	2049	8
PA_vRNA	72	262	342	2057	20
PA_vRNA	72	262	342	2100	2
PA_vRNA	72	262	343	1932	5
PA_vRNA	72	262	343	1996	2
PA_vRNA	72	262	343	2003	16
PA_vRNA	72	262	344	1920	30
PA_vRNA	72	262	344	2022	3
PA_vRNA	72	262	344	2052	13
PA_vRNA	72	262	345	432	1
PA_vRNA	72	262	345	1974	1
PA_vRNA	72	262	345	2003	4
PA_vRNA	72	262	345	2144	1
PA_vRNA	72	262	346	2039	1
PA_vRNA	72	262	347	1963	1
PA_vRNA	72	262	348	1897	1
PA_vRNA	72	262	348	1983	1
PA_vRNA	72	262	348	1985	1
PA_vRNA	72	262	348	2017	1
PA_vRNA	72	262	349	1996	2
PA_vRNA	72	262	349	2003	11
PA_vRNA	72	262	349	2014	1
PA_vRNA	72	262	349	2027	1
PA_vRNA	72	262	349	2073	1
PA_vRNA	72	262	349	2136	3
PA_vRNA	72	262	350	1825	45
PA_vRNA	72	262	350	1948	2
PA_vRNA	72	262	350	1961	1
PA_vRNA	72	262	350	1974	1
PA_vRNA	72	262	350	1989	2
PA_vRNA	72	262	350	2013	2
PA_vRNA	72	262	350	2049	1
PA_vRNA	72	262	350	2052	1
PA_vRNA	72	262	350	2059	3
PA_vRNA	72	262	351	1889	1
PA_vRNA	72	262	351	1895	2
PA_vRNA	72	262	351	1930	1
PA_vRNA	72	262	351	1932	1
PA_vRNA	72	262	351	1933	2
PA_vRNA	72	262	351	1935	1
PA_vRNA	72	262	351	1961	2
PA_vRNA	72	262	351	2000	1
PA_vRNA	72	262	351	2019	1
PA_vRNA	72	262	351	2022	2
PA_vRNA	72	262	351	2025	1
PA_vRNA	72	262	351	2069	662
PA_vRNA	72	262	351	2105	5
PA_vRNA	72	262	352	1941	14
PA_vRNA	72	262	352	1945	63
PA_vRNA	72	262	352	1955	1
PA_vRNA	72	262	352	2009	1
PA_vRNA	72	262	352	2025	1
PA_vRNA	72	262	352	2032	5
PA_vRNA	72	262	352	2055	2
PA_vRNA	72	262	352	2057	1
PA_vRNA	72	262	352	2070	1
PA_vRNA	72	262	352	2115	19
PA_vRNA	72	262	353	1908	692
PA_vRNA	72	262	353	1927	3
PA_vRNA	72	262	353	1948	2
PA_vRNA	72	262	353	1982	1
PA_vRNA	72	262	353	2021	131
PA_vRNA	72	262	354	1991	1
PA_vRNA	72	262	354	2012	1
PA_vRNA	72	262	354	2040	1
PA_vRNA	72	262	354	2048	1
PA_vRNA	72	262	354	2050	10
PA_vRNA	72	262	356	1921	1
PA_vRNA	72	262	358	2012	1
PA_vRNA	72	262	364	1999	1
PA_vRNA	72	262	415	2036	1
PA_vRNA	72	262	425	1964	3
PA_vRNA	72	262	509	1981	6
PA_vRNA	72	262	532	1845	26
PA_vRNA	72	262	537	1863	5
PA_vRNA	72	262	1923	1988	178
PA_vRNA	72	262	1975	2089	452
PA_vRNA	72	262	1988	2057	1
PA_vRNA	72	262	1990	2022	112
PA_vRNA	72	262	2010	2032	89
PA_vRNA	72	262	2029	2047	149
PA_vRNA	72	262	2040	2156	1
PA_vRNA	72	262	2056	2101	2
PA_vRNA	72	262	2072	2094	1
PA_vRNA	72	262	2081	2097	411
PA_vRNA	72	262	2083	2148	2
PA_vRNA	72	262	2140	2172	15
PA_vRNA	72	262	2145	2158	3
PA_vRNA	72	2047	2081	2097	29
PA_vRNA	72	2047	2102	2113	3
PA_vRNA	72	2047	2104	2137	4
PA_vRNA	72	2047	2126	2159	1
PA_vRNA	72	2097	2114	2171	2
PA_vRNA	72	2097	2126	2159	1
PA_vRNA	72	2097	2139	2150	1
PA_vRNA	72	2097	2139	2156	9
PA_vRNA	72	2097	2140	2172	1
PA_vRNA	72	2097	2144	2183	1
PA_vRNA	72	2097	2145	2158	1
PA_vRNA	72	2097	2151	2192	1
PA_vRNA	86	256	285	2009	1
PA_vRNA	86	256	316	1994	2
PA_vRNA	86	256	329	1844	1
PA_vRNA	91	275	281	2074	1
PA_vRNA	91	275	284	1996	1
PA_vRNA	91	275	285	2074	2
PA_vRNA	91	275	297	2048	1
PA_vRNA	92	206	268	2052	1
PA_vRNA	92	206	330	2021	3
PA_vRNA	94	177	223	2072	1
PA_vRNA	94	177	263	2027	1
PA_vRNA	97	165	174	2098	2
PA_vRNA	97	165	290	2044	1
PA_vRNA	97	165	316	1994	1
PA_vRNA	97	165	491	562	1
PA_vRNA	97	257	285	2009	1
PA_vRNA	101	109	187	1979	8
PA_vRNA	101	109	297	2045	1
PA_vRNA	101	177	256	2069	1
PA_vRNA	101	217	221	2009	1
PA_vRNA	101	217	234	2115	1
PA_vRNA	101	217	241	258	1
PA_vRNA	101	217	254	2069	1
PA_vRNA	101	217	265	298	1
PA_vRNA	101	217	371	1656	1
PA_vRNA	101	217	381	408	1
PA_vRNA	101	217	474	1846	1
PA_vRNA	102	262	292	2026	1
PA_vRNA	102	262	317	1996	1
PA_vRNA	102	262	318	2028	1
PA_vRNA	102	262	329	1844	1
PA_vRNA	102	262	329	2007	1
PA_vRNA	108	177	213	1978	1
PA_vRNA	108	177	221	2009	2
PA_vRNA	108	177	233	2032	1
PA_vRNA	108	177	233	2103	1
PA_vRNA	108	177	239	2082	1
PA_vRNA	108	177	240	2067	1
PA_vRNA	108	177	243	2025	1
PA_vRNA	108	177	246	2049	2
PA_vRNA	108	177	246	2074	2
PA_vRNA	108	177	249	2028	1
PA_vRNA	108	177	251	1980	1
PA_vRNA	108	177	254	2069	4
PA_vRNA	108	177	256	2069	2
PA_vRNA	108	177	257	2063	1
PA_vRNA	108	177	257	2068	3
PA_vRNA	108	177	257	2123	1
PA_vRNA	108	177	262	2050	1
PA_vRNA	108	177	265	2037	1
PA_vRNA	108	177	265	2073	1
PA_vRNA	108	177	267	2038	1
PA_vRNA	108	177	275	2031	1
PA_vRNA	108	177	275	2056	1
PA_vRNA	108	177	275	2076	3
PA_vRNA	108	177	277	2034	5
PA_vRNA	108	177	281	2074	1
PA_vRNA	108	177	282	1988	1
PA_vRNA	108	177	283	1996	2
PA_vRNA	108	177	283	2032	1
PA_vRNA	108	177	283	2064	2
PA_vRNA	108	177	285	2009	3
PA_vRNA	108	177	287	1970	3
PA_vRNA	108	177	290	1988	1
PA_vRNA	108	177	290	2044	1
PA_vRNA	108	177	295	2011	4
PA_vRNA	108	177	295	2019	2
PA_vRNA	108	177	296	2025	2
PA_vRNA	108	177	303	2010	2
PA_vRNA	108	177	307	2068	1
PA_vRNA	108	177	316	1994	1
PA_vRNA	108	177	318	1977	1
PA_vRNA	108	177	320	1988	1
PA_vRNA	108	177	329	1844	2
PA_vRNA	108	177	349	2034	1
PA_vRNA	108	177	351	2069	1
PA_vRNA	108	177	353	1908	1
PA_vRNA	108	177	361	374	1
PA_vRNA	108	177	385	1948	2
PA_vRNA	108	177	387	1938	1
PA_vRNA	108	177	387	1986	1
PA_vRNA	108	177	393	1776	1
PA_vRNA	108	177	399	1890	2
PA_vRNA	108	177	460	1892	1
PA_vRNA	108	177	462	2193	1
PA_vRNA	108	177	471	1857	1
PA_vRNA	108	177	506	1920	1
PA_vRNA	108	177	1812	1893	1
PA_vRNA	108	177	1923	1988	1
PA_vRNA	108	177	1975	2089	1
PA_vRNA	108	177	1977	2023	2
PA_vRNA	108	177	2029	2047	2
PA_vRNA	108	177	2081	2097	4
PA_vRNA	108	217	221	2009	1
PA_vRNA	109	163	243	2025	1
PA_vRNA	110	170	224	2015	1
PA_vRNA	110	170	228	2025	1
PA_vRNA	111	180	241	2025	2
PA_vRNA	111	180	313	2005	1
PA_vRNA	111	180	329	1844	1
PA_vRNA	113	176	321	1994	1
PA_vRNA	113	176	329	2007	1
PA_vRNA	113	176	333	1982	1
PA_vRNA	113	176	472	1785	2
PA_vRNA	113	176	472	1908	1
PA_vRNA	113	176	498	1901	1
PA_vRNA	113	320	327	2016	1
PA_vRNA	113	320	329	1822	1
PA_vRNA	113	320	334	1794	1
PA_vRNA	114	175	295	2011	1
PA_vRNA	114	175	307	2050	1
PA_vRNA	114	175	334	1794	1
PA_vRNA	114	175	1975	2089	1
PA_vRNA	114	176	203	1914	1
PA_vRNA	114	176	210	2074	2
PA_vRNA	114	176	213	2060	2
PA_vRNA	114	176	218	2052	1
PA_vRNA	114	176	218	2115	1
PA_vRNA	114	176	221	2009	2
PA_vRNA	114	176	221	2055	1
PA_vRNA	114	176	221	2091	1
PA_vRNA	114	176	224	2015	3
PA_vRNA	114	176	229	2113	1
PA_vRNA	114	176	233	2103	1
PA_vRNA	114	176	234	2065	1
PA_vRNA	114	176	238	2032	1
PA_vRNA	114	176	241	258	2
PA_vRNA	114	176	243	2025	2
PA_vRNA	114	176	249	2028	3
PA_vRNA	114	176	250	2073	2
PA_vRNA	114	176	251	1936	1
PA_vRNA	114	176	251	1980	3
PA_vRNA	114	176	254	2069	5
PA_vRNA	114	176	255	2116	1
PA_vRNA	114	176	261	2041	1
PA_vRNA	114	176	262	2046	1
PA_vRNA	114	176	262	2069	2
PA_vRNA	114	176	262	2074	1
PA_vRNA	114	176	263	2027	2
PA_vRNA	114	176	265	2073	1
PA_vRNA	114	176	273	2033	1
PA_vRNA	114	176	275	2002	1
PA_vRNA	114	176	275	2051	4
PA_vRNA	114	176	275	2076	7
PA_vRNA	114	176	277	2034	4
PA_vRNA	114	176	277	2070	2
PA_vRNA	114	176	281	2074	3
PA_vRNA	114	176	282	2007	1
PA_vRNA	114	176	283	1996	1
PA_vRNA	114	176	283	2064	2
PA_vRNA	114	176	284	2074	1
PA_vRNA	114	176	284	2102	1
