segment	fivePrime	threePrime	counts
PB2_vRNA	185	433	28
PB1_vRNA	293	2042	681
PB2_vRNA	367	2032	15
PA_vRNA	356	1977	140
PB1_vRNA	329	2183	2
PB2_vRNA	345	2056	0
PB2_vRNA	1543	2056	1
PA_vRNA	292	2051	10
PA_vRNA	221	2034	1
PB1_vRNA	237	2153	7
PB2_vRNA	251	1568	33
PA_vRNA	68	929	0
PB2_vRNA	686	1864	1
PB1_vRNA	513	1961	5
PA_vRNA	407	1885	186
PB1_vRNA	275	2072	1
PA_vRNA	120	2068	12
PA_vRNA	317	2058	11
PA_vRNA	222	2097	3
PB1_vRNA	497	2007	1
PB2_vRNA	290	2135	7
PA_vRNA	291	2017	21
PB2_vRNA	243	2216	2
PA_vRNA	227	2075	8
PB2_vRNA	131	212	1
PB2_vRNA	442	1909	81
PB2_vRNA	231	2170	4
PB2_vRNA	178	2115	3
NA_vRNA	203	1274	2
PB1_vRNA	401	2015	0
PB2_vRNA	206	2060	3
PB2_vRNA	546	1925	432
PB2_vRNA	248	2259	8986
PB1_vRNA	298	1627	21
PB2_vRNA	274	2122	4
PA_vRNA	157	324	1
PA_vRNA	376	1998	11
PB1_vRNA	313	2139	3
PB2_vRNA	184	2160	14
PB2_vRNA	248	2163	3
PA_vRNA	195	1923	11
PA_vRNA	173	1837	219
PB2_vRNA	357	2090	8
PB1_vRNA	252	2176	13
PA_vRNA	484	1824	4
PB1_vRNA	264	2055	86
PA_vRNA	249	1982	2
PA_vRNA	543	2046	2
PB2_vRNA	244	2142	5
PB1_vRNA	433	1997	614
PB2_vRNA	237	2166	10
PB2_vRNA	687	1771	18
PB2_vRNA	227	2255	5
PB1_vRNA	338	2056	286
PB2_vRNA	452	1992	2
PA_vRNA	307	2025	13174
PA_vRNA	420	2052	3196
PB1_vRNA	307	1800	60
PB1_vRNA	277	2181	1
PA_vRNA	216	2106	12
PB1_vRNA	335	1637	13
PA_vRNA	566	1705	0
PB1_vRNA	298	2173	2
PA_vRNA	367	1937	2
PA_vRNA	305	2064	9
PB2_vRNA	455	2046	2
PA_vRNA	359	1932	11
PB2_vRNA	216	2195	171
PA_vRNA	265	2023	10
PB1_vRNA	377	2129	5
PB2_vRNA	389	2067	2100
PA_vRNA	1004	1572	1
PA_vRNA	469	1953	2
PB1_vRNA	316	2185	2
PA_vRNA	264	2033	15
PA_vRNA	396	1915	1
PB2_vRNA	453	1970	1
PA_vRNA	379	2054	1
PB2_vRNA	279	2145	0
PB1_vRNA	715	1644	4
PA_vRNA	524	1978	1
PB1_vRNA	297	2176	5
PA_vRNA	238	2075	42
PA_vRNA	222	241	24
PA_vRNA	317	1960	4
PB1_vRNA	237	2183	6
PA_vRNA	173	2048	7
PA_vRNA	252	2018	5
PA_vRNA	280	2028	1
PA_vRNA	415	2012	39
PB1_vRNA	467	2034	0
PA_vRNA	1875	2117	0
PB2_vRNA	207	2130	3
PA_vRNA	471	1826	7
PA_vRNA	237	2017	5
PA_vRNA	268	2044	13
PB1_vRNA	231	2181	1
PA_vRNA	214	2092	23
PB1_vRNA	252	2181	38
PA_vRNA	1822	1885	27
PB2_vRNA	188	1878	1
PB1_vRNA	352	2007	10
PB2_vRNA	225	2201	14
PB2_vRNA	548	1856	5
PA_vRNA	329	1940	102
PB1_vRNA	2137	2246	1
PA_vRNA	412	1962	4
PB1_vRNA	300	2086	982
PB2_vRNA	374	2025	34
PB2_vRNA	174	1681	0
PB1_vRNA	322	2016	7
PA_vRNA	222	2120	1
PB2_vRNA	443	1931	0
PB2_vRNA	621	2018	3
PB2_vRNA	450	2017	4
PA_vRNA	298	2062	75
PB1_vRNA	264	2142	4
PB1_vRNA	215	2205	0
PB1_vRNA	2143	2195	2
M_vRNA	576	658	1
PB1_vRNA	517	1664	1
PB2_vRNA	279	2123	0
PA_vRNA	291	1894	67
PA_vRNA	368	1977	0
PB2_vRNA	140	2132	2
PA_vRNA	269	2054	4
PB1_vRNA	412	2106	1
PB1_vRNA	341	2145	531
PB2_vRNA	219	2165	5
PB2_vRNA	226	2176	454
PA_vRNA	411	1907	79
NA_vRNA	175	1324	3
PA_vRNA	261	1853	165
PB2_vRNA	279	2170	52
PB1_vRNA	477	1939	3
PB2_vRNA	461	1975	1
PA_vRNA	511	1804	2
PA_vRNA	198	1882	58
PB1_vRNA	434	1938	3
NA_vRNA	172	1324	2
NP_vRNA	379	725	5
PB2_vRNA	230	2140	8
PB2_vRNA	568	1900	2
PA_vRNA	213	2002	7
PA_vRNA	490	1946	1
PB1_vRNA	393	2020	10
PA_vRNA	1696	1844	16
PB1_vRNA	444	2090	11
PB1_vRNA	246	2197	1
PA_vRNA	438	1982	2
PA_vRNA	527	1809	1746
PA_vRNA	252	2043	128
PA_vRNA	296	2032	218
PB1_vRNA	395	2047	25
PA_vRNA	799	1479	2
PA_vRNA	668	1652	1084
PA_vRNA	391	1819	2
PA_vRNA	2142	2156	14
PB1_vRNA	453	2031	15
PA_vRNA	210	2107	11
PB2_vRNA	438	1955	1
PB2_vRNA	691	1712	0
PA_vRNA	2140	2189	3
NA_vRNA	468	1120	1
PB2_vRNA	291	2142	2
PA_vRNA	377	1978	5
PB1_vRNA	243	1950	20
PB2_vRNA	391	2049	25
PB2_vRNA	461	1962	3
PA_vRNA	524	1760	0
PB1_vRNA	307	2133	519
PB1_vRNA	234	2182	4
PA_vRNA	1457	2056	8
PA_vRNA	235	2038	1
PB1_vRNA	152	2084	2
PB1_vRNA	515	2056	93
PA_vRNA	537	1707	2
PB1_vRNA	296	2182	3
PB2_vRNA	242	2186	249
NP_vRNA	332	1249	0
PB1_vRNA	465	2067	29
PB1_vRNA	242	2144	3868
PA_vRNA	348	1996	4
PB1_vRNA	444	2093	21
PB2_vRNA	293	1974	3
PA_vRNA	352	2052	3
PA_vRNA	335	1989	13
PB2_vRNA	629	1872	1
PB1_vRNA	219	2047	56
PB1_vRNA	300	2115	66
PB1_vRNA	483	2004	1
PA_vRNA	257	2098	5
PB1_vRNA	248	2153	1
PB2_vRNA	252	2129	31
PB1_vRNA	367	2029	9
NA_vRNA	196	1253	3
PB1_vRNA	234	2179	7
PB1_vRNA	316	2049	1
PA_vRNA	256	2033	9
PB1_vRNA	2209	2290	0
PB1_vRNA	457	1990	0
PB1_vRNA	233	2201	17
PA_vRNA	485	1981	3
NA_vRNA	191	1328	5
PA_vRNA	285	1903	2
PB1_vRNA	434	2007	56
PA_vRNA	356	1919	449
PA_vRNA	520	1825	14
PB2_vRNA	173	2215	2
PA_vRNA	242	2058	41
PA_vRNA	355	1920	2
PA_vRNA	404	1923	8
PA_vRNA	480	1869	3
PA_vRNA	159	2064	0
PB2_vRNA	718	1719	2
PB2_vRNA	456	1995	3
PA_vRNA	170	2046	20
PB1_vRNA	307	2151	19
PB1_vRNA	357	1931	0
PB2_vRNA	389	2016	19
PA_vRNA	276	2091	7
PB2_vRNA	150	331	1
PA_vRNA	389	1956	16
PA_vRNA	174	2028	5
PA_vRNA	397	1921	1
PA_vRNA	407	1918	13
NA_vRNA	188	1284	12
PB1_vRNA	261	2148	4
PA_vRNA	1971	2040	2
PA_vRNA	652	1803	4
PB2_vRNA	691	1777	22
PA_vRNA	365	1958	248
PB2_vRNA	317	2085	0
PA_vRNA	379	2067	20
PA_vRNA	350	2055	36
PA_vRNA	269	280	44
PA_vRNA	256	304	6
PA_vRNA	446	2205	85
PA_vRNA	218	2076	46
PA_vRNA	320	1982	18
PB1_vRNA	270	2077	74
PA_vRNA	294	1856	1
PB1_vRNA	242	2179	2
PB2_vRNA	424	1980	1
PB2_vRNA	218	2134	2842
PA_vRNA	294	2001	6
PB1_vRNA	220	2015	76
PB2_vRNA	413	2034	0
PB1_vRNA	443	1977	34
PA_vRNA	522	1967	30
PB2_vRNA	1184	1994	62
PB1_vRNA	467	2010	39
PB2_vRNA	291	2153	0
PA_vRNA	370	1944	6
PB1_vRNA	202	2165	6
NA_vRNA	220	1366	0
PA_vRNA	498	1959	0
PB2_vRNA	177	2015	0
PB2_vRNA	328	2058	11
PB1_vRNA	385	2045	527
PA_vRNA	1674	1718	10
PA_vRNA	239	2051	39
PB2_vRNA	458	1983	6
PA_vRNA	317	2067	35
PB2_vRNA	242	2211	1
NA_vRNA	218	1269	2
PA_vRNA	265	2109	4
PA_vRNA	268	2053	1
PB2_vRNA	148	1558	25
PB2_vRNA	236	2163	1
PB1_vRNA	244	2233	7
PB1_vRNA	462	2002	575
PA_vRNA	490	1936	3
PB1_vRNA	138	2215	1
PB2_vRNA	455	1977	89
PB2_vRNA	306	2023	71
PA_vRNA	376	2105	2
PA_vRNA	408	2001	1
PB1_vRNA	202	2166	232
PA_vRNA	287	2147	7
PB1_vRNA	235	2135	0
PA_vRNA	253	1985	10
PB1_vRNA	733	1702	90
PB2_vRNA	244	2113	2
PA_vRNA	311	1932	3
PB1_vRNA	337	2181	10
PB1_vRNA	404	2034	1
PA_vRNA	272	1604	3
PB1_vRNA	487	2034	0
NA_vRNA	216	1247	0
NA_vRNA	195	1317	0
PA_vRNA	291	2026	12
PA_vRNA	219	2100	3
PB2_vRNA	221	2223	0
PB1_vRNA	347	2058	84
PA_vRNA	286	2064	9
PA_vRNA	476	554	27
PB2_vRNA	282	2172	8
PA_vRNA	480	1916	11
PB1_vRNA	532	2021	13
PA_vRNA	554	2128	253
NS_vRNA	564	854	1
PB1_vRNA	178	2224	81
PB1_vRNA	315	2156	18
PB2_vRNA	524	2015	1
PB2_vRNA	354	2039	2
PA_vRNA	293	2010	1
PA_vRNA	238	2076	22
PA_vRNA	352	2005	236
PB1_vRNA	950	1731	15
PA_vRNA	467	1858	2092
PB2_vRNA	386	2083	108
PB1_vRNA	240	2132	22
PB1_vRNA	309	2141	77
PB1_vRNA	314	2164	0
PB1_vRNA	388	2064	7
PB2_vRNA	339	2027	58
PA_vRNA	350	2059	8
PA_vRNA	558	1888	10
PB1_vRNA	404	2135	1281
PA_vRNA	373	1908	0
PA_vRNA	402	2172	3
PB1_vRNA	220	275	2
PB1_vRNA	409	2021	2
PB2_vRNA	1259	1513	0
PA_vRNA	430	1950	8
PA_vRNA	351	1943	4
PA_vRNA	391	1940	10
PB1_vRNA	461	1996	1
PB1_vRNA	221	2125	33
PA_vRNA	213	2022	5
NA_vRNA	194	1286	224
PA_vRNA	242	2115	236
PA_vRNA	364	2058	42
PB2_vRNA	230	2136	16
PB2_vRNA	255	2154	3
PB2_vRNA	550	1840	11
PB2_vRNA	358	2070	0
PA_vRNA	241	1996	20
PA_vRNA	386	1945	14
PB1_vRNA	443	1997	7
PB2_vRNA	124	1467	1
PA_vRNA	132	1952	6
PA_vRNA	409	1985	15
PB2_vRNA	389	2083	20
PB1_vRNA	310	2133	7
PA_vRNA	231	2065	6
PB1_vRNA	2233	2252	5
PB1_vRNA	445	1934	4
PA_vRNA	307	2041	0
PB2_vRNA	256	2184	3
PB2_vRNA	268	2168	462
PA_vRNA	537	1813	76
PA_vRNA	376	1928	0
PA_vRNA	504	1864	1
PB2_vRNA	552	1986	1
PA_vRNA	165	2118	803
PA_vRNA	652	2074	1
PB2_vRNA	389	2035	12
PA_vRNA	397	1958	1
PB1_vRNA	444	1948	22
PB2_vRNA	477	2038	4
PB2_vRNA	2040	2056	18
PB1_vRNA	379	2190	408
PA_vRNA	575	1159	0
PA_vRNA	1818	1859	16
PB2_vRNA	250	2186	32
PB1_vRNA	267	2146	1
PB2_vRNA	350	2075	2
PA_vRNA	63	1031	0
PB1_vRNA	359	2142	0
PA_vRNA	296	1961	2
PB1_vRNA	316	2145	34
PB2_vRNA	343	1595	3
PB2_vRNA	319	2103	5
HA_vRNA	808	852	3
PA_vRNA	266	2022	3
PB1_vRNA	179	2074	103
NA_vRNA	201	1347	0
PA_vRNA	320	1990	7
PB2_vRNA	234	2176	12
PA_vRNA	100	1960	1
PA_vRNA	284	2073	13
NA_vRNA	188	1249	1
PB1_vRNA	358	2074	2
PA_vRNA	494	1874	4
PA_vRNA	213	2071	567
PB1_vRNA	179	2207	18
PB2_vRNA	588	1877	9
PB2_vRNA	247	2180	4
PB1_vRNA	470	2007	1
PA_vRNA	249	2125	6
PA_vRNA	591	1705	1
PB1_vRNA	293	2161	3
PB1_vRNA	244	1905	0
PA_vRNA	210	2102	7
PB2_vRNA	277	2130	39
PB2_vRNA	210	280	26
PB2_vRNA	472	2015	7
PB1_vRNA	460	2056	11
PA_vRNA	243	2089	13
PB2_vRNA	217	2163	2
PA_vRNA	293	2106	9
PB2_vRNA	288	2162	2
PB1_vRNA	366	2140	3
PB1_vRNA	515	2016	1
PB1_vRNA	713	1727	1
PA_vRNA	248	2057	1
PB2_vRNA	449	2002	1
PA_vRNA	373	1982	991
PA_vRNA	388	2025	5
PA_vRNA	1883	2142	1
PB1_vRNA	405	2037	8
PB1_vRNA	361	2165	5
PA_vRNA	502	1561	4
PB2_vRNA	260	2171	1
PB1_vRNA	385	2023	14
PB2_vRNA	438	2179	2
PB1_vRNA	375	2039	0
PB2_vRNA	265	1444	0
PA_vRNA	523	1886	2
PB1_vRNA	348	2029	13
PB2_vRNA	581	1933	19
PA_vRNA	248	2054	8
PB1_vRNA	365	2102	96
PA_vRNA	2092	2140	4
PA_vRNA	271	1906	69
PA_vRNA	463	2000	3
PB2_vRNA	214	2198	4
NA_vRNA	187	1337	14
PB1_vRNA	253	2178	427
PA_vRNA	221	1894	2
PA_vRNA	526	1999	5
PA_vRNA	278	2059	13
PA_vRNA	298	1938	99
PB2_vRNA	2106	2178	21
NA_vRNA	275	1112	0
PB2_vRNA	278	2163	1
PB2_vRNA	438	2095	1
PA_vRNA	188	2012	112
PA_vRNA	352	1961	36
NA_vRNA	317	1226	1
PB1_vRNA	481	2010	0
PB2_vRNA	180	2194	6
NA_vRNA	449	1060	0
PB2_vRNA	202	2220	198
PA_vRNA	490	1789	12
PB2_vRNA	357	2089	0
PA_vRNA	235	2067	7
PB2_vRNA	254	2166	1
PB2_vRNA	435	2046	11
PB2_vRNA	295	2036	130
PA_vRNA	223	1058	9
PB2_vRNA	455	2086	1
PB1_vRNA	415	1973	7
PA_vRNA	224	540	10
PA_vRNA	411	1959	5
PA_vRNA	238	2101	4
PA_vRNA	361	1790	61
PA_vRNA	320	1991	1
PA_vRNA	388	1772	4
PA_vRNA	462	1901	113
PB1_vRNA	183	2153	39
PB2_vRNA	273	927	18
PA_vRNA	319	1969	55
PA_vRNA	433	1942	30
PA_vRNA	295	1897	2
PA_vRNA	219	2097	3
PA_vRNA	120	258	8
PA_vRNA	359	1990	12
PB2_vRNA	395	2138	5
PB1_vRNA	376	2184	0
PA_vRNA	495	1859	3
PA_vRNA	305	1917	2
NA_vRNA	198	1298	7
PA_vRNA	391	443	1
PA_vRNA	168	2133	58
PB2_vRNA	269	2190	2
PA_vRNA	235	2091	2
PB1_vRNA	2014	2144	25
PB1_vRNA	250	2158	0
NP_vRNA	569	940	0
PA_vRNA	292	2019	9
PA_vRNA	264	1985	13
PA_vRNA	292	2039	16
PB1_vRNA	450	2067	11
PB1_vRNA	478	1901	3
PA_vRNA	334	1967	5
PA_vRNA	265	2106	24
PA_vRNA	264	1958	24
PA_vRNA	278	2034	19
PB2_vRNA	274	2148	1
NA_vRNA	188	1254	116
PA_vRNA	407	2138	6
PA_vRNA	317	1962	4
PA_vRNA	377	1943	3
PB1_vRNA	1880	1907	13
PB2_vRNA	227	2179	5
PA_vRNA	195	2140	3
PA_vRNA	261	2147	284
PA_vRNA	379	1999	4
PB2_vRNA	109	1431	2
PA_vRNA	183	2023	133
PA_vRNA	469	1958	16
PB1_vRNA	300	380	7
PB1_vRNA	250	2152	9
PA_vRNA	210	2030	0
M_vRNA	569	631	0
PB1_vRNA	415	2032	484
PA_vRNA	2151	2192	1
PA_vRNA	230	2113	140
PA_vRNA	443	1932	0
PA_vRNA	452	1902	9
PA_vRNA	526	1829	11
PA_vRNA	496	1707	1
PB1_vRNA	204	2176	7
PB1_vRNA	422	2004	1
PA_vRNA	315	2072	3
PB1_vRNA	2238	2258	6
PA_vRNA	321	2052	826
PB2_vRNA	251	2133	3
PB1_vRNA	356	2116	2
PB2_vRNA	368	2230	34
PB1_vRNA	239	2182	1
PB2_vRNA	409	2049	7
PA_vRNA	492	1961	14
PB2_vRNA	543	1893	1
PB1_vRNA	290	2038	2
PA_vRNA	349	1983	1
PB2_vRNA	148	2155	1
PA_vRNA	423	1851	4
PA_vRNA	295	2023	4
PA_vRNA	267	2077	31
PA_vRNA	273	2008	1
PB2_vRNA	565	1944	62
PA_vRNA	769	1907	211
PB2_vRNA	274	2008	1
PB1_vRNA	696	1769	66
PB1_vRNA	445	1995	73
PB2_vRNA	538	2234	25
PB2_vRNA	245	2220	3
PA_vRNA	261	2082	12
PA_vRNA	313	1941	11
PA_vRNA	403	1867	31
PB2_vRNA	414	2039	1
PB2_vRNA	454	2039	1
PB2_vRNA	242	2194	4
PA_vRNA	302	336	0
PA_vRNA	261	333	122
NA_vRNA	191	1302	1
PB2_vRNA	437	2000	1
PB1_vRNA	513	1896	7
PB2_vRNA	409	2037	2
PB2_vRNA	277	1220	11
NA_vRNA	308	1077	53
PB1_vRNA	276	2100	5
PB1_vRNA	415	1952	5
PB1_vRNA	365	1916	8
PA_vRNA	314	2042	3
PB2_vRNA	148	2135	12
PA_vRNA	351	2073	16
PA_vRNA	253	2115	1
PB2_vRNA	255	1856	149
PA_vRNA	180	2118	54
PA_vRNA	227	2106	6
PB2_vRNA	197	2180	3
NP_vRNA	383	1199	28
PA_vRNA	236	2072	45
PB2_vRNA	634	1777	2
PA_vRNA	358	1802	100
PB2_vRNA	455	1982	11
NA_vRNA	345	1256	3
PA_vRNA	262	2053	148
PA_vRNA	263	2034	161
PB1_vRNA	300	2226	0
PB2_vRNA	515	1777	197
PA_vRNA	785	1841	74
PB1_vRNA	377	2094	12
PB2_vRNA	563	1920	0
PB1_vRNA	315	2131	4
PA_vRNA	302	1888	45
PA_vRNA	266	2065	18
PA_vRNA	528	2091	19
PB1_vRNA	487	1933	1
PA_vRNA	370	1983	4
PB2_vRNA	592	1777	1
PA_vRNA	72	2097	800
NA_vRNA	324	1225	0
NP_vRNA	229	1423	12
PA_vRNA	241	253	163
PB1_vRNA	444	2007	33
PA_vRNA	484	1902	25
PA_vRNA	495	1802	11
PB2_vRNA	399	1987	2
PB2_vRNA	561	1857	2
PB1_vRNA	287	2172	3
PB1_vRNA	271	2016	156
PA_vRNA	240	2048	21
PA_vRNA	292	2075	37
PB2_vRNA	390	2047	1
NA_vRNA	184	1256	9
PA_vRNA	252	2025	21
PB1_vRNA	324	2097	0
PA_vRNA	400	1828	7
PA_vRNA	448	1858	171
PB2_vRNA	277	305	1
PB1_vRNA	195	2145	8
PB2_vRNA	454	1627	17
PA_vRNA	373	1999	19
PB1_vRNA	642	1604	3
PB2_vRNA	248	2192	1
PA_vRNA	407	1861	1
PA_vRNA	270	2101	382
PA_vRNA	362	1729	3
PA_vRNA	283	1956	4
PB2_vRNA	216	2183	428
PB1_vRNA	2205	2279	10
PA_vRNA	409	1866	75
PB2_vRNA	551	1890	4
PA_vRNA	453	1971	1
PA_vRNA	349	2028	27
PB2_vRNA	582	1896	11
PA_vRNA	172	2140	1
NA_vRNA	45	1190	7
PA_vRNA	308	1941	0
PB1_vRNA	443	501	9
PB2_vRNA	351	2042	1
PB1_vRNA	183	2252	23
PB2_vRNA	275	2223	2
PB2_vRNA	342	2156	1
PA_vRNA	287	2010	78
PA_vRNA	246	2097	1
PA_vRNA	318	2053	4
PA_vRNA	536	1877	0
PA_vRNA	377	2076	4
PB2_vRNA	381	2023	6
PB1_vRNA	252	2141	56
PB1_vRNA	253	461	0
PB1_vRNA	103	1452	2
PA_vRNA	438	1919	3
PA_vRNA	619	1684	4
PA_vRNA	235	2075	10
PB2_vRNA	289	2202	0
PA_vRNA	392	1891	12
PA_vRNA	396	2042	1
PB1_vRNA	179	235	310
PB1_vRNA	778	1683	2
PA_vRNA	386	1880	6
PB2_vRNA	376	2061	94
PA_vRNA	453	1914	17
PA_vRNA	314	2076	2
PB1_vRNA	383	2082	44
PB2_vRNA	358	2074	61
PB2_vRNA	337	2101	32
PA_vRNA	254	2019	3
PB1_vRNA	319	2201	0
PA_vRNA	170	219	4
PB1_vRNA	520	1818	1
PA_vRNA	537	1807	0
PA_vRNA	293	1965	5
PB2_vRNA	476	1961	9
PA_vRNA	298	1961	2
PA_vRNA	356	2032	2
PA_vRNA	536	1862	2
PB2_vRNA	706	1926	0
PA_vRNA	210	1977	2
PA_vRNA	246	2114	40
PA_vRNA	221	2050	3
PB2_vRNA	189	302	1
PA_vRNA	335	2008	0
PA_vRNA	257	1976	15
PA_vRNA	1890	2065	1
PB2_vRNA	245	2112	2
NA_vRNA	468	1097	8
NA_vRNA	1316	1338	8
PA_vRNA	405	1984	155
PB2_vRNA	233	2239	2
PB1_vRNA	499	2005	4
PB2_vRNA	227	2196	206
PA_vRNA	504	1815	194
PA_vRNA	319	2058	20
PB1_vRNA	469	2004	2
PA_vRNA	330	1987	57
PA_vRNA	316	2010	197
PB1_vRNA	268	2161	19
PA_vRNA	273	2026	31
PB1_vRNA	248	2151	1
PB1_vRNA	296	2161	1
PA_vRNA	453	1790	3
PA_vRNA	283	2057	14
PB2_vRNA	170	2113	1
NA_vRNA	312	1173	0
PA_vRNA	453	1880	2
PB2_vRNA	149	2165	18
PB1_vRNA	237	2181	2
PB1_vRNA	446	466	1
NA_vRNA	195	1266	4
PB1_vRNA	618	1938	12
PA_vRNA	248	2032	7
PB1_vRNA	334	2208	9
PB1_vRNA	528	2019	0
PB2_vRNA	202	2219	18
PB2_vRNA	364	2125	56
PB1_vRNA	179	2231	316
PB2_vRNA	702	1830	14
PB2_vRNA	246	2146	18
PB2_vRNA	260	2200	118
PA_vRNA	313	1984	3
PB1_vRNA	445	2058	25
PA_vRNA	253	2037	155
PA_vRNA	802	1698	4
PB1_vRNA	326	2121	2
PA_vRNA	378	413	9
PB2_vRNA	329	2086	2
PA_vRNA	266	1894	38
PB1_vRNA	271	1869	113
PA_vRNA	235	2033	15
PB1_vRNA	240	2041	2
PA_vRNA	211	1935	8
PA_vRNA	511	1759	3
PB1_vRNA	450	2013	17
PA_vRNA	254	2104	2
PB2_vRNA	438	2101	2
PA_vRNA	348	1962	489
PB1_vRNA	318	2052	4
PA_vRNA	183	1951	4
PA_vRNA	242	2086	30
PA_vRNA	482	1700	23
PA_vRNA	333	2054	12
NA_vRNA	106	1008	6
PA_vRNA	283	2036	17
PB2_vRNA	265	2215	2
PA_vRNA	378	1870	27
PB1_vRNA	331	2130	36
PB2_vRNA	278	2104	10
PA_vRNA	269	2076	16
PA_vRNA	358	1968	2086
PB2_vRNA	447	481	0
PA_vRNA	318	2001	7
PB2_vRNA	1893	1911	3
PB1_vRNA	363	2021	90
PB2_vRNA	254	1891	1
PA_vRNA	359	1988	6
PA_vRNA	318	2018	2
PA_vRNA	329	2025	15
PA_vRNA	335	2052	2
PA_vRNA	225	1991	23
PB2_vRNA	263	2227	0
NA_vRNA	86	102	81
PB2_vRNA	572	1924	870
PA_vRNA	376	1963	2
PB1_vRNA	272	298	2
PB1_vRNA	293	2128	21
PB2_vRNA	547	1925	1
PB1_vRNA	206	2208	33
PA_vRNA	236	2104	26
PA_vRNA	72	1955	6
PA_vRNA	308	2028	16
PB2_vRNA	237	2157	1
PB2_vRNA	582	1865	15
PB2_vRNA	402	2044	16
PA_vRNA	251	2140	5
PA_vRNA	225	2042	254
PA_vRNA	238	2104	284
PB2_vRNA	455	1993	31
PB2_vRNA	250	2183	1
PB1_vRNA	337	2006	2
PA_vRNA	252	2055	24
PA_vRNA	356	2155	0
PB1_vRNA	177	2077	0
PA_vRNA	396	1938	61
PB1_vRNA	354	2136	5
PA_vRNA	329	2093	3
PB2_vRNA	283	2062	41
PA_vRNA	614	1691	0
PB2_vRNA	261	2196	6
PB2_vRNA	342	2014	0
PB1_vRNA	350	2004	2
PB1_vRNA	853	1646	3
PA_vRNA	210	2108	830
PB1_vRNA	2274	2289	117
PA_vRNA	318	1973	26
PA_vRNA	409	2044	77
PA_vRNA	196	2149	16
PB1_vRNA	230	2244	2
PB1_vRNA	309	2051	2
PA_vRNA	261	1922	68
PA_vRNA	264	2071	0
PA_vRNA	326	1985	2
PB2_vRNA	179	2149	10
PA_vRNA	375	1985	2456
PB2_vRNA	550	1908	12
PA_vRNA	67	583	0
PA_vRNA	316	1993	1
PA_vRNA	309	324	9
PA_vRNA	1989	2097	16
PB2_vRNA	363	2036	0
M_vRNA	551	639	0
PB1_vRNA	467	491	8
PB1_vRNA	220	2185	20
PB1_vRNA	220	2156	1
PB2_vRNA	388	2064	4
PB2_vRNA	538	2090	0
NA_vRNA	193	1335	14
PB1_vRNA	203	2233	4
PB1_vRNA	328	2116	0
PB1_vRNA	225	2144	3
PA_vRNA	497	1801	1438
PB1_vRNA	362	2131	24
PB2_vRNA	259	2180	121
PA_vRNA	65	1966	56
