segment	left	right	count
PB2_vRNA	276	2250	7
PB2_vRNA	276	2085	1098
PB2_vRNA	276	2120	799
PB2_vRNA	276	2215	11
PB2_vRNA	276	2141	41
PB2_vRNA	276	2236	6
PB2_vRNA	276	2154	6
PB2_vRNA	276	2146	12
PB2_vRNA	276	2152	4
PB2_vRNA	276	2234	33
PB2_vRNA	276	2184	30
PB2_vRNA	276	2167	26
PB2_vRNA	276	2049	10
PB2_vRNA	276	2125	37
PB2_vRNA	276	2159	1
PB2_vRNA	276	2194	10
PB2_vRNA	276	2207	5
PB2_vRNA	276	2233	1
PB2_vRNA	276	291	2
PB2_vRNA	189	2206	21793
PB2_vRNA	189	2085	306
PB2_vRNA	189	408	247
PB2_vRNA	189	2166	507
PB2_vRNA	189	1919	70
PB2_vRNA	189	2202	2
PB2_vRNA	189	302	2
PB2_vRNA	189	2208	1
PB2_vRNA	182	1653	637
PB2_vRNA	182	2213	225
PB2_vRNA	182	198	182
PB2_vRNA	182	2223	3
PB2_vRNA	182	2085	58
PB2_vRNA	182	2119	2
PB2_vRNA	182	2087	6
PB2_vRNA	182	2124	3
PB2_vRNA	154	2090	16659
PB2_vRNA	154	173	601
PB2_vRNA	154	2180	29
PB2_vRNA	154	2092	4
PB2_vRNA	154	2091	31
PB2_vRNA	154	2089	6
PB2_vRNA	279	2254	4357
PB2_vRNA	279	2146	59
PB2_vRNA	279	2165	10105
PB2_vRNA	279	2134	12774
PB2_vRNA	279	2223	185
PB2_vRNA	279	2181	20
PB2_vRNA	279	2136	179
PB2_vRNA	279	2215	76
PB2_vRNA	279	2118	258
PB2_vRNA	279	2137	87
PB2_vRNA	279	2225	24
PB2_vRNA	279	2185	69
PB2_vRNA	279	2120	42
PB2_vRNA	279	2170	211
PB2_vRNA	279	2173	9
PB2_vRNA	279	2026	11
PB2_vRNA	279	2183	13
PB2_vRNA	279	2151	6
PB2_vRNA	279	2132	5
PB2_vRNA	279	2107	12
PB2_vRNA	279	2249	19
PB2_vRNA	279	2099	2
PB2_vRNA	279	2140	8
PB2_vRNA	279	2197	1
PB2_vRNA	279	2271	1
PB2_vRNA	279	2145	2
PB2_vRNA	279	2201	3
PB2_vRNA	331	2018	2329
PB2_vRNA	331	2068	72
PB2_vRNA	331	2094	174
PB2_vRNA	331	2073	23
PB2_vRNA	331	2036	7
PB2_vRNA	331	2141	5
PB2_vRNA	331	2147	1
PB2_vRNA	331	2122	7
PB2_vRNA	331	1991	3
PB2_vRNA	331	2083	2
PB2_vRNA	244	2172	32235
PB2_vRNA	244	2213	198
PB2_vRNA	244	2194	14
PB2_vRNA	244	2183	59
PB2_vRNA	244	2224	446
PB2_vRNA	244	2135	9
PB2_vRNA	244	2238	53
PB2_vRNA	244	2185	22
PB2_vRNA	244	2010	67
PB2_vRNA	244	2142	28
PB2_vRNA	244	2182	14
PB2_vRNA	244	2153	10
PB2_vRNA	244	2188	42
PB2_vRNA	244	2099	6
PB2_vRNA	244	2192	12
PB2_vRNA	244	1444	2
PB2_vRNA	244	2184	3
PB2_vRNA	244	2212	29
PB2_vRNA	244	2149	2
PB2_vRNA	244	2171	1
PB2_vRNA	244	2110	4
PB2_vRNA	244	2138	4
PB2_vRNA	244	2032	2
PB2_vRNA	244	2222	3
PB2_vRNA	244	295	1
PB2_vRNA	244	2173	1
PB2_vRNA	244	280	1
PB2_vRNA	244	2120	1
PB2_vRNA	323	2150	779
PB2_vRNA	323	2135	330
PB2_vRNA	323	2010	5
PB2_vRNA	323	1958	17
PB2_vRNA	323	2184	44
PB2_vRNA	323	2025	5
PB2_vRNA	323	2111	1
PB2_vRNA	323	2226	7
PB2_vRNA	323	2114	1
PB2_vRNA	323	1982	1
PB2_vRNA	252	2137	102
PB2_vRNA	252	2205	58023
PB2_vRNA	252	2089	150
PB2_vRNA	252	2185	125
PB2_vRNA	252	2214	87
PB2_vRNA	252	2222	42
PB2_vRNA	252	2176	14
PB2_vRNA	252	2149	10
PB2_vRNA	252	2213	2
PB2_vRNA	252	2140	7
PB2_vRNA	252	2124	3
PB2_vRNA	252	2122	7
PB2_vRNA	252	2192	3
PB2_vRNA	252	2156	3
PB2_vRNA	252	2189	3
PB2_vRNA	252	286	1
PB2_vRNA	252	281	1
PB2_vRNA	151	2175	16653
PB2_vRNA	151	1883	188
PB2_vRNA	151	2103	1
PB2_vRNA	221	2213	5502
PB2_vRNA	221	2201	134
PB2_vRNA	221	2114	3188
PB2_vRNA	221	2181	174
PB2_vRNA	221	2157	10
PB2_vRNA	221	951	12
PB2_vRNA	221	2160	13
PB2_vRNA	221	2136	9
PB2_vRNA	221	2190	8
PB2_vRNA	221	2200	6
PB2_vRNA	221	2224	8
PB2_vRNA	343	1983	114
PB2_vRNA	343	2084	937
PB2_vRNA	343	2181	8063
PB2_vRNA	343	2039	14321
PB2_vRNA	343	2118	27
PB2_vRNA	343	2028	175
PB2_vRNA	343	2047	127
PB2_vRNA	343	2060	10
PB2_vRNA	343	2023	34
PB2_vRNA	343	1984	2
PB2_vRNA	343	1586	25
PB2_vRNA	343	2216	28
PB2_vRNA	343	2086	29
PB2_vRNA	343	2011	26
PB2_vRNA	343	2074	43
PB2_vRNA	343	2075	21
PB2_vRNA	343	1979	23
PB2_vRNA	343	1975	14
PB2_vRNA	343	2041	18
PB2_vRNA	343	1595	17
PB2_vRNA	343	2061	12
PB2_vRNA	343	2162	6
PB2_vRNA	343	2096	2
PB2_vRNA	343	2087	4
PB2_vRNA	343	2024	17
PB2_vRNA	343	2070	2
PB2_vRNA	343	2043	2
PB2_vRNA	343	2166	6
PB2_vRNA	343	2018	1
PB2_vRNA	343	2177	1
PB2_vRNA	343	2102	1
PB2_vRNA	343	2145	1
PB2_vRNA	316	2082	10903
PB2_vRNA	316	2088	17
PB2_vRNA	316	2144	1
PB2_vRNA	316	2243	1
PB2_vRNA	388	2181	112
PB2_vRNA	388	2031	54
PB2_vRNA	388	1989	69
PB2_vRNA	388	2038	793
PB2_vRNA	388	409	11
PB2_vRNA	388	2085	150
PB2_vRNA	388	2058	15
PB2_vRNA	388	2037	20
PB2_vRNA	388	2036	126
PB2_vRNA	388	2106	11
PB2_vRNA	388	2045	1
PB2_vRNA	388	1985	15
PB2_vRNA	388	2013	2
PB2_vRNA	388	2066	3
PB2_vRNA	388	1869	2
PB2_vRNA	388	1958	1
PB2_vRNA	388	2073	2
PB2_vRNA	388	862	1
PB2_vRNA	394	2121	14
PB2_vRNA	394	2069	149
PB2_vRNA	394	2067	39
PB2_vRNA	394	1871	1
PB2_vRNA	394	2020	1
PB2_vRNA	209	2063	9
PB2_vRNA	209	288	54
PB2_vRNA	209	2136	5
PB2_vRNA	209	228	1
PB2_vRNA	209	2226	4
PB2_vRNA	209	2133	3
PB2_vRNA	209	2109	2
PB2_vRNA	209	2170	1
PB2_vRNA	209	1996	1
PB2_vRNA	234	2199	146
PB2_vRNA	234	2186	218
PB2_vRNA	234	2176	76
PB2_vRNA	234	2216	60
PB2_vRNA	234	1921	37
PB2_vRNA	234	2195	113
PB2_vRNA	234	2213	5
PB2_vRNA	234	2185	36
PB2_vRNA	234	2227	3
PB2_vRNA	234	2106	41
PB2_vRNA	234	2201	8
PB2_vRNA	234	2225	7
PB2_vRNA	234	2116	8
PB2_vRNA	234	2133	7
PB2_vRNA	234	2191	12
PB2_vRNA	234	2187	4
PB2_vRNA	234	288	14
PB2_vRNA	234	416	1
PB2_vRNA	234	2035	8
PB2_vRNA	234	1863	1
PB2_vRNA	234	2184	2
PB2_vRNA	234	2141	3
PB2_vRNA	234	2192	1
PB2_vRNA	234	2051	2
PB2_vRNA	234	2182	1
PB2_vRNA	234	2240	1
PB2_vRNA	234	2103	2
PB2_vRNA	237	2175	5159
PB2_vRNA	237	2193	120
PB2_vRNA	237	2166	76
PB2_vRNA	237	2141	160
PB2_vRNA	237	2196	8
PB2_vRNA	237	2187	21
PB2_vRNA	237	2183	5
PB2_vRNA	237	2138	30
PB2_vRNA	237	2164	16
PB2_vRNA	237	2229	4
PB2_vRNA	237	2169	1
PB2_vRNA	237	1669	5
PB2_vRNA	237	2124	2
PB2_vRNA	237	2153	1
PB2_vRNA	291	2235	1012
PB2_vRNA	291	2173	1665
PB2_vRNA	291	2158	315
PB2_vRNA	291	2171	33
PB2_vRNA	291	2084	66
PB2_vRNA	291	2193	454
PB2_vRNA	291	2182	233
PB2_vRNA	291	2029	13
PB2_vRNA	291	344	39
PB2_vRNA	291	1976	3
PB2_vRNA	291	2162	5
PB2_vRNA	291	1965	9
PB2_vRNA	291	2176	2
PB2_vRNA	291	2010	1
PB2_vRNA	278	2167	31
PB2_vRNA	278	2117	428
PB2_vRNA	278	2197	80
PB2_vRNA	278	2194	247
PB2_vRNA	278	2137	103
PB2_vRNA	278	1972	52
PB2_vRNA	278	2141	99
PB2_vRNA	278	2154	65
PB2_vRNA	278	2108	767
PB2_vRNA	278	2102	48
PB2_vRNA	278	2093	10
PB2_vRNA	278	2131	47
PB2_vRNA	278	1983	72
PB2_vRNA	278	2125	42
PB2_vRNA	278	2204	22
PB2_vRNA	278	2122	42
PB2_vRNA	278	2181	12
PB2_vRNA	278	2172	2
PB2_vRNA	278	2171	32
PB2_vRNA	278	2260	4
PB2_vRNA	278	2133	7
PB2_vRNA	278	2071	7
PB2_vRNA	278	2220	7
PB2_vRNA	278	2087	24
PB2_vRNA	278	2165	33
PB2_vRNA	278	2083	3
PB2_vRNA	278	2195	2
PB2_vRNA	278	2101	3
PB2_vRNA	278	2263	3
PB2_vRNA	278	2104	15
PB2_vRNA	278	2164	5
PB2_vRNA	278	2156	4
PB2_vRNA	278	2091	3
PB2_vRNA	278	2256	2
PB2_vRNA	278	2180	2
PB2_vRNA	278	2152	3
PB2_vRNA	278	2174	3
PB2_vRNA	278	2242	1
PB2_vRNA	278	2134	1
PB2_vRNA	113	2018	4398
PB2_vRNA	113	2105	1
PB2_vRNA	113	2098	1
PB2_vRNA	113	185	3
PB2_vRNA	219	2135	16959
PB2_vRNA	219	2180	30
PB2_vRNA	219	2222	37
PB2_vRNA	219	2243	16
PB2_vRNA	219	2122	1
PB2_vRNA	219	2150	36
PB2_vRNA	219	2195	19
PB2_vRNA	219	2205	21
PB2_vRNA	219	2137	4
PB2_vRNA	219	2148	3
PB2_vRNA	219	1453	1
PB2_vRNA	219	2142	3
PB2_vRNA	219	2166	2
PB2_vRNA	219	2236	1
PB2_vRNA	2134	2172	1824
PB2_vRNA	456	2093	4
PB2_vRNA	456	1999	126
PB2_vRNA	456	2136	183
PB2_vRNA	456	2006	13
PB2_vRNA	456	2036	10
PB2_vRNA	456	1982	8
PB2_vRNA	456	2084	11
PB2_vRNA	456	2016	8
PB2_vRNA	456	1924	19
PB2_vRNA	456	1905	3
PB2_vRNA	456	1739	2
PB2_vRNA	456	1886	2
PB2_vRNA	456	733	1
PB2_vRNA	456	2026	3
PB2_vRNA	141	206	1069
PB2_vRNA	141	928	3418
PB2_vRNA	141	2110	211
PB2_vRNA	141	1554	65
PB2_vRNA	141	1281	57
PB2_vRNA	141	1756	17
PB2_vRNA	141	2103	16
PB2_vRNA	141	2225	5
PB2_vRNA	141	1703	3
PB2_vRNA	141	1894	2
PB2_vRNA	214	2231	3106
PB2_vRNA	214	2175	583
PB2_vRNA	214	2182	603
PB2_vRNA	214	2195	129
PB2_vRNA	214	2206	61
PB2_vRNA	214	2156	6
PB2_vRNA	214	2162	102
PB2_vRNA	214	2095	8
PB2_vRNA	214	2198	34
PB2_vRNA	214	2178	2
PB2_vRNA	214	2243	1
PB2_vRNA	214	240	1
PB2_vRNA	214	2130	1
PB2_vRNA	214	2203	2
PB2_vRNA	214	2138	1
PB2_vRNA	229	2250	382
PB2_vRNA	229	2052	210
PB2_vRNA	229	2209	136
PB2_vRNA	229	2195	92
PB2_vRNA	229	2119	23
PB2_vRNA	229	2194	1
PB2_vRNA	229	2147	3
PB2_vRNA	229	2104	7
PB2_vRNA	229	2157	3
PB2_vRNA	229	2232	13
PB2_vRNA	229	2192	9
PB2_vRNA	229	2155	3
PB2_vRNA	229	2223	5
PB2_vRNA	229	2145	1
PB2_vRNA	229	2129	4
PB2_vRNA	229	2225	2
PB2_vRNA	229	2152	7
PB2_vRNA	229	2165	6
PB2_vRNA	229	2220	1
PB2_vRNA	227	2196	509
PB2_vRNA	227	2238	170
PB2_vRNA	227	2143	11
PB2_vRNA	227	2138	132
PB2_vRNA	227	2158	48
PB2_vRNA	227	2128	462
PB2_vRNA	227	2190	4
PB2_vRNA	227	2129	16
PB2_vRNA	227	2218	32
PB2_vRNA	227	2140	11
PB2_vRNA	227	2182	51
PB2_vRNA	227	2224	20
PB2_vRNA	227	2139	3
PB2_vRNA	227	2164	9
PB2_vRNA	227	2132	9
PB2_vRNA	227	2221	9
PB2_vRNA	227	2109	7
PB2_vRNA	227	2179	11
PB2_vRNA	227	2201	25
PB2_vRNA	227	2193	10
PB2_vRNA	227	2174	1
PB2_vRNA	289	304	686
PB2_vRNA	289	2165	150
PB2_vRNA	289	2232	16
PB2_vRNA	289	2152	105
PB2_vRNA	289	2140	2287
PB2_vRNA	289	2142	828
PB2_vRNA	289	2226	37
PB2_vRNA	289	2234	14
PB2_vRNA	289	2192	330
PB2_vRNA	289	2184	28
PB2_vRNA	289	2135	32
PB2_vRNA	289	2162	65
PB2_vRNA	289	2160	2
PB2_vRNA	289	2174	1
PB2_vRNA	289	2185	9
PB2_vRNA	289	2144	4
PB2_vRNA	289	2033	16
PB2_vRNA	289	2187	23
PB2_vRNA	289	2129	1
PB2_vRNA	289	315	8
PB2_vRNA	289	1958	5
PB2_vRNA	289	2230	1
PB2_vRNA	289	2189	2
PB2_vRNA	289	2132	1
PB2_vRNA	289	2182	6
PB2_vRNA	289	2181	1
PB2_vRNA	215	2180	40
PB2_vRNA	215	2139	975
PB2_vRNA	215	1903	7
PB2_vRNA	215	2072	37
PB2_vRNA	215	2135	6
PB2_vRNA	215	1910	116
PB2_vRNA	215	2182	33
PB2_vRNA	215	1149	25
PB2_vRNA	215	2244	17
PB2_vRNA	215	2132	1
PB2_vRNA	215	2192	1
PB2_vRNA	215	2195	1
PB2_vRNA	215	2215	3
PB2_vRNA	215	2142	6
PB2_vRNA	215	2184	1
PB2_vRNA	225	2203	3505
PB2_vRNA	225	2224	115
PB2_vRNA	225	2016	20
PB2_vRNA	225	2201	25
PB2_vRNA	225	2152	14
PB2_vRNA	225	2094	3
PB2_vRNA	225	2171	14
PB2_vRNA	225	2164	2
PB2_vRNA	225	2242	1
PB2_vRNA	225	2180	1
PB2_vRNA	342	2058	782
PB2_vRNA	342	2035	21
PB2_vRNA	342	2156	9
PB2_vRNA	342	2075	8
PB2_vRNA	342	2092	21
PB2_vRNA	342	2105	35
PB2_vRNA	342	2097	15
PB2_vRNA	342	2056	3
PB2_vRNA	342	2053	51
PB2_vRNA	342	2117	4
PB2_vRNA	342	1976	18
PB2_vRNA	342	2038	3
PB2_vRNA	248	2259	40576
PB2_vRNA	248	2192	25
PB2_vRNA	248	2179	264
PB2_vRNA	248	2068	47
PB2_vRNA	248	2172	334
PB2_vRNA	248	2180	7
PB2_vRNA	248	2117	66
PB2_vRNA	248	1963	22
PB2_vRNA	248	2151	10
PB2_vRNA	248	2195	3
PB2_vRNA	248	2226	45
PB2_vRNA	248	2218	107
PB2_vRNA	248	2126	57
PB2_vRNA	248	2166	14
PB2_vRNA	248	2261	11
PB2_vRNA	248	2155	1
PB2_vRNA	248	2099	43
PB2_vRNA	248	2209	4
PB2_vRNA	248	2102	10
PB2_vRNA	248	2071	1
PB2_vRNA	248	2101	1
PB2_vRNA	248	2252	1
PB2_vRNA	248	2260	1
PB2_vRNA	484	2013	354
PB2_vRNA	484	1998	70
PB2_vRNA	484	1933	20
PB2_vRNA	484	1778	10
PB2_vRNA	484	2193	11
PB2_vRNA	280	2136	2744
PB2_vRNA	280	2107	126
PB2_vRNA	280	1956	283
PB2_vRNA	280	2147	21
PB2_vRNA	280	2180	26
PB2_vRNA	280	2153	32
PB2_vRNA	280	2212	47
PB2_vRNA	280	1971	3
PB2_vRNA	280	2141	13
PB2_vRNA	280	1827	23
PB2_vRNA	280	2150	27
PB2_vRNA	280	850	1
PB2_vRNA	280	2134	4
PB2_vRNA	280	2166	1
PB2_vRNA	447	1982	4692
PB2_vRNA	447	1896	107
PB2_vRNA	447	2041	144
PB2_vRNA	447	1910	70
PB2_vRNA	447	471	24
PB2_vRNA	275	2181	5636
PB2_vRNA	275	2142	75
PB2_vRNA	275	2132	323
PB2_vRNA	275	1615	120
PB2_vRNA	275	2215	95
PB2_vRNA	275	2177	8
PB2_vRNA	275	2223	31
PB2_vRNA	275	288	47
PB2_vRNA	275	2166	13
PB2_vRNA	275	2270	20
PB2_vRNA	226	2197	380
PB2_vRNA	226	2176	1360
PB2_vRNA	226	2258	502
PB2_vRNA	226	2212	42
PB2_vRNA	226	2195	64
PB2_vRNA	226	2112	48
PB2_vRNA	226	1455	8
PB2_vRNA	226	2193	56
PB2_vRNA	226	2121	7
PB2_vRNA	226	2143	2
PB2_vRNA	226	2032	47
PB2_vRNA	226	2248	23
PB2_vRNA	226	2054	4
PB2_vRNA	226	2204	4
PB2_vRNA	226	2088	4
PB2_vRNA	226	2091	4
PB2_vRNA	226	2184	2
PB2_vRNA	226	301	1
PB2_vRNA	226	265	1
PB2_vRNA	167	187	27139
PB2_vRNA	167	2187	39
PB2_vRNA	167	1965	19
PB2_vRNA	167	2210	12
PB2_vRNA	167	300	1
PB2_vRNA	167	303	1
PB2_vRNA	198	2223	10280
PB2_vRNA	198	2235	41
PB2_vRNA	198	2059	7
PB2_vRNA	198	2143	1
PB2_vRNA	198	2188	2
PB2_vRNA	198	2180	9
PB2_vRNA	198	2161	17
PB2_vRNA	198	388	2
PB2_vRNA	198	2254	3
PB2_vRNA	198	2201	8
PB2_vRNA	198	1874	5
PB2_vRNA	198	1737	4
PB2_vRNA	198	2224	1
PB2_vRNA	198	2209	3
PB2_vRNA	313	2212	124
PB2_vRNA	313	2183	126
PB2_vRNA	313	2018	142
PB2_vRNA	313	2094	22
PB2_vRNA	313	2165	7
PB2_vRNA	313	1981	65
PB2_vRNA	313	2155	119
PB2_vRNA	313	2191	23
PB2_vRNA	313	2171	64
PB2_vRNA	313	2089	14
PB2_vRNA	313	2182	21
PB2_vRNA	313	2173	8
PB2_vRNA	313	2123	13
PB2_vRNA	313	331	1
PB2_vRNA	313	2222	7
PB2_vRNA	313	2176	1
PB2_vRNA	313	2244	3
PB2_vRNA	313	2160	2
PB2_vRNA	313	2038	1
PB2_vRNA	313	323	2
PB2_vRNA	313	2104	1
PB2_vRNA	301	2193	14231
PB2_vRNA	301	2095	887
PB2_vRNA	301	2123	259
PB2_vRNA	301	2121	77
PB2_vRNA	301	2246	19
PB2_vRNA	301	2243	14
PB2_vRNA	301	2211	5
PB2_vRNA	301	2153	1
PB2_vRNA	433	2038	23
PB2_vRNA	433	1910	143
PB2_vRNA	433	1954	25
PB2_vRNA	266	2127	551
PB2_vRNA	266	2168	399
PB2_vRNA	266	2195	37
PB2_vRNA	266	2150	95
PB2_vRNA	266	2220	94
PB2_vRNA	266	2203	3
PB2_vRNA	266	2166	76
PB2_vRNA	266	2178	14
PB2_vRNA	266	1010	3
PB2_vRNA	266	2212	45
PB2_vRNA	266	2209	9
PB2_vRNA	266	2145	9
PB2_vRNA	266	2126	9
PB2_vRNA	266	2206	6
PB2_vRNA	266	2008	22
PB2_vRNA	266	2225	2
PB2_vRNA	266	2152	9
PB2_vRNA	266	2133	4
PB2_vRNA	266	430	1
PB2_vRNA	266	2215	1
PB2_vRNA	266	2085	1
PB2_vRNA	266	2142	1
PB2_vRNA	267	2162	2
PB2_vRNA	267	2148	1562
PB2_vRNA	267	2149	270
PB2_vRNA	267	2038	204
PB2_vRNA	267	2092	91
PB2_vRNA	267	2213	44
PB2_vRNA	267	2069	82
PB2_vRNA	267	2180	38
PB2_vRNA	267	2137	78
PB2_vRNA	267	2112	18
PB2_vRNA	267	2163	5
PB2_vRNA	267	2215	8
PB2_vRNA	267	2058	19
PB2_vRNA	267	2143	1
PB2_vRNA	267	2244	2
PB2_vRNA	267	2118	7
PB2_vRNA	267	1974	2
PB2_vRNA	267	2140	1
PB2_vRNA	267	984	1
PB2_vRNA	267	2228	2
PB2_vRNA	267	2211	1
PB2_vRNA	375	2079	28795
PB2_vRNA	375	2050	673
PB2_vRNA	375	2044	243
PB2_vRNA	375	2035	52
PB2_vRNA	375	2086	31
PB2_vRNA	375	2130	34
PB2_vRNA	375	429	17
PB2_vRNA	375	1992	17
PB2_vRNA	375	2192	5
PB2_vRNA	375	2117	11
PB2_vRNA	375	1927	5
PB2_vRNA	375	2111	2
PB2_vRNA	375	2312	1
PB2_vRNA	400	2072	2428
PB2_vRNA	400	2018	1764
PB2_vRNA	400	2052	81
PB2_vRNA	400	1887	21
PB2_vRNA	400	2081	18
PB2_vRNA	368	2040	12596
PB2_vRNA	368	2068	96
PB2_vRNA	368	2018	256
PB2_vRNA	368	2025	5266
PB2_vRNA	368	2027	751
PB2_vRNA	368	2077	962
PB2_vRNA	368	2056	1229
PB2_vRNA	368	2007	11
PB2_vRNA	368	2032	180
PB2_vRNA	368	2117	27
PB2_vRNA	368	2230	109
PB2_vRNA	368	2035	24
PB2_vRNA	368	2121	7
PB2_vRNA	368	2074	8
PB2_vRNA	368	2061	2
PB2_vRNA	368	2011	1
PB2_vRNA	241	2084	75
PB2_vRNA	241	2166	2
PB2_vRNA	241	2172	52
PB2_vRNA	241	2164	125
PB2_vRNA	241	2180	13
PB2_vRNA	241	2171	32
PB2_vRNA	241	2225	27
PB2_vRNA	241	2301	3
PB2_vRNA	241	2051	10
PB2_vRNA	241	2144	14
PB2_vRNA	241	285	1
PB2_vRNA	241	2134	2
PB2_vRNA	241	2142	1
PB2_vRNA	461	1975	27
PB2_vRNA	461	2044	4
PB2_vRNA	461	483	230
PB2_vRNA	461	2066	43
PB2_vRNA	461	2038	181
PB2_vRNA	461	1897	10
PB2_vRNA	461	499	3
PB2_vRNA	461	1962	26
PB2_vRNA	461	1900	3
PB2_vRNA	461	1876	3
PB2_vRNA	461	1890	11
PB2_vRNA	461	1983	6
PB2_vRNA	461	2016	5
PB2_vRNA	461	1965	4
PB2_vRNA	461	1685	2
PB2_vRNA	230	2140	94
PB2_vRNA	230	2201	487
PB2_vRNA	230	2101	13
PB2_vRNA	230	2212	54
PB2_vRNA	230	2188	11
PB2_vRNA	230	2214	12
PB2_vRNA	230	2183	2
PB2_vRNA	230	2229	2
PB2_vRNA	230	2202	2
PB2_vRNA	230	2139	1
PB2_vRNA	230	2136	1
PB2_vRNA	230	2187	1
PB2_vRNA	230	2194	1
PB2_vRNA	230	2251	1
PB2_vRNA	263	2224	89
PB2_vRNA	263	2128	396
PB2_vRNA	263	2144	194
PB2_vRNA	263	2209	11
PB2_vRNA	263	2015	9
PB2_vRNA	263	2165	2
PB2_vRNA	263	2284	101
PB2_vRNA	263	2176	30
PB2_vRNA	263	2068	36
PB2_vRNA	263	2116	58
PB2_vRNA	263	2239	19
PB2_vRNA	263	2207	2
PB2_vRNA	263	2210	7
PB2_vRNA	263	2125	7
PB2_vRNA	263	2167	14
PB2_vRNA	263	2087	10
PB2_vRNA	263	2212	16
PB2_vRNA	263	2107	7
PB2_vRNA	263	2171	2
PB2_vRNA	263	2195	4
PB2_vRNA	263	1935	5
PB2_vRNA	263	2181	3
PB2_vRNA	263	2151	2
PB2_vRNA	185	2211	1399
PB2_vRNA	185	2122	3041
PB2_vRNA	185	2132	4537
PB2_vRNA	185	1845	133
PB2_vRNA	185	2184	960
PB2_vRNA	185	1243	657
PB2_vRNA	185	2048	1
PB2_vRNA	185	269	141
