segment	left	right	count
PB2_vRNA	252	2179	2
PB2_vRNA	252	2161	2
PB2_vRNA	252	2173	1
PB2_vRNA	252	2106	1
PB2_vRNA	252	2116	2
PB2_vRNA	234	2179	764
PB2_vRNA	234	2228	28
PB2_vRNA	234	2211	11
PB2_vRNA	234	2205	20
PB2_vRNA	234	2236	14
PB2_vRNA	234	2128	65
PB2_vRNA	234	2188	467
PB2_vRNA	234	2197	32
PB2_vRNA	234	2182	10
PB2_vRNA	234	2195	22
PB2_vRNA	234	288	2
PB2_vRNA	234	2123	19
PB2_vRNA	234	2206	6
PB2_vRNA	234	2151	49
PB2_vRNA	234	2142	11
PB2_vRNA	234	1918	23
PB2_vRNA	234	2143	4
PB2_vRNA	234	2189	2
PB2_vRNA	234	2194	11
PB2_vRNA	234	2178	2
PB2_vRNA	234	2184	1
PB2_vRNA	234	2172	2
PB2_vRNA	234	2200	7
PB2_vRNA	234	2153	4
PB2_vRNA	234	2224	3
PB2_vRNA	234	2192	13
PB2_vRNA	234	2012	9
PB2_vRNA	234	2171	2
PB2_vRNA	234	2203	5
PB2_vRNA	234	2210	6
PB2_vRNA	234	2187	2
PB2_vRNA	234	2103	3
PB2_vRNA	234	2176	2
PB2_vRNA	234	2253	1
PB2_vRNA	234	2177	4
PB2_vRNA	234	2116	1
PB2_vRNA	234	2227	1
PB2_vRNA	308	2035	201
PB2_vRNA	308	2127	16805
PB2_vRNA	308	2059	1088
PB2_vRNA	308	1982	10
PB2_vRNA	308	358	7
PB2_vRNA	308	2041	22
PB2_vRNA	308	2204	2
PB2_vRNA	308	2092	4
PB2_vRNA	308	2058	4
PB2_vRNA	308	2147	1
PB2_vRNA	308	1977	2
PB2_vRNA	308	1976	1
PB2_vRNA	308	2049	3
PB2_vRNA	308	2091	1
PB2_vRNA	308	2183	4
PB2_vRNA	308	2111	1
PB2_vRNA	308	2126	1
PB2_vRNA	148	2004	5611
PB2_vRNA	148	1998	140
PB2_vRNA	148	2174	16
PB2_vRNA	148	1602	7
PB2_vRNA	148	2117	5
PB2_vRNA	148	1263	37
PB2_vRNA	148	212	12
PB2_vRNA	148	2298	5
PB2_vRNA	148	180	3
PB2_vRNA	148	2156	4
PB2_vRNA	148	1452	2
PB2_vRNA	148	401	1
PB2_vRNA	148	2038	11
PB2_vRNA	148	2173	1
PB2_vRNA	284	2197	6226
PB2_vRNA	284	2101	5185
PB2_vRNA	284	2165	26
PB2_vRNA	284	2144	10
PB2_vRNA	284	2222	15
PB2_vRNA	284	2166	24
PB2_vRNA	284	2215	4
PB2_vRNA	284	2184	29
PB2_vRNA	284	2180	32
PB2_vRNA	284	2140	3
PB2_vRNA	284	2018	1
PB2_vRNA	284	2148	19
PB2_vRNA	284	2021	2
PB2_vRNA	284	2162	4
PB2_vRNA	284	2243	5
PB2_vRNA	284	2226	8
PB2_vRNA	284	2110	6
PB2_vRNA	284	2088	11
PB2_vRNA	284	2149	4
PB2_vRNA	284	1864	2
PB2_vRNA	284	2150	4
PB2_vRNA	284	1898	1
PB2_vRNA	284	2189	1
PB2_vRNA	284	2078	2
PB2_vRNA	284	2181	2
PB2_vRNA	284	2195	1
PB2_vRNA	284	2211	1
PB2_vRNA	284	2139	1
PB2_vRNA	284	2156	1
PB2_vRNA	256	2198	429
PB2_vRNA	256	2183	8
PB2_vRNA	256	2131	8
PB2_vRNA	256	2200	359
PB2_vRNA	256	2251	19
PB2_vRNA	256	2206	32
PB2_vRNA	256	2172	97
PB2_vRNA	256	2178	31
PB2_vRNA	256	2193	41
PB2_vRNA	256	2154	4
PB2_vRNA	256	2197	6
PB2_vRNA	256	2135	32
PB2_vRNA	256	2196	13
PB2_vRNA	256	2110	21
PB2_vRNA	256	2109	20
PB2_vRNA	256	2192	3
PB2_vRNA	256	2149	10
PB2_vRNA	256	2182	10
PB2_vRNA	256	2199	9
PB2_vRNA	256	2169	7
PB2_vRNA	256	2207	4
PB2_vRNA	256	2195	3
PB2_vRNA	256	2211	6
PB2_vRNA	256	2066	7
PB2_vRNA	256	2201	5
PB2_vRNA	256	2243	7
PB2_vRNA	256	2155	4
PB2_vRNA	256	2174	6
PB2_vRNA	256	2187	5
PB2_vRNA	256	340	3
PB2_vRNA	256	337	1
PB2_vRNA	256	2191	1
PB2_vRNA	256	2129	1
PB2_vRNA	256	2171	1
PB2_vRNA	256	2017	1
PB2_vRNA	256	2092	1
PB2_vRNA	409	2088	12125
PB2_vRNA	409	1965	9
PB2_vRNA	409	2025	1
PB2_vRNA	409	2152	4
PB2_vRNA	409	586	2
PB2_vRNA	409	1616	6
PB2_vRNA	409	2052	17
PB2_vRNA	409	1715	2
PB2_vRNA	409	2053	7
PB2_vRNA	409	2019	45
PB2_vRNA	409	1943	4
PB2_vRNA	409	2129	2
PB2_vRNA	409	2034	5
PB2_vRNA	409	2035	19
PB2_vRNA	409	2145	22
PB2_vRNA	409	1864	11
PB2_vRNA	409	1985	2
PB2_vRNA	409	2009	2
PB2_vRNA	409	2002	10
PB2_vRNA	409	1961	2
PB2_vRNA	409	1990	1
PB2_vRNA	409	1981	1
PB2_vRNA	409	2030	4
PB2_vRNA	409	1911	1
PB2_vRNA	409	2165	2
PB2_vRNA	409	2036	3
PB2_vRNA	409	2023	2
PB2_vRNA	409	2062	2
PB2_vRNA	409	2181	3
PB2_vRNA	409	1816	3
PB2_vRNA	409	1982	2
PB2_vRNA	409	1640	1
PB2_vRNA	409	2037	3
PB2_vRNA	409	1917	3
PB2_vRNA	370	2070	9560
PB2_vRNA	370	2017	5
PB2_vRNA	370	2080	62
PB2_vRNA	370	1996	14
PB2_vRNA	370	2021	4
PB2_vRNA	370	2052	308
PB2_vRNA	370	2045	34
PB2_vRNA	370	2031	26
PB2_vRNA	370	2007	37
PB2_vRNA	370	2051	16
PB2_vRNA	370	2011	9
PB2_vRNA	370	2019	12
PB2_vRNA	370	2042	26
PB2_vRNA	370	2003	1
PB2_vRNA	370	2057	2
PB2_vRNA	370	2048	17
PB2_vRNA	370	2202	2
PB2_vRNA	370	2079	2
PB2_vRNA	370	2182	1
PB2_vRNA	370	2018	5
