	segment	fivePrime	threePrime	counts
143	NS_vRNA	299	737	1
144	NS_vRNA	300	510	3
145	NS_vRNA	300	565	2
146	NS_vRNA	301	597	1
147	NS_vRNA	307	496	1
148	NS_vRNA	307	645	2
149	NS_vRNA	308	342	3
150	NS_vRNA	308	466	1
151	NS_vRNA	309	544	1
152	NS_vRNA	309	617	26
153	NS_vRNA	309	652	1
154	NS_vRNA	311	478	2
155	NS_vRNA	314	643	1
156	NS_vRNA	321	355	1
157	NS_vRNA	321	489	1
158	NS_vRNA	321	592	1
159	NS_vRNA	322	448	3
160	NS_vRNA	323	607	1
161	NS_vRNA	330	564	2
162	NS_vRNA	333	397	1
163	NS_vRNA	336	470	1
164	NS_vRNA	336	538	5
165	NS_vRNA	337	800	2
166	NS_vRNA	338	504	1
167	NS_vRNA	339	390	2
168	NS_vRNA	339	454	1
169	NS_vRNA	341	812	1
170	NS_vRNA	342	390	1
171	NS_vRNA	343	525	1
172	NS_vRNA	343	531	1
173	NS_vRNA	346	404	1
174	NS_vRNA	346	849	1
175	NS_vRNA	347	574	1
176	NS_vRNA	349	412	1
177	NS_vRNA	349	501	2
178	NS_vRNA	350	428	1
179	NS_vRNA	351	419	1
180	NS_vRNA	351	625	1
181	NS_vRNA	355	613	2
182	NS_vRNA	356	687	1
183	NS_vRNA	357	530	2
184	NS_vRNA	365	479	1
185	NS_vRNA	365	515	1
186	NS_vRNA	365	825	1
187	NS_vRNA	365	838	5
188	NS_vRNA	367	467	1
189	NS_vRNA	370	396	1
190	NS_vRNA	373	531	1
191	NS_vRNA	380	557	1
192	NS_vRNA	385	396	1
193	NS_vRNA	385	540	1
194	NS_vRNA	385	636	2
195	NS_vRNA	389	416	1
196	NS_vRNA	396	542	7
197	NS_vRNA	398	463	1
198	NS_vRNA	408	643	1
199	NS_vRNA	409	524	1
200	NS_vRNA	414	430	1
201	NS_vRNA	415	585	5
202	NS_vRNA	417	491	1
203	NS_vRNA	417	840	2
204	NS_vRNA	420	476	1
205	NS_vRNA	422	448	2
206	NS_vRNA	428	437	1
207	NS_vRNA	429	561	3
208	NS_vRNA	432	479	2
209	NS_vRNA	434	452	1
210	NS_vRNA	439	460	1
211	NS_vRNA	443	495	1
212	NS_vRNA	443	624	1
213	NS_vRNA	446	501	1
214	NS_vRNA	457	499	1
215	NS_vRNA	465	840	3
216	NS_vRNA	472	481	1
217	NS_vRNA	477	614	1
218	NS_vRNA	479	559	1
219	NS_vRNA	503	539	3
220	NS_vRNA	503	554	3
221	NS_vRNA	503	563	1
222	NS_vRNA	505	545	1
223	NS_vRNA	507	524	2
224	NS_vRNA	510	553	3
225	NS_vRNA	523	535	1
226	NS_vRNA	534	615	1
227	NS_vRNA	549	614	1
228	NS_vRNA	556	626	1
229	NS_vRNA	564	594	1
230	NS_vRNA	564	854	3
231	NS_vRNA	572	849	8
232	NS_vRNA	574	614	2
233	NS_vRNA	580	636	1
234	NS_vRNA	582	624	2
235	NS_vRNA	585	721	1
236	NS_vRNA	592	651	3
237	NS_vRNA	593	636	1
238	NS_vRNA	596	635	1
239	NS_vRNA	597	648	1
240	NS_vRNA	612	634	1
241	NS_vRNA	613	636	1
242	NS_vRNA	615	650	2
243	NS_vRNA	634	663	1
244	NS_vRNA	635	648	1
245	NS_vRNA	635	667	3
246	NS_vRNA	635	669	1
247	NS_vRNA	637	674	2
248	NS_vRNA	647	675	1
249	NS_vRNA	647	689	2
250	NS_vRNA	648	704	1
251	NS_vRNA	648	724	7
252	NS_vRNA	650	677	2
253	NS_vRNA	651	684	3
254	NS_vRNA	654	704	1
255	NS_vRNA	655	690	3
256	NS_vRNA	656	714	1
257	NS_vRNA	656	837	1
258	NS_vRNA	657	712	2
259	NS_vRNA	658	677	1
260	NS_vRNA	660	807	1
261	NS_vRNA	661	683	2
262	NS_vRNA	664	832	2
263	NS_vRNA	683	729	1
264	NS_vRNA	683	807	1
265	NS_vRNA	685	800	1
266	NS_vRNA	686	712	1
267	NS_vRNA	687	698	1
268	NS_vRNA	689	712	2
269	NS_vRNA	691	838	1
270	NS_vRNA	700	731	1
271	NS_vRNA	703	728	1
272	NS_vRNA	703	809	3
273	NS_vRNA	711	832	3
274	NS_vRNA	714	784	1
275	NS_vRNA	714	831	2
276	NS_vRNA	719	759	1
277	NS_vRNA	719	777	1
278	NS_vRNA	720	788	1
279	NS_vRNA	722	785	1
280	NS_vRNA	730	770	1
281	NS_vRNA	730	806	2
282	NS_vRNA	736	747	1
283	NS_vRNA	737	758	2
284	NS_vRNA	737	821	1
285	NS_vRNA	739	757	1
286	NS_vRNA	739	765	1
287	NS_vRNA	741	759	1
288	NS_vRNA	742	853	1
289	NS_vRNA	745	824	5
290	NS_vRNA	746	785	7
291	NS_vRNA	750	792	3
292	NS_vRNA	753	823	1
293	NS_vRNA	757	783	1
294	NS_vRNA	758	782	1
295	NS_vRNA	768	790	3
296	NS_vRNA	770	782	1
297	NS_vRNA	770	806	1
298	NS_vRNA	771	801	6
299	NS_vRNA	772	788	1
300	NS_vRNA	772	818	1
301	NS_vRNA	773	807	4
302	NS_vRNA	773	817	2
303	NS_vRNA	774	820	5
304	NS_vRNA	776	806	3
305	NS_vRNA	777	807	2
306	NS_vRNA	783	824	1
307	NS_vRNA	785	823	3
308	NS_vRNA	786	828	1
309	NS_vRNA	792	823	3
310	NS_vRNA	795	841	1
311	NS_vRNA	797	823	1
312	NS_vRNA	806	841	5
313	NS_vRNA	809	823	1
314	NS_vRNA	812	826	1
315	NS_vRNA	812	829	1
316	NS_vRNA	821	860	2
317	NS_vRNA	827	843	1
