segment	left	right	count
PB2_vRNA	287	1984	38
PB2_vRNA	287	2011	4
PB2_vRNA	287	2127	10
PB2_vRNA	287	2194	2
PB2_vRNA	287	2167	11
PB2_vRNA	287	1959	3
PB2_vRNA	287	2057	2
PB2_vRNA	287	2172	13
PB2_vRNA	287	2171	10
PB2_vRNA	287	2077	2
PB2_vRNA	287	2233	12
PB2_vRNA	287	2227	16
PB2_vRNA	287	2175	6
PB2_vRNA	287	2190	11
PB2_vRNA	287	2163	12
PB2_vRNA	287	2195	2
PB2_vRNA	287	2183	4
PB2_vRNA	287	2049	1
PB2_vRNA	287	2133	8
PB2_vRNA	287	2242	4
PB2_vRNA	287	2152	1
PB2_vRNA	287	2162	1
PB2_vRNA	287	2216	3
PB2_vRNA	287	2134	2
PB2_vRNA	287	1950	1
PB2_vRNA	287	2140	1
PB2_vRNA	287	1421	1
PB2_vRNA	287	2016	1
PB2_vRNA	219	2135	10952
PB2_vRNA	219	2195	71
PB2_vRNA	219	1453	16
PB2_vRNA	219	2180	77
PB2_vRNA	219	2079	63
PB2_vRNA	219	2184	7
PB2_vRNA	219	2200	18
PB2_vRNA	219	2187	70
PB2_vRNA	219	2181	6
PB2_vRNA	219	2165	11
PB2_vRNA	219	2247	17
PB2_vRNA	219	2150	4
PB2_vRNA	219	2118	10
PB2_vRNA	219	2222	2
PB2_vRNA	219	2156	2
PB2_vRNA	219	2208	1
PB2_vRNA	219	2092	5
PB2_vRNA	219	2192	15
PB2_vRNA	219	2166	9
PB2_vRNA	219	2197	2
PB2_vRNA	219	2145	1
PB2_vRNA	219	1903	1
PB2_vRNA	219	1934	1
PB2_vRNA	219	2162	1
PB2_vRNA	219	1839	1
PB2_vRNA	219	2083	1
PB2_vRNA	368	2025	7596
PB2_vRNA	368	2040	8503
PB2_vRNA	368	2068	41
PB2_vRNA	368	2077	406
PB2_vRNA	368	2056	1274
PB2_vRNA	368	2094	15
PB2_vRNA	368	2027	831
PB2_vRNA	368	2018	103
PB2_vRNA	368	2230	46
PB2_vRNA	368	2098	1
PB2_vRNA	368	2019	14
PB2_vRNA	368	2003	8
PB2_vRNA	368	2173	2
PB2_vRNA	368	2117	2
PB2_vRNA	368	1883	1
PB2_vRNA	368	2032	28
PB2_vRNA	368	2052	8
PB2_vRNA	368	2119	6
PB2_vRNA	368	2060	3
PB2_vRNA	368	1976	7
PB2_vRNA	368	2067	8
PB2_vRNA	368	2088	3
PB2_vRNA	368	2058	3
PB2_vRNA	368	2008	2
PB2_vRNA	368	2012	11
PB2_vRNA	368	1900	4
PB2_vRNA	368	2108	3
PB2_vRNA	368	2013	2
PB2_vRNA	368	2121	4
PB2_vRNA	368	2007	1
PB2_vRNA	368	2099	2
PB2_vRNA	368	2039	2
PB2_vRNA	368	390	1
PB2_vRNA	368	2061	1
PB2_vRNA	2042	2184	46
PB2_vRNA	409	2098	1156
PB2_vRNA	409	2073	80
PB2_vRNA	409	2022	843
PB2_vRNA	409	2023	7
PB2_vRNA	409	2069	4
PB2_vRNA	409	2088	98
PB2_vRNA	409	2083	12
PB2_vRNA	409	2049	16
PB2_vRNA	409	1973	2
PB2_vRNA	409	1920	7
PB2_vRNA	409	2000	9
PB2_vRNA	409	471	7
PB2_vRNA	409	2031	2
PB2_vRNA	409	1616	1
PB2_vRNA	409	2059	3
PB2_vRNA	409	2004	7
PB2_vRNA	409	2050	1
PB2_vRNA	409	2037	6
PB2_vRNA	409	2058	3
PB2_vRNA	409	2087	1
PB2_vRNA	409	2162	1
PB2_vRNA	409	2086	1
PB2_vRNA	409	1924	1
PB2_vRNA	516	1908	1
PB2_vRNA	516	1876	423
PB2_vRNA	516	527	10
PB2_vRNA	516	1890	475
PB2_vRNA	516	1703	4
PB2_vRNA	516	1831	18
PB2_vRNA	516	1466	23
PB2_vRNA	516	1951	1
PB2_vRNA	516	1866	7
PB2_vRNA	516	1932	12
PB2_vRNA	516	1872	22
PB2_vRNA	516	2061	2
PB2_vRNA	516	1900	4
PB2_vRNA	516	1847	3
PB2_vRNA	516	1965	12
PB2_vRNA	516	1918	10
PB2_vRNA	516	1983	5
PB2_vRNA	516	1975	1
PB2_vRNA	516	1943	2
PB2_vRNA	516	1933	1
PB2_vRNA	516	1879	2
PB2_vRNA	516	529	1
PB2_vRNA	516	1887	6
PB2_vRNA	516	2044	2
PB2_vRNA	516	1896	2
PB2_vRNA	516	1995	3
PB2_vRNA	516	1778	1
PB2_vRNA	516	1909	1
PB2_vRNA	516	1935	1
PB2_vRNA	424	1998	33827
PB2_vRNA	424	2236	27
PB2_vRNA	424	2012	20
PB2_vRNA	424	2065	13
PB2_vRNA	424	2040	19
PB2_vRNA	424	1960	4
PB2_vRNA	424	2085	14
PB2_vRNA	424	2019	93
PB2_vRNA	424	1981	1
PB2_vRNA	424	1972	2
PB2_vRNA	424	1970	19
PB2_vRNA	424	2054	3
PB2_vRNA	424	2046	9
PB2_vRNA	424	2068	17
PB2_vRNA	424	2038	17
PB2_vRNA	424	1980	12
PB2_vRNA	424	1088	4
PB2_vRNA	424	2200	4
PB2_vRNA	424	2041	6
PB2_vRNA	424	2096	6
PB2_vRNA	424	1994	3
PB2_vRNA	424	2028	1
PB2_vRNA	424	1837	3
PB2_vRNA	424	1963	2
PB2_vRNA	424	2035	4
PB2_vRNA	424	2027	2
PB2_vRNA	424	2037	2
PB2_vRNA	424	2015	4
PB2_vRNA	424	2002	3
PB2_vRNA	424	1982	2
PB2_vRNA	424	2059	5
PB2_vRNA	424	2013	1
PB2_vRNA	424	1957	2
PB2_vRNA	424	2023	2
PB2_vRNA	424	1898	1
PB2_vRNA	424	1925	1
PB2_vRNA	424	2000	2
PB2_vRNA	424	2106	1
PB2_vRNA	141	928	2122
PB2_vRNA	141	206	1091
PB2_vRNA	141	2110	186
PB2_vRNA	141	2164	21
PB2_vRNA	141	2079	34
PB2_vRNA	141	862	22
PB2_vRNA	141	1281	38
PB2_vRNA	141	1703	11
PB2_vRNA	141	2163	6
PB2_vRNA	141	1554	28
PB2_vRNA	141	2183	1
PB2_vRNA	141	2153	2
PB2_vRNA	154	2090	9147
PB2_vRNA	154	173	243
PB2_vRNA	154	2091	6
PB2_vRNA	154	2092	1
PB2_vRNA	438	2006	70
PB2_vRNA	438	2023	27
PB2_vRNA	438	2043	179
PB2_vRNA	438	2090	94
PB2_vRNA	438	1994	5
PB2_vRNA	438	2039	39
PB2_vRNA	438	1957	38
PB2_vRNA	438	2103	21
PB2_vRNA	438	2000	11
PB2_vRNA	438	2015	83
PB2_vRNA	438	1873	6
PB2_vRNA	438	1963	20
PB2_vRNA	438	2036	104
PB2_vRNA	438	1958	75
PB2_vRNA	438	2179	2
PB2_vRNA	438	1982	27
PB2_vRNA	438	2018	25
PB2_vRNA	438	2022	15
PB2_vRNA	438	2126	28
PB2_vRNA	438	2072	3
PB2_vRNA	438	2001	154
PB2_vRNA	438	2048	22
PB2_vRNA	438	1984	12
PB2_vRNA	438	1985	23
PB2_vRNA	438	2085	25
PB2_vRNA	438	2082	3
PB2_vRNA	438	1960	29
PB2_vRNA	438	2002	27
PB2_vRNA	438	2041	15
PB2_vRNA	438	1951	14
PB2_vRNA	438	459	1
PB2_vRNA	438	2034	52
PB2_vRNA	438	2106	2
PB2_vRNA	438	2097	2
PB2_vRNA	438	2044	1
PB2_vRNA	438	1733	11
PB2_vRNA	438	2003	7
PB2_vRNA	438	2017	13
PB2_vRNA	438	2056	21
PB2_vRNA	438	1979	3
PB2_vRNA	438	1941	4
PB2_vRNA	438	2102	31
PB2_vRNA	438	2176	7
PB2_vRNA	438	2061	56
PB2_vRNA	438	1896	2
PB2_vRNA	438	2026	13
PB2_vRNA	438	1986	4
PB2_vRNA	438	1956	4
PB2_vRNA	438	1976	21
PB2_vRNA	438	1737	4
PB2_vRNA	438	2010	29
PB2_vRNA	438	2131	5
PB2_vRNA	438	1993	2
PB2_vRNA	438	2138	2
PB2_vRNA	438	2068	1
PB2_vRNA	438	1978	2
PB2_vRNA	438	2084	6
PB2_vRNA	438	2083	13
PB2_vRNA	438	2080	3
PB2_vRNA	438	2095	2
PB2_vRNA	438	2073	13
PB2_vRNA	438	1856	1
PB2_vRNA	438	2032	4
PB2_vRNA	438	2087	1
PB2_vRNA	438	2065	5
PB2_vRNA	438	1938	1
PB2_vRNA	438	2059	5
PB2_vRNA	438	1974	8
PB2_vRNA	438	1964	2
PB2_vRNA	438	1977	14
PB2_vRNA	438	2057	7
PB2_vRNA	438	1955	8
PB2_vRNA	438	2121	4
PB2_vRNA	438	1952	1
PB2_vRNA	438	2020	4
PB2_vRNA	438	471	4
PB2_vRNA	438	1889	3
PB2_vRNA	438	1899	2
PB2_vRNA	438	1961	4
PB2_vRNA	438	1954	5
PB2_vRNA	438	1871	3
PB2_vRNA	438	1968	6
PB2_vRNA	438	2009	2
PB2_vRNA	438	2024	1
PB2_vRNA	438	2011	2
PB2_vRNA	438	2029	8
PB2_vRNA	438	2193	1
PB2_vRNA	438	2016	9
PB2_vRNA	438	2028	2
PB2_vRNA	438	1861	6
PB2_vRNA	438	2049	1
PB2_vRNA	438	2091	3
PB2_vRNA	438	1944	2
PB2_vRNA	438	1846	2
PB2_vRNA	438	1703	1
PB2_vRNA	438	2107	2
PB2_vRNA	438	2093	1
PB2_vRNA	438	1983	1
PB2_vRNA	438	2086	3
PB2_vRNA	438	1959	1
PB2_vRNA	216	2245	34870
PB2_vRNA	216	2183	1790
PB2_vRNA	216	1871	79
PB2_vRNA	216	2215	93
PB2_vRNA	216	243	1
PB2_vRNA	216	2180	969
PB2_vRNA	216	2187	56
PB2_vRNA	216	2144	63
PB2_vRNA	216	2142	91
PB2_vRNA	216	2236	39
PB2_vRNA	216	2083	13
PB2_vRNA	216	2166	176
PB2_vRNA	216	2247	67
PB2_vRNA	216	2252	53
PB2_vRNA	216	2040	59
PB2_vRNA	216	2172	37
PB2_vRNA	216	2213	5
PB2_vRNA	216	2155	154
PB2_vRNA	216	2214	80
PB2_vRNA	216	2085	18
PB2_vRNA	216	2200	89
PB2_vRNA	216	2225	32
PB2_vRNA	216	2209	94
PB2_vRNA	216	1845	4
PB2_vRNA	216	2233	65
PB2_vRNA	216	2179	6
PB2_vRNA	216	2244	132
PB2_vRNA	216	2073	14
PB2_vRNA	216	2152	5
PB2_vRNA	216	2031	2
PB2_vRNA	216	2076	6
PB2_vRNA	216	2246	19
PB2_vRNA	216	2251	4
PB2_vRNA	216	2138	60
PB2_vRNA	216	2184	50
PB2_vRNA	216	2102	37
PB2_vRNA	216	2119	3
PB2_vRNA	216	1837	10
PB2_vRNA	216	2149	16
PB2_vRNA	216	2136	3
PB2_vRNA	216	2059	5
PB2_vRNA	216	2020	15
PB2_vRNA	216	2226	4
PB2_vRNA	216	2182	8
PB2_vRNA	216	2128	14
PB2_vRNA	216	2046	1
PB2_vRNA	216	2243	12
PB2_vRNA	216	2173	24
PB2_vRNA	216	2135	12
PB2_vRNA	216	2148	7
PB2_vRNA	216	2208	6
PB2_vRNA	216	2181	12
PB2_vRNA	216	2125	12
PB2_vRNA	216	2121	7
PB2_vRNA	216	2205	5
PB2_vRNA	216	2070	1
PB2_vRNA	216	2080	18
PB2_vRNA	216	2194	15
PB2_vRNA	216	2163	8
PB2_vRNA	216	2249	6
PB2_vRNA	216	2211	1
PB2_vRNA	216	2191	6
PB2_vRNA	216	2077	3
PB2_vRNA	216	2250	6
PB2_vRNA	216	2175	11
PB2_vRNA	216	2193	2
PB2_vRNA	216	246	2
PB2_vRNA	216	2255	2
PB2_vRNA	216	2146	17
PB2_vRNA	216	1931	1
PB2_vRNA	216	2201	7
PB2_vRNA	216	485	1
PB2_vRNA	216	2003	5
PB2_vRNA	216	2015	5
PB2_vRNA	216	839	1
PB2_vRNA	216	2088	5
PB2_vRNA	216	2159	3
PB2_vRNA	216	2234	4
PB2_vRNA	216	2203	3
PB2_vRNA	216	2223	2
PB2_vRNA	216	2228	4
PB2_vRNA	216	2212	2
PB2_vRNA	216	2167	1
PB2_vRNA	216	2306	2
PB2_vRNA	216	2023	4
PB2_vRNA	216	2188	1
PB2_vRNA	216	2134	1
PB2_vRNA	216	2248	1
PB2_vRNA	216	2171	3
PB2_vRNA	216	2199	1
PB2_vRNA	216	2115	1
PB2_vRNA	243	2180	18
PB2_vRNA	243	2162	181
PB2_vRNA	243	2119	153
PB2_vRNA	243	2166	80
PB2_vRNA	243	2086	8
PB2_vRNA	243	2216	23
PB2_vRNA	243	2181	55
PB2_vRNA	243	2171	16
PB2_vRNA	243	2157	14
PB2_vRNA	243	2118	9
PB2_vRNA	243	2215	9
PB2_vRNA	243	2175	3
PB2_vRNA	243	2164	9
PB2_vRNA	243	2163	5
PB2_vRNA	243	2210	25
PB2_vRNA	243	2101	7
PB2_vRNA	243	2144	7
PB2_vRNA	243	2106	39
PB2_vRNA	243	2152	5
PB2_vRNA	243	2186	12
PB2_vRNA	243	2155	5
PB2_vRNA	243	2147	10
PB2_vRNA	243	2238	25
PB2_vRNA	243	529	8
PB2_vRNA	243	2060	16
PB2_vRNA	243	2224	2
PB2_vRNA	243	2231	2
PB2_vRNA	243	2151	9
PB2_vRNA	243	2201	2
PB2_vRNA	243	2203	9
PB2_vRNA	243	2129	5
PB2_vRNA	243	2073	18
PB2_vRNA	243	2176	16
PB2_vRNA	243	2195	10
PB2_vRNA	243	2173	2
PB2_vRNA	243	1873	1
PB2_vRNA	243	2196	6
PB2_vRNA	243	2153	3
PB2_vRNA	243	1893	2
PB2_vRNA	243	2015	1
PB2_vRNA	243	2140	3
PB2_vRNA	243	2156	1
PB2_vRNA	243	1856	1
PB2_vRNA	243	2145	1
PB2_vRNA	243	2146	1
PB2_vRNA	243	2043	1
PB2_vRNA	236	2228	20881
PB2_vRNA	236	2215	19023
PB2_vRNA	236	2160	4137
PB2_vRNA	236	2152	3085
PB2_vRNA	236	2211	20
PB2_vRNA	236	2184	578
PB2_vRNA	236	2180	21
PB2_vRNA	236	2209	52
PB2_vRNA	236	2134	4
PB2_vRNA	236	2175	36
PB2_vRNA	236	2163	25
PB2_vRNA	236	2258	13
PB2_vRNA	236	2183	13
PB2_vRNA	236	2201	8
PB2_vRNA	236	2135	3
PB2_vRNA	236	2194	16
PB2_vRNA	236	2153	10
PB2_vRNA	236	2127	6
PB2_vRNA	236	2208	2
PB2_vRNA	236	2035	1
PB2_vRNA	236	2223	2
PB2_vRNA	236	296	1
PB2_vRNA	244	2172	25443
PB2_vRNA	244	2192	19
PB2_vRNA	244	2147	116
PB2_vRNA	244	2188	56
PB2_vRNA	244	2100	1
PB2_vRNA	244	2208	39
PB2_vRNA	244	2179	14
PB2_vRNA	244	2210	8
PB2_vRNA	244	2151	5
PB2_vRNA	244	2212	91
PB2_vRNA	244	2154	10
PB2_vRNA	244	2149	48
PB2_vRNA	244	2182	9
PB2_vRNA	244	2128	4
PB2_vRNA	244	2213	2
PB2_vRNA	244	2143	15
PB2_vRNA	244	2183	11
PB2_vRNA	244	2138	15
PB2_vRNA	244	2185	29
PB2_vRNA	244	2132	3
PB2_vRNA	244	2190	13
PB2_vRNA	244	2129	3
PB2_vRNA	244	2189	3
PB2_vRNA	244	2211	13
PB2_vRNA	244	2243	2
PB2_vRNA	244	2140	7
PB2_vRNA	244	2248	4
PB2_vRNA	244	2116	14
PB2_vRNA	244	2196	4
PB2_vRNA	244	2245	4
PB2_vRNA	244	2178	1
PB2_vRNA	244	2121	1
PB2_vRNA	244	2168	4
PB2_vRNA	244	2204	1
PB2_vRNA	244	2026	2
PB2_vRNA	244	2146	1
PB2_vRNA	244	2240	1
PB2_vRNA	244	2113	2
PB2_vRNA	244	2191	1
PB2_vRNA	572	1924	3246
PB2_vRNA	572	1867	123
PB2_vRNA	572	1832	78
PB2_vRNA	572	1891	184
PB2_vRNA	572	1788	11
PB2_vRNA	201	2186	14105
PB2_vRNA	201	2220	249
PB2_vRNA	201	1903	4
PB2_vRNA	201	2053	107
PB2_vRNA	201	2157	6
PB2_vRNA	201	2203	37
PB2_vRNA	201	2243	14
PB2_vRNA	201	2208	1
PB2_vRNA	201	2030	7
PB2_vRNA	201	2227	15
PB2_vRNA	201	2153	1
PB2_vRNA	201	2166	1
PB2_vRNA	201	2083	3
PB2_vRNA	201	1977	4
PB2_vRNA	201	2213	2
PB2_vRNA	201	2221	1
PB2_vRNA	189	2206	14197
PB2_vRNA	189	2166	61
PB2_vRNA	189	408	28
PB2_vRNA	189	2178	8
PB2_vRNA	189	2184	4
PB2_vRNA	189	1919	37
PB2_vRNA	189	2033	10
PB2_vRNA	189	2142	6
PB2_vRNA	189	310	8
PB2_vRNA	189	2098	4
PB2_vRNA	189	2180	3
PB2_vRNA	189	2072	8
