segment	left	right	count
NA_vRNA	308	1222	5
NA_vRNA	308	945	3
NA_vRNA	308	1185	1
NA_vRNA	188	1257	1485
NA_vRNA	188	1315	116
NA_vRNA	188	1336	144
NA_vRNA	188	1327	45
NA_vRNA	188	1226	33
NA_vRNA	188	276	2
NA_vRNA	141	1286	102
NA_vRNA	141	1310	105
NA_vRNA	141	1195	6
NA_vRNA	151	1308	606
NA_vRNA	151	1260	10
NA_vRNA	151	1353	59
NA_vRNA	151	1305	66
NA_vRNA	151	1286	4
NA_vRNA	1129	1326	261
NA_vRNA	1129	1165	23
NA_vRNA	453	1076	198
NA_vRNA	453	1110	32
NA_vRNA	453	989	4
NA_vRNA	453	1171	3
NA_vRNA	225	1368	412
NA_vRNA	225	1283	11
NA_vRNA	180	1335	378
NA_vRNA	180	1262	89
NA_vRNA	180	1290	16
NA_vRNA	180	1320	5
NA_vRNA	1225	1350	250
NA_vRNA	1225	1257	7
NA_vRNA	213	1284	11
NA_vRNA	213	1248	21
NA_vRNA	213	1129	159
NA_vRNA	213	1267	2
NA_vRNA	127	1343	7450
NA_vRNA	154	1229	584
NA_vRNA	154	1211	7
NA_vRNA	202	1347	281
NA_vRNA	202	1326	141
NA_vRNA	202	1344	3
NA_vRNA	202	1307	7
NA_vRNA	202	1338	2
NA_vRNA	175	1350	1455
NA_vRNA	175	1297	6
NA_vRNA	175	1325	1
NA_vRNA	291	1223	47
NA_vRNA	291	1141	41
NA_vRNA	291	981	1
NA_vRNA	235	1300	137
NA_vRNA	235	1230	341
NA_vRNA	235	1327	30
NA_vRNA	235	1259	90
NA_vRNA	233	1365	2222
NA_vRNA	233	1327	1
NA_vRNA	233	1379	2
NA_vRNA	205	1259	63
NA_vRNA	205	1328	252
NA_vRNA	205	1300	133
NA_vRNA	205	1351	1
NA_vRNA	205	1353	9
NA_vRNA	205	1258	6
NA_vRNA	205	1227	5
NA_vRNA	205	1278	7
NA_vRNA	227	1290	931
NA_vRNA	227	1083	100
NA_vRNA	227	1309	44
NA_vRNA	227	1133	7
NA_vRNA	227	1244	1
NA_vRNA	1296	1327	467
NA_vRNA	1296	1345	823
NA_vRNA	1296	1350	1644
NA_vRNA	1296	1352	2
NA_vRNA	470	1095	11
NA_vRNA	343	1260	67
NA_vRNA	343	1256	527
NA_vRNA	343	1261	70
NA_vRNA	217	1272	174
NA_vRNA	217	1137	7
NA_vRNA	217	1369	3
NA_vRNA	211	1245	1897
NA_vRNA	211	1336	37
NA_vRNA	211	1269	205
NA_vRNA	211	1299	4
NA_vRNA	211	1298	1
NA_vRNA	103	511	303
NA_vRNA	103	1327	141
NA_vRNA	103	1258	1
NA_vRNA	103	1257	2
NA_vRNA	76	984	865
NA_vRNA	76	93	110
NA_vRNA	76	1222	3
NA_vRNA	333	1265	223
NA_vRNA	333	1185	16
NA_vRNA	333	1237	14
NA_vRNA	333	878	4
NA_vRNA	333	1193	21
NA_vRNA	333	1204	1
NA_vRNA	333	1243	6
NA_vRNA	333	1176	7
NA_vRNA	321	1208	163
NA_vRNA	321	1230	33
NA_vRNA	321	1196	3
NA_vRNA	321	1215	3
NA_vRNA	267	1188	1304
NA_vRNA	267	1336	2
NA_vRNA	267	1089	1
NA_vRNA	454	1298	255
NA_vRNA	454	1016	7
NA_vRNA	174	1324	438
NA_vRNA	174	1266	150
NA_vRNA	174	1301	18
NA_vRNA	174	1257	45
NA_vRNA	174	1019	9
NA_vRNA	174	1303	1
NA_vRNA	174	1327	1
NA_vRNA	257	1360	1119
NA_vRNA	257	1258	28
NA_vRNA	257	1377	11
NA_vRNA	257	1330	4
NA_vRNA	257	1325	6
NA_vRNA	190	1290	397
NA_vRNA	190	1345	58
NA_vRNA	189	1258	79
NA_vRNA	189	1281	16
NA_vRNA	189	1287	101
NA_vRNA	189	1317	54
NA_vRNA	189	1339	7
NA_vRNA	189	1238	6
NA_vRNA	221	1298	209
NA_vRNA	221	1315	538
NA_vRNA	221	1279	1
NA_vRNA	221	1301	13
NA_vRNA	221	1272	17
NA_vRNA	221	1238	3
NA_vRNA	221	1295	3
NA_vRNA	252	1226	155
NA_vRNA	219	1218	358
NA_vRNA	219	1280	4
NA_vRNA	219	1310	2
NA_vRNA	219	1067	23
NA_vRNA	219	1290	2
NA_vRNA	133	1173	1077
NA_vRNA	133	1296	29
NA_vRNA	133	1214	1
NA_vRNA	133	1299	1
NA_vRNA	164	1296	1304
NA_vRNA	78	235	534
NA_vRNA	78	1244	8
NA_vRNA	266	1335	500
NA_vRNA	298	1185	184
NA_vRNA	298	1182	1
NA_vRNA	298	446	1
NA_vRNA	349	1271	53
NA_vRNA	122	1335	313
NA_vRNA	122	1257	205
NA_vRNA	122	852	1
NA_vRNA	122	317	1
NA_vRNA	309	1211	36
NA_vRNA	309	1169	17
NA_vRNA	309	1213	1
NA_vRNA	246	1320	536
NA_vRNA	246	1282	96
NA_vRNA	165	1296	645
NA_vRNA	165	1235	11
NA_vRNA	165	1336	3
NA_vRNA	871	1335	9
NA_vRNA	223	1308	857
NA_vRNA	223	1379	19
NA_vRNA	223	1350	136
NA_vRNA	223	1258	16
NA_vRNA	223	1291	17
NA_vRNA	223	1297	13
NA_vRNA	223	1268	1
NA_vRNA	223	1336	1
NA_vRNA	1314	1345	141
NA_vRNA	1314	1327	113
NA_vRNA	172	1155	271
NA_vRNA	172	1307	630
NA_vRNA	172	1261	38
NA_vRNA	232	1246	87
NA_vRNA	232	1322	62
NA_vRNA	232	1167	16
NA_vRNA	232	1215	19
NA_vRNA	232	1298	8
NA_vRNA	232	1113	4
NA_vRNA	232	1296	2
NA_vRNA	191	1286	540
NA_vRNA	191	1341	1
NA_vRNA	191	1064	2
NA_vRNA	191	1292	1
NA_vRNA	191	960	1
NA_vRNA	376	1255	100
NA_vRNA	376	1280	17
NA_vRNA	376	966	2
NA_vRNA	376	1076	2
NA_vRNA	134	1215	332
NA_vRNA	134	1317	13
NA_vRNA	134	1195	17
NA_vRNA	134	1349	65
NA_vRNA	134	1338	10
NA_vRNA	1284	1349	450
NA_vRNA	1284	1326	5
NA_vRNA	1284	1309	5
NA_vRNA	761	1323	265
NA_vRNA	761	1326	139
NA_vRNA	761	797	1
NA_vRNA	490	1060	59
NA_vRNA	490	1116	4
NA_vRNA	475	954	6
NA_vRNA	475	743	8
NA_vRNA	507	1033	21
NA_vRNA	507	534	4
NA_vRNA	507	1046	2
NA_vRNA	1247	1298	149
NA_vRNA	193	1294	1235
NA_vRNA	193	689	1
NA_vRNA	193	1320	1
NA_vRNA	193	1205	1
NA_vRNA	323	1214	241
NA_vRNA	323	1208	26
NA_vRNA	323	1212	10
NA_vRNA	323	1210	2
NA_vRNA	275	1172	16
NA_vRNA	275	1096	14
NA_vRNA	275	1336	92
NA_vRNA	275	1099	20
NA_vRNA	275	1098	46
NA_vRNA	275	1335	3
NA_vRNA	275	1192	24
NA_vRNA	275	308	4
NA_vRNA	275	1257	1
NA_vRNA	275	1043	2
NA_vRNA	275	1073	6
NA_vRNA	275	1119	1
NA_vRNA	275	1325	1
NA_vRNA	207	1301	309
NA_vRNA	207	1296	13
NA_vRNA	207	1309	9
NA_vRNA	207	1335	4
NA_vRNA	650	1327	155
NA_vRNA	185	1257	21
NA_vRNA	185	1028	76
NA_vRNA	185	1224	3
NA_vRNA	185	1280	9
NA_vRNA	185	1297	11
NA_vRNA	185	1293	10
NA_vRNA	185	1308	1
NA_vRNA	185	1085	1
NA_vRNA	185	1339	3
NA_vRNA	185	1267	1
NA_vRNA	185	1340	1
NA_vRNA	185	1254	1
NA_vRNA	782	1322	567
NA_vRNA	230	1288	398
NA_vRNA	230	1077	15
NA_vRNA	384	1282	199
NA_vRNA	384	1049	5
NA_vRNA	384	1271	13
NA_vRNA	384	1045	4
NA_vRNA	384	1016	4
NA_vRNA	255	1380	22
NA_vRNA	258	1326	443
NA_vRNA	258	554	3
NA_vRNA	258	381	1
NA_vRNA	258	1166	2
NA_vRNA	112	1307	391
NA_vRNA	112	1275	5
NA_vRNA	112	1323	2
NA_vRNA	112	1132	3
NA_vRNA	514	1021	2
NA_vRNA	514	1040	6
NA_vRNA	514	1178	2
NA_vRNA	354	1277	250
NA_vRNA	195	1320	8
NA_vRNA	195	1306	126
NA_vRNA	195	1324	318
NA_vRNA	195	1279	5
NA_vRNA	195	1278	89
NA_vRNA	195	1291	100
NA_vRNA	195	1290	1
NA_vRNA	195	1257	12
NA_vRNA	195	1230	2
NA_vRNA	195	1312	5
NA_vRNA	195	1229	2
NA_vRNA	195	1261	3
NA_vRNA	484	967	4
NA_vRNA	484	514	5
NA_vRNA	307	1173	72
NA_vRNA	307	1130	278
NA_vRNA	307	1204	114
NA_vRNA	307	809	20
NA_vRNA	307	1182	18
NA_vRNA	307	1179	5
NA_vRNA	307	1208	6
NA_vRNA	307	324	1
NA_vRNA	186	1289	342
NA_vRNA	186	1186	491
NA_vRNA	186	1226	15
NA_vRNA	186	1327	1
NA_vRNA	85	1071	612
NA_vRNA	85	119	154
NA_vRNA	85	128	1
NA_vRNA	222	1308	144
NA_vRNA	222	1280	556
NA_vRNA	222	1297	179
NA_vRNA	222	1373	63
NA_vRNA	222	1113	52
NA_vRNA	222	1298	13
NA_vRNA	222	1322	7
NA_vRNA	352	962	25
NA_vRNA	352	1264	103
NA_vRNA	352	1236	39
NA_vRNA	352	1240	84
NA_vRNA	352	1262	14
NA_vRNA	477	1128	3
NA_vRNA	337	947	6
NA_vRNA	183	1335	233
NA_vRNA	183	1059	82
NA_vRNA	183	1282	11
NA_vRNA	183	1246	20
NA_vRNA	472	1031	18
NA_vRNA	472	1094	9
NA_vRNA	304	1178	244
NA_vRNA	304	1160	507
NA_vRNA	304	1151	1
NA_vRNA	304	342	2
NA_vRNA	304	1156	8
NA_vRNA	1322	1378	109
NA_vRNA	1322	1376	408
NA_vRNA	178	1327	268
NA_vRNA	178	1257	52
NA_vRNA	178	1295	44
NA_vRNA	178	1255	19
NA_vRNA	178	1324	2
NA_vRNA	251	1317	35
NA_vRNA	251	1141	1
NA_vRNA	196	1212	49
NA_vRNA	196	1101	1
NA_vRNA	196	1246	5
NA_vRNA	196	1328	2
NA_vRNA	196	1325	1
NA_vRNA	1194	1269	99
NA_vRNA	171	1301	148
NA_vRNA	171	1049	5
NA_vRNA	171	1306	1
NA_vRNA	171	1298	8
NA_vRNA	171	1154	2
NA_vRNA	209	1300	58
NA_vRNA	209	1331	105
NA_vRNA	209	1334	264
NA_vRNA	209	1283	45
NA_vRNA	209	1295	8
NA_vRNA	209	1344	13
NA_vRNA	322	338	17
NA_vRNA	322	1177	80
NA_vRNA	322	1191	79
NA_vRNA	322	1225	20
NA_vRNA	322	886	1
NA_vRNA	342	1201	21
NA_vRNA	342	1225	2
NA_vRNA	342	604	2
NA_vRNA	110	1322	316
NA_vRNA	261	1171	187
NA_vRNA	261	1096	4
NA_vRNA	261	1017	1
NA_vRNA	299	1198	383
NA_vRNA	299	1200	13
NA_vRNA	299	1183	9
NA_vRNA	299	347	2
NA_vRNA	204	1278	340
NA_vRNA	204	1257	197
NA_vRNA	204	1336	49
NA_vRNA	204	1350	100
NA_vRNA	204	1308	15
NA_vRNA	204	1297	16
NA_vRNA	204	1280	48
NA_vRNA	204	1321	17
NA_vRNA	204	1224	1
NA_vRNA	316	1155	62
NA_vRNA	316	1208	11
NA_vRNA	316	1212	35
NA_vRNA	312	1181	79
NA_vRNA	312	1230	12
NA_vRNA	312	1177	5
NA_vRNA	312	1145	20
NA_vRNA	911	1115	5
NA_vRNA	1010	1293	6
NA_vRNA	1010	1028	8
NA_vRNA	253	1357	300
NA_vRNA	125	499	115
NA_vRNA	125	1325	47
NA_vRNA	125	1256	19
NA_vRNA	125	1345	1
NA_vRNA	129	1259	45
NA_vRNA	129	1324	11
NA_vRNA	139	1258	169
NA_vRNA	259	1209	136
NA_vRNA	259	1083	41
NA_vRNA	259	1327	1
NA_vRNA	377	1275	58
NA_vRNA	324	1221	45
NA_vRNA	324	846	1
NA_vRNA	340	1192	133
NA_vRNA	340	1224	117
NA_vRNA	340	1197	11
NA_vRNA	135	617	97
NA_vRNA	135	1172	1
NA_vRNA	135	1171	6
NA_vRNA	135	1302	5
NA_vRNA	220	1284	236
NA_vRNA	220	1312	21
NA_vRNA	220	1165	1
NA_vRNA	220	1274	1
NA_vRNA	272	1336	252
NA_vRNA	272	1152	95
NA_vRNA	272	1087	2
NA_vRNA	272	296	1
NA_vRNA	272	562	3
NA_vRNA	1323	1352	3
NA_vRNA	128	1103	97
NA_vRNA	128	1298	67
NA_vRNA	128	1344	1
NA_vRNA	179	1238	105
NA_vRNA	179	1078	16
NA_vRNA	179	1054	43
NA_vRNA	179	1297	5
NA_vRNA	179	1215	14
NA_vRNA	179	1176	1
NA_vRNA	390	1284	241
NA_vRNA	289	1216	107
NA_vRNA	289	1176	26
NA_vRNA	289	1139	3
NA_vRNA	289	940	1
NA_vRNA	144	1298	539
NA_vRNA	144	1194	30
NA_vRNA	144	1181	16
NA_vRNA	144	1239	2
NA_vRNA	248	1321	139
NA_vRNA	248	1324	15
NA_vRNA	248	1116	3
NA_vRNA	248	383	1
NA_vRNA	248	1284	1
NA_vRNA	341	1247	10
NA_vRNA	341	1187	25
NA_vRNA	341	1230	6
NA_vRNA	341	1212	14
NA_vRNA	341	1226	44
NA_vRNA	341	1196	5
NA_vRNA	341	1234	1
NA_vRNA	201	1290	9
NA_vRNA	201	1353	23
NA_vRNA	201	1319	28
NA_vRNA	201	1141	2
NA_vRNA	201	1254	1
NA_vRNA	382	1264	134
NA_vRNA	382	1024	2
NA_vRNA	382	905	4
NA_vRNA	382	718	1
NA_vRNA	215	1338	187
NA_vRNA	215	1143	4
NA_vRNA	84	711	14
NA_vRNA	161	1200	366
NA_vRNA	161	1276	8
NA_vRNA	161	1272	4
NA_vRNA	167	1240	14
NA_vRNA	167	1295	76
NA_vRNA	86	1077	123
NA_vRNA	86	1044	13
NA_vRNA	86	1244	1
NA_vRNA	86	1305	8
NA_vRNA	86	978	5
NA_vRNA	1304	1378	76
NA_vRNA	92	126	13
NA_vRNA	92	1283	3
NA_vRNA	212	1136	235
NA_vRNA	212	1278	127
NA_vRNA	212	1061	38
NA_vRNA	212	261	2
NA_vRNA	364	1256	9
NA_vRNA	364	819	24
NA_vRNA	364	1160	2
NA_vRNA	724	801	8
NA_vRNA	254	1203	2
NA_vRNA	353	1225	111
NA_vRNA	353	1017	9
NA_vRNA	353	808	1
NA_vRNA	532	1153	20
NA_vRNA	532	1060	24
NA_vRNA	556	1096	88
NA_vRNA	556	667	3
NA_vRNA	1255	1319	21
NA_vRNA	1255	1264	1
NA_vRNA	447	1038	31
NA_vRNA	1295	1378	124
NA_vRNA	1295	1349	2
NA_vRNA	387	1258	80
NA_vRNA	387	1280	9
NA_vRNA	387	1309	15
NA_vRNA	387	1334	8
NA_vRNA	49	1092	366
NA_vRNA	449	459	3
NA_vRNA	449	1060	104
NA_vRNA	524	544	1
NA_vRNA	524	1029	2
NA_vRNA	772	813	34
NA_vRNA	772	886	2
NA_vRNA	138	1323	110
NA_vRNA	138	1041	40
NA_vRNA	65	974	61
NA_vRNA	400	440	3
NA_vRNA	400	1066	3
NA_vRNA	927	976	4
NA_vRNA	927	1009	6
NA_vRNA	288	1199	17
NA_vRNA	288	1168	3
NA_vRNA	653	1326	138
NA_vRNA	173	692	54
NA_vRNA	173	1262	2
NA_vRNA	173	1243	15
NA_vRNA	173	1299	4
NA_vRNA	173	1295	3
NA_vRNA	904	1350	39
NA_vRNA	904	929	2
NA_vRNA	459	1053	11
NA_vRNA	459	1094	78
NA_vRNA	459	1027	1
NA_vRNA	149	1170	16
NA_vRNA	149	1028	94
NA_vRNA	149	1258	3
NA_vRNA	396	1301	171
NA_vRNA	396	1076	4
NA_vRNA	455	1338	205
NA_vRNA	455	1097	18
NA_vRNA	313	1234	24
NA_vRNA	263	1170	51
NA_vRNA	263	1152	56
NA_vRNA	263	1095	12
NA_vRNA	169	1188	16
NA_vRNA	169	1296	25
NA_vRNA	274	1124	13
NA_vRNA	274	1161	25
NA_vRNA	274	1157	3
NA_vRNA	274	1336	8
NA_vRNA	274	1337	4
NA_vRNA	274	1121	1
NA_vRNA	274	1159	3
NA_vRNA	226	1327	32
NA_vRNA	523	1008	114
NA_vRNA	523	1006	8
NA_vRNA	523	855	7
NA_vRNA	523	927	3
NA_vRNA	523	895	2
NA_vRNA	332	1197	115
NA_vRNA	332	1258	27
NA_vRNA	332	1190	47
NA_vRNA	143	1318	86
NA_vRNA	622	1258	284
NA_vRNA	622	1281	3
NA_vRNA	1306	1325	23
NA_vRNA	181	1314	35
NA_vRNA	181	1260	26
NA_vRNA	181	1335	31
NA_vRNA	450	1063	54
NA_vRNA	450	926	4
NA_vRNA	450	1382	1
NA_vRNA	446	1034	66
NA_vRNA	388	1155	4
NA_vRNA	388	959	5
NA_vRNA	363	1259	71
NA_vRNA	363	1290	46
NA_vRNA	363	1073	12
NA_vRNA	363	1024	4
NA_vRNA	241	1336	37
NA_vRNA	241	731	1
NA_vRNA	145	1205	85
NA_vRNA	145	1140	78
NA_vRNA	93	1258	3
NA_vRNA	741	806	2
NA_vRNA	102	1299	62
NA_vRNA	875	1012	37
NA_vRNA	162	1257	8
NA_vRNA	162	1308	14
NA_vRNA	162	1327	3
NA_vRNA	476	1099	18
NA_vRNA	476	791	3
NA_vRNA	476	1005	1
NA_vRNA	468	1112	50
NA_vRNA	468	863	10
NA_vRNA	468	933	7
NA_vRNA	468	1090	9
NA_vRNA	468	1134	2
NA_vRNA	468	1062	3
NA_vRNA	468	1118	4
NA_vRNA	468	1167	1
NA_vRNA	468	1122	2
NA_vRNA	973	1232	22
NA_vRNA	305	1168	3
NA_vRNA	305	1167	6
NA_vRNA	305	1202	1
NA_vRNA	1007	1035	62
NA_vRNA	413	977	4
NA_vRNA	413	935	4
NA_vRNA	413	1139	5
NA_vRNA	413	1075	2
NA_vRNA	413	1094	2
NA_vRNA	413	523	2
NA_vRNA	66	901	2
NA_vRNA	783	1106	3
NA_vRNA	783	1081	2
NA_vRNA	132	1043	76
NA_vRNA	132	1045	31
NA_vRNA	132	1285	2
NA_vRNA	132	1283	1
NA_vRNA	132	1007	3
NA_vRNA	306	1168	9
NA_vRNA	306	1225	7
NA_vRNA	306	1160	4
NA_vRNA	306	1114	2
NA_vRNA	306	1153	2
NA_vRNA	306	323	1
NA_vRNA	306	1129	1
NA_vRNA	1283	1327	121
NA_vRNA	1143	1186	27
NA_vRNA	1075	1109	3
NA_vRNA	72	1179	49
NA_vRNA	968	1072	51
NA_vRNA	867	993	10
NA_vRNA	867	1112	2
NA_vRNA	518	847	40
NA_vRNA	348	1216	47
NA_vRNA	1319	1338	5
NA_vRNA	152	1138	85
NA_vRNA	152	207	2
NA_vRNA	319	1177	32
NA_vRNA	234	1381	32
NA_vRNA	234	1194	21
NA_vRNA	234	1132	105
NA_vRNA	234	1366	2
NA_vRNA	234	1052	3
NA_vRNA	1222	1318	32
NA_vRNA	487	1196	2
NA_vRNA	310	1228	31
NA_vRNA	310	1140	3
NA_vRNA	441	1097	7
NA_vRNA	441	1045	1
NA_vRNA	150	1350	132
NA_vRNA	150	1042	34
NA_vRNA	150	1144	6
NA_vRNA	150	1283	5
NA_vRNA	150	1287	3
NA_vRNA	515	969	2
NA_vRNA	515	1015	17
NA_vRNA	515	1077	16
NA_vRNA	515	1114	2
NA_vRNA	386	1046	5
NA_vRNA	386	1025	11
NA_vRNA	386	1278	5
NA_vRNA	82	237	20
NA_vRNA	244	1121	38
NA_vRNA	244	1324	1
NA_vRNA	244	1338	21
NA_vRNA	1326	1336	40
NA_vRNA	1326	1372	74
NA_vRNA	1145	1257	196
NA_vRNA	397	455	2
NA_vRNA	397	1261	4
NA_vRNA	512	1168	10
NA_vRNA	512	1161	1
NA_vRNA	124	485	1
NA_vRNA	124	1318	1
NA_vRNA	124	1343	1
NA_vRNA	409	956	42
NA_vRNA	409	844	16
NA_vRNA	409	1111	3
NA_vRNA	256	1363	98
NA_vRNA	256	1323	7
NA_vRNA	1239	1280	88
NA_vRNA	930	1008	10
NA_vRNA	273	1119	25
NA_vRNA	273	1112	29
NA_vRNA	273	1143	30
NA_vRNA	273	1186	5
NA_vRNA	273	769	4
NA_vRNA	273	1122	2
NA_vRNA	156	938	1
NA_vRNA	443	1077	9
NA_vRNA	443	921	1
NA_vRNA	260	1297	28
NA_vRNA	260	437	2
NA_vRNA	260	1365	7
NA_vRNA	260	430	2
NA_vRNA	731	1074	6
NA_vRNA	731	1176	1
NA_vRNA	591	937	1
NA_vRNA	203	1251	23
NA_vRNA	203	455	64
NA_vRNA	203	1299	1
NA_vRNA	504	1258	76
NA_vRNA	200	235	29
NA_vRNA	200	1321	8
NA_vRNA	200	1223	3
NA_vRNA	200	1324	1
NA_vRNA	277	1172	28
NA_vRNA	277	1247	1
NA_vRNA	146	1284	4
NA_vRNA	146	187	3
NA_vRNA	146	1321	2
NA_vRNA	351	1259	5
NA_vRNA	351	1037	7
NA_vRNA	874	908	6
NA_vRNA	214	1130	10
NA_vRNA	214	1244	17
NA_vRNA	214	1230	2
NA_vRNA	214	1256	2
NA_vRNA	208	1133	6
NA_vRNA	561	1046	33
NA_vRNA	429	1169	4
NA_vRNA	429	1064	1
NA_vRNA	977	1011	14
NA_vRNA	126	1328	20
NA_vRNA	126	197	1
NA_vRNA	130	1261	35
NA_vRNA	130	1296	50
NA_vRNA	130	168	2
NA_vRNA	130	1077	6
NA_vRNA	345	1246	47
NA_vRNA	345	1203	33
NA_vRNA	345	1243	3
NA_vRNA	345	1223	3
NA_vRNA	345	1262	1
NA_vRNA	90	989	34
NA_vRNA	90	1060	2
NA_vRNA	137	1174	128
NA_vRNA	418	1012	13
NA_vRNA	521	1015	95
NA_vRNA	521	1050	3
NA_vRNA	521	721	1
NA_vRNA	290	1155	2
NA_vRNA	290	1174	18
NA_vRNA	290	1196	12
NA_vRNA	290	885	3
NA_vRNA	290	322	1
NA_vRNA	344	1236	85
NA_vRNA	344	1286	5
NA_vRNA	344	1034	1
NA_vRNA	344	1109	1
NA_vRNA	317	1151	13
NA_vRNA	317	1209	1
NA_vRNA	361	1223	20
NA_vRNA	314	1194	93
NA_vRNA	269	1136	18
NA_vRNA	580	1034	6
NA_vRNA	580	1098	6
NA_vRNA	338	1208	8
NA_vRNA	338	1140	2
NA_vRNA	482	1040	6
NA_vRNA	166	1304	18
NA_vRNA	166	1243	2
NA_vRNA	166	1270	5
NA_vRNA	301	1212	1
NA_vRNA	301	1112	2
NA_vRNA	334	535	5
NA_vRNA	334	1259	3
NA_vRNA	293	1173	29
NA_vRNA	293	1209	14
NA_vRNA	417	1072	4
NA_vRNA	417	1076	3
NA_vRNA	417	976	1
NA_vRNA	469	1120	4
NA_vRNA	105	1231	6
NA_vRNA	105	1219	2
NA_vRNA	105	1259	9
NA_vRNA	105	1168	2
NA_vRNA	369	1223	9
NA_vRNA	369	725	3
NA_vRNA	117	1321	10
NA_vRNA	117	1320	5
NA_vRNA	117	153	3
NA_vRNA	389	1018	6
NA_vRNA	626	746	9
NA_vRNA	448	1003	2
NA_vRNA	448	1031	2
NA_vRNA	199	1285	3
NA_vRNA	439	1073	2
NA_vRNA	439	1143	1
NA_vRNA	284	1123	10
NA_vRNA	284	1074	1
NA_vRNA	140	1347	13
NA_vRNA	325	1207	25
NA_vRNA	456	771	3
NA_vRNA	456	1015	4
NA_vRNA	928	977	3
NA_vRNA	320	1157	50
NA_vRNA	320	1170	3
NA_vRNA	320	1194	2
NA_vRNA	367	450	2
NA_vRNA	367	1226	5
NA_vRNA	328	1187	8
NA_vRNA	328	1231	18
NA_vRNA	616	845	3
NA_vRNA	425	946	37
NA_vRNA	696	878	3
NA_vRNA	327	770	9
NA_vRNA	327	1117	1
NA_vRNA	327	1151	4
NA_vRNA	61	1230	12
NA_vRNA	297	1139	15
NA_vRNA	297	1147	3
NA_vRNA	297	564	3
NA_vRNA	297	1053	4
NA_vRNA	776	1339	6
NA_vRNA	563	951	7
NA_vRNA	59	1095	35
NA_vRNA	326	1224	22
NA_vRNA	326	381	2
NA_vRNA	326	1213	12
NA_vRNA	326	1269	12
NA_vRNA	326	1226	1
NA_vRNA	326	753	3
NA_vRNA	326	1197	1
NA_vRNA	177	1295	24
NA_vRNA	419	1069	7
NA_vRNA	419	823	1
NA_vRNA	419	843	3
NA_vRNA	419	991	5
NA_vRNA	533	999	4
NA_vRNA	533	1027	10
NA_vRNA	533	1045	3
NA_vRNA	1174	1199	1
NA_vRNA	281	1127	8
NA_vRNA	281	1166	12
NA_vRNA	887	1065	1
NA_vRNA	551	1175	7
NA_vRNA	551	629	2
NA_vRNA	380	1009	5
NA_vRNA	380	435	2
NA_vRNA	380	554	2
NA_vRNA	497	1126	13
NA_vRNA	931	977	5
