segment	left	right	count
PB2_vRNA	389	2038	6
PB2_vRNA	389	2083	1
PB2_vRNA	389	2025	2
PB2_vRNA	389	1963	3
PB2_vRNA	301	2193	19699
PB2_vRNA	301	2260	16
PB2_vRNA	301	2084	32
PB2_vRNA	301	2123	96
PB2_vRNA	301	2095	65
PB2_vRNA	301	2121	29
PB2_vRNA	301	2134	45
PB2_vRNA	301	2099	9
PB2_vRNA	301	2195	8
PB2_vRNA	301	2013	3
PB2_vRNA	562	1858	4644
PB2_vRNA	562	1879	893
PB2_vRNA	562	1878	1774
PB2_vRNA	562	1932	148
PB2_vRNA	562	1869	1
PB2_vRNA	562	1896	26
PB2_vRNA	562	1908	15
PB2_vRNA	562	583	33
PB2_vRNA	562	1939	35
PB2_vRNA	562	645	25
PB2_vRNA	562	1887	6
PB2_vRNA	269	2209	252
PB2_vRNA	269	2143	18
PB2_vRNA	269	2127	126
PB2_vRNA	269	1985	76
PB2_vRNA	269	2136	22
PB2_vRNA	269	1865	55
PB2_vRNA	269	2188	6
PB2_vRNA	269	2184	3
PB2_vRNA	269	2154	1
PB2_vRNA	269	2150	2
PB2_vRNA	269	2194	1
PB2_vRNA	206	2120	374
PB2_vRNA	206	2154	2160
PB2_vRNA	206	2228	8329
PB2_vRNA	206	2063	866
PB2_vRNA	206	2085	53
PB2_vRNA	206	1788	170
PB2_vRNA	206	2224	134
PB2_vRNA	206	2166	2
PB2_vRNA	206	2236	4
PB2_vRNA	206	2155	3
PB2_vRNA	206	2213	14
PB2_vRNA	206	2221	6
PB2_vRNA	206	2234	6
PB2_vRNA	206	291	2
PB2_vRNA	216	2245	59922
PB2_vRNA	216	2183	1720
PB2_vRNA	216	2221	848
PB2_vRNA	216	2089	505
PB2_vRNA	216	2180	526
PB2_vRNA	216	2175	7
PB2_vRNA	216	2244	227
PB2_vRNA	216	2170	17
PB2_vRNA	216	2166	223
PB2_vRNA	216	2243	49
PB2_vRNA	216	2121	45
PB2_vRNA	216	2155	80
PB2_vRNA	216	2138	60
PB2_vRNA	216	2182	55
PB2_vRNA	216	2184	150
PB2_vRNA	216	2252	25
PB2_vRNA	216	2225	21
PB2_vRNA	216	2126	23
PB2_vRNA	216	2226	52
PB2_vRNA	216	2187	40
PB2_vRNA	216	2143	48
PB2_vRNA	216	2040	74
PB2_vRNA	216	1786	6
PB2_vRNA	216	2228	17
PB2_vRNA	216	1871	17
PB2_vRNA	216	2253	24
PB2_vRNA	216	2256	44
PB2_vRNA	216	2188	32
PB2_vRNA	216	2136	45
PB2_vRNA	216	2203	19
PB2_vRNA	216	2237	21
PB2_vRNA	216	2210	13
PB2_vRNA	216	2191	54
PB2_vRNA	216	2209	11
PB2_vRNA	216	2171	3
PB2_vRNA	216	2127	44
PB2_vRNA	216	2234	31
PB2_vRNA	216	1911	9
PB2_vRNA	216	2135	6
PB2_vRNA	216	2213	18
PB2_vRNA	216	2211	8
PB2_vRNA	216	2195	1
PB2_vRNA	216	2215	5
PB2_vRNA	216	2193	12
PB2_vRNA	216	2102	11
PB2_vRNA	216	2255	8
PB2_vRNA	216	2015	6
PB2_vRNA	216	2003	2
PB2_vRNA	216	2246	6
PB2_vRNA	216	2152	1
PB2_vRNA	216	2090	1
PB2_vRNA	216	2227	2
PB2_vRNA	189	2206	18089
PB2_vRNA	189	2069	9
PB2_vRNA	189	408	48
PB2_vRNA	189	2243	141
PB2_vRNA	189	2166	32
PB2_vRNA	189	1919	39
PB2_vRNA	189	2142	33
PB2_vRNA	189	2184	1
PB2_vRNA	189	302	1
PB2_vRNA	267	2038	561
PB2_vRNA	267	2148	2347
PB2_vRNA	267	2152	85
PB2_vRNA	267	2122	16
PB2_vRNA	267	2149	29
PB2_vRNA	267	2082	33
PB2_vRNA	267	2243	52
PB2_vRNA	267	2215	15
PB2_vRNA	267	2092	52
PB2_vRNA	267	2113	31
PB2_vRNA	267	2244	28
PB2_vRNA	267	2157	53
PB2_vRNA	267	2150	6
PB2_vRNA	267	2165	21
PB2_vRNA	267	2185	11
PB2_vRNA	267	2187	3
PB2_vRNA	267	2007	1
PB2_vRNA	267	2188	4
PB2_vRNA	267	2184	2
PB2_vRNA	267	2195	2
PB2_vRNA	193	2174	14
PB2_vRNA	193	2163	1683
PB2_vRNA	193	2216	208
PB2_vRNA	193	2211	8
PB2_vRNA	193	2195	16
PB2_vRNA	193	2068	6
PB2_vRNA	193	2166	2
PB2_vRNA	279	2134	13022
PB2_vRNA	279	2165	10341
PB2_vRNA	279	2223	105
PB2_vRNA	279	2254	5901
PB2_vRNA	279	2170	337
PB2_vRNA	279	2145	4
PB2_vRNA	279	2181	186
PB2_vRNA	279	2140	70
PB2_vRNA	279	2107	54
PB2_vRNA	279	2180	26
PB2_vRNA	279	2190	17
PB2_vRNA	279	2157	8
PB2_vRNA	279	2125	37
PB2_vRNA	279	2150	28
PB2_vRNA	279	2166	49
PB2_vRNA	279	2093	1
PB2_vRNA	279	2173	11
PB2_vRNA	279	2026	15
PB2_vRNA	279	2132	72
PB2_vRNA	279	2151	16
PB2_vRNA	279	2163	30
PB2_vRNA	279	2096	5
PB2_vRNA	279	2118	13
PB2_vRNA	279	2183	4
PB2_vRNA	279	2136	1
PB2_vRNA	279	291	1
PB2_vRNA	279	2123	4
PB2_vRNA	279	2195	3
PB2_vRNA	279	2219	1
PB2_vRNA	1829	1932	466
PB2_vRNA	1829	2255	152
PB2_vRNA	236	2228	27017
PB2_vRNA	236	2215	29483
PB2_vRNA	236	2184	1021
PB2_vRNA	236	2160	6717
PB2_vRNA	236	2152	4348
PB2_vRNA	236	2183	16
PB2_vRNA	236	2147	14
PB2_vRNA	236	2201	24
PB2_vRNA	236	2172	3
PB2_vRNA	236	2151	3
PB2_vRNA	236	2253	6
PB2_vRNA	236	2194	7
PB2_vRNA	236	2163	1
PB2_vRNA	236	2223	4
PB2_vRNA	236	2180	2
PB2_vRNA	236	1874	1
PB2_vRNA	236	2153	1
PB2_vRNA	236	1846	1
PB2_vRNA	244	2172	30014
PB2_vRNA	244	2138	13
PB2_vRNA	244	2168	436
PB2_vRNA	244	2255	93
PB2_vRNA	244	2203	30
PB2_vRNA	244	2247	113
PB2_vRNA	244	2211	49
PB2_vRNA	244	2147	31
PB2_vRNA	244	2212	162
PB2_vRNA	244	2140	61
PB2_vRNA	244	2142	11
PB2_vRNA	244	2188	23
PB2_vRNA	244	2224	7
PB2_vRNA	244	2136	4
PB2_vRNA	244	2033	1
PB2_vRNA	244	2173	1
PB2_vRNA	244	2080	1
PB2_vRNA	244	2186	2
PB2_vRNA	244	2210	2
PB2_vRNA	244	2222	1
PB2_vRNA	370	2217	2944
PB2_vRNA	370	2080	542
PB2_vRNA	370	2108	105
PB2_vRNA	370	2018	198
PB2_vRNA	370	2047	42
PB2_vRNA	370	2019	83
PB2_vRNA	370	2045	52
PB2_vRNA	370	1996	63
PB2_vRNA	370	2058	3
PB2_vRNA	370	2105	1
PB2_vRNA	184	1970	1204
PB2_vRNA	184	1871	10
PB2_vRNA	184	2160	7
PB2_vRNA	184	1912	63
PB2_vRNA	184	2209	18
PB2_vRNA	184	2168	18
PB2_vRNA	184	2092	10
PB2_vRNA	184	2202	2
PB2_vRNA	184	2108	10
PB2_vRNA	184	1817	6
PB2_vRNA	343	2181	11446
PB2_vRNA	343	2039	13186
PB2_vRNA	343	2084	869
PB2_vRNA	343	2029	6
PB2_vRNA	343	1586	71
PB2_vRNA	343	2015	55
PB2_vRNA	343	2079	20
PB2_vRNA	343	2074	11
PB2_vRNA	343	2128	2
PB2_vRNA	343	2011	1
PB2_vRNA	343	1595	11
PB2_vRNA	343	2049	22
PB2_vRNA	343	2065	12
PB2_vRNA	343	2107	19
PB2_vRNA	343	2086	3
PB2_vRNA	343	2087	20
PB2_vRNA	343	1996	10
PB2_vRNA	343	1876	7
PB2_vRNA	343	2073	14
PB2_vRNA	343	2083	2
PB2_vRNA	343	2018	3
PB2_vRNA	343	1960	3
PB2_vRNA	343	2046	4
PB2_vRNA	343	2036	4
PB2_vRNA	343	2095	5
PB2_vRNA	343	2161	3
PB2_vRNA	343	2111	1
PB2_vRNA	343	1963	1
PB2_vRNA	343	2134	1
PB2_vRNA	205	2165	7240
PB2_vRNA	205	2079	4
PB2_vRNA	205	2216	12
PB2_vRNA	205	2123	3
PB2_vRNA	205	2180	1
PB2_vRNA	205	2130	1
PB2_vRNA	205	1657	10
PB2_vRNA	205	2153	1
PB2_vRNA	205	2157	3
PB2_vRNA	149	1326	2363
PB2_vRNA	149	1255	40
PB2_vRNA	149	2084	60
PB2_vRNA	149	2165	115
PB2_vRNA	149	1985	18
PB2_vRNA	149	193	138
PB2_vRNA	149	1108	6
PB2_vRNA	149	2145	206
PB2_vRNA	149	1863	44
PB2_vRNA	149	1238	100
PB2_vRNA	149	2181	7
PB2_vRNA	149	2180	14
PB2_vRNA	149	1540	14
PB2_vRNA	149	2173	18
PB2_vRNA	149	2120	10
PB2_vRNA	149	2078	2
PB2_vRNA	149	187	4
PB2_vRNA	149	2018	1
PB2_vRNA	728	2249	121
PB2_vRNA	728	2248	1
PB2_vRNA	363	2057	12802
PB2_vRNA	363	2069	96
PB2_vRNA	363	2031	1
PB2_vRNA	363	2020	5
PB2_vRNA	363	2036	1
PB2_vRNA	363	2030	10
PB2_vRNA	363	851	3
PB2_vRNA	363	2073	4
PB2_vRNA	363	2100	1
PB2_vRNA	287	2180	8967
PB2_vRNA	287	2176	444
PB2_vRNA	287	2121	200
PB2_vRNA	287	1959	5
PB2_vRNA	287	2133	6
PB2_vRNA	287	1984	140
PB2_vRNA	287	2164	70
PB2_vRNA	287	2225	18
PB2_vRNA	287	2173	18
PB2_vRNA	287	2181	11
PB2_vRNA	287	2109	20
PB2_vRNA	287	2163	28
PB2_vRNA	287	2224	13
PB2_vRNA	287	1934	8
PB2_vRNA	287	2028	10
PB2_vRNA	287	1863	2
PB2_vRNA	287	317	5
PB2_vRNA	287	2227	11
PB2_vRNA	287	2125	10
PB2_vRNA	287	2070	3
PB2_vRNA	287	2171	2
PB2_vRNA	286	2141	11665
PB2_vRNA	286	2138	1861
PB2_vRNA	286	2122	214
PB2_vRNA	286	2148	22
PB2_vRNA	286	2065	27
PB2_vRNA	286	2075	4
PB2_vRNA	286	2211	13
PB2_vRNA	286	2182	10
PB2_vRNA	286	2165	1
PB2_vRNA	286	2179	2
PB2_vRNA	204	2184	1129
PB2_vRNA	204	2225	176
PB2_vRNA	204	2168	2449
PB2_vRNA	204	332	154
PB2_vRNA	204	2211	152
PB2_vRNA	204	2219	18
PB2_vRNA	204	249	4
PB2_vRNA	204	2158	17
PB2_vRNA	204	2213	32
PB2_vRNA	204	1887	83
PB2_vRNA	204	242	89
PB2_vRNA	204	2151	18
PB2_vRNA	204	2193	5
PB2_vRNA	204	2148	3
PB2_vRNA	204	2164	3
PB2_vRNA	204	2228	3
PB2_vRNA	204	2139	2
PB2_vRNA	204	2203	2
PB2_vRNA	204	1676	2
PB2_vRNA	204	2011	2
PB2_vRNA	204	2146	1
PB2_vRNA	204	2104	1
PB2_vRNA	204	2061	1
PB2_vRNA	204	2236	2
PB2_vRNA	204	2222	1
PB2_vRNA	204	2205	1
PB2_vRNA	324	2062	3368
PB2_vRNA	324	2058	111
PB2_vRNA	324	2099	21
PB2_vRNA	324	2038	20
PB2_vRNA	324	2122	16
PB2_vRNA	324	2082	22
PB2_vRNA	324	2098	9
PB2_vRNA	324	2175	1
PB2_vRNA	226	2176	1645
PB2_vRNA	226	2193	156
PB2_vRNA	226	2032	60
PB2_vRNA	226	2197	228
PB2_vRNA	226	2236	2
PB2_vRNA	226	2225	20
PB2_vRNA	226	2208	1
PB2_vRNA	226	2184	9
PB2_vRNA	226	2201	33
PB2_vRNA	226	2188	2
PB2_vRNA	226	2121	4
PB2_vRNA	226	982	1
PB2_vRNA	226	2136	14
PB2_vRNA	226	2200	5
PB2_vRNA	226	2195	22
PB2_vRNA	226	2183	6
PB2_vRNA	226	2198	2
PB2_vRNA	226	2204	2
PB2_vRNA	226	301	1
PB2_vRNA	226	2135	4
PB2_vRNA	200	2226	275
PB2_vRNA	200	2214	88
PB2_vRNA	200	2121	17
PB2_vRNA	200	2171	125
PB2_vRNA	200	2225	6
PB2_vRNA	200	635	179
PB2_vRNA	200	2158	75
PB2_vRNA	200	2215	135
PB2_vRNA	200	2114	25
PB2_vRNA	200	2183	1
PB2_vRNA	200	2249	3
PB2_vRNA	200	2236	1
PB2_vRNA	240	2028	3989
PB2_vRNA	240	2182	32
PB2_vRNA	240	2209	31
PB2_vRNA	240	2166	11
PB2_vRNA	240	2247	13
PB2_vRNA	240	2152	5
PB2_vRNA	240	2178	3
PB2_vRNA	240	2168	4
PB2_vRNA	240	2184	1
PB2_vRNA	240	2095	4
PB2_vRNA	368	2056	1162
PB2_vRNA	368	2025	8360
PB2_vRNA	368	2040	8294
PB2_vRNA	368	2027	778
PB2_vRNA	368	2077	783
PB2_vRNA	368	2110	47
PB2_vRNA	368	2008	15
PB2_vRNA	368	2230	60
PB2_vRNA	368	2052	29
PB2_vRNA	368	1954	4
PB2_vRNA	368	2094	7
PB2_vRNA	368	2068	3
PB2_vRNA	368	1987	8
PB2_vRNA	368	2032	70
PB2_vRNA	368	2018	23
PB2_vRNA	368	2172	11
PB2_vRNA	368	2057	3
PB2_vRNA	368	2117	5
PB2_vRNA	368	1996	6
PB2_vRNA	368	2039	1
PB2_vRNA	198	2223	12229
PB2_vRNA	198	2209	40
PB2_vRNA	198	2234	115
PB2_vRNA	198	633	2
PB2_vRNA	198	2180	14
PB2_vRNA	198	2221	22
PB2_vRNA	198	2146	5
PB2_vRNA	198	2059	2
PB2_vRNA	198	2188	1
PB2_vRNA	201	2186	16401
PB2_vRNA	201	2203	205
PB2_vRNA	201	2243	12
PB2_vRNA	201	2220	330
PB2_vRNA	201	2053	157
PB2_vRNA	201	2030	8
PB2_vRNA	201	2190	6
PB2_vRNA	201	2196	9
PB2_vRNA	201	2138	7
PB2_vRNA	201	284	4
PB2_vRNA	201	2217	3
PB2_vRNA	201	2253	5
PB2_vRNA	201	2232	3
PB2_vRNA	201	2170	1
PB2_vRNA	201	2227	1
PB2_vRNA	311	2188	176
PB2_vRNA	311	2225	69
PB2_vRNA	311	1967	94
PB2_vRNA	311	2024	1
PB2_vRNA	311	2135	269
PB2_vRNA	311	2142	8
PB2_vRNA	311	2176	1
PB2_vRNA	311	2107	5
PB2_vRNA	311	2125	3
PB2_vRNA	311	2092	1
PB2_vRNA	311	2133	32
PB2_vRNA	311	1905	5
PB2_vRNA	311	2075	8
PB2_vRNA	311	1979	10
PB2_vRNA	311	2063	19
PB2_vRNA	311	2112	1
PB2_vRNA	311	1980	3
PB2_vRNA	311	2146	1
PB2_vRNA	311	2124	1
PB2_vRNA	311	2211	2
PB2_vRNA	311	2208	1
PB2_vRNA	311	2182	1
PB2_vRNA	311	2076	2
PB2_vRNA	311	2195	1
PB2_vRNA	154	2090	11304
PB2_vRNA	154	173	639
PB2_vRNA	154	2043	33
PB2_vRNA	154	2098	45
PB2_vRNA	154	2091	15
PB2_vRNA	154	2187	6
PB2_vRNA	154	2180	8
PB2_vRNA	154	205	2
PB2_vRNA	154	2089	2
PB2_vRNA	154	163	1
PB2_vRNA	278	2131	249
PB2_vRNA	278	2108	1771
PB2_vRNA	278	2218	157
PB2_vRNA	278	2167	524
PB2_vRNA	278	2102	226
PB2_vRNA	278	2171	57
PB2_vRNA	278	2194	140
PB2_vRNA	278	2197	57
PB2_vRNA	278	2133	3
PB2_vRNA	278	2117	48
PB2_vRNA	278	2141	9
PB2_vRNA	278	2152	58
PB2_vRNA	278	2180	10
PB2_vRNA	278	2115	13
PB2_vRNA	278	2260	14
PB2_vRNA	278	2121	17
PB2_vRNA	278	1955	19
PB2_vRNA	278	1972	20
PB2_vRNA	278	2104	12
PB2_vRNA	278	2134	6
PB2_vRNA	278	2105	14
PB2_vRNA	278	2164	5
PB2_vRNA	278	2156	3
PB2_vRNA	278	2195	1
PB2_vRNA	278	2174	2
PB2_vRNA	278	2166	1
PB2_vRNA	278	2139	1
PB2_vRNA	390	2146	47
PB2_vRNA	390	2248	469
PB2_vRNA	390	2059	62
PB2_vRNA	390	2037	76
PB2_vRNA	390	2145	73
PB2_vRNA	390	1969	87
PB2_vRNA	390	2051	117
PB2_vRNA	390	2107	7
PB2_vRNA	390	2183	82
PB2_vRNA	390	2014	13
PB2_vRNA	390	2023	17
PB2_vRNA	390	1820	16
PB2_vRNA	390	2049	45
PB2_vRNA	390	1968	4
PB2_vRNA	390	1886	2
PB2_vRNA	390	2098	8
PB2_vRNA	390	2080	3
PB2_vRNA	390	2097	13
PB2_vRNA	390	945	10
PB2_vRNA	390	2084	23
PB2_vRNA	390	2111	4
PB2_vRNA	390	2015	5
PB2_vRNA	390	2069	2
PB2_vRNA	390	2009	13
PB2_vRNA	390	2073	5
PB2_vRNA	390	2063	3
PB2_vRNA	390	1964	1
PB2_vRNA	148	1226	87
PB2_vRNA	148	2017	1989
PB2_vRNA	148	1099	74
PB2_vRNA	148	180	228
PB2_vRNA	148	2135	25
PB2_vRNA	148	161	662
PB2_vRNA	148	2012	43
PB2_vRNA	148	181	31
PB2_vRNA	148	164	18
PB2_vRNA	148	2067	23
PB2_vRNA	148	2071	24
PB2_vRNA	148	1646	18
PB2_vRNA	148	1234	20
PB2_vRNA	148	1558	8
PB2_vRNA	148	2173	5
PB2_vRNA	148	304	11
PB2_vRNA	148	870	1
PB2_vRNA	148	401	2
PB2_vRNA	148	2222	1
PB2_vRNA	137	206	107
PB2_vRNA	137	2071	270
PB2_vRNA	137	1255	121
PB2_vRNA	137	344	219
PB2_vRNA	137	2167	33
PB2_vRNA	137	2164	4
PB2_vRNA	137	2070	11
PB2_vRNA	137	2249	8
PB2_vRNA	137	1775	2
PB2_vRNA	137	1699	1
PB2_vRNA	331	2018	2065
PB2_vRNA	331	2121	129
PB2_vRNA	331	2090	6
PB2_vRNA	331	1873	20
PB2_vRNA	331	2001	24
PB2_vRNA	331	2173	4
PB2_vRNA	331	2050	9
PB2_vRNA	331	2105	3
PB2_vRNA	202	2220	608
PB2_vRNA	202	2203	158
PB2_vRNA	202	311	63
PB2_vRNA	202	1903	281
PB2_vRNA	202	2171	581
PB2_vRNA	202	2243	49
PB2_vRNA	202	2222	37
PB2_vRNA	202	2165	48
PB2_vRNA	202	2139	37
PB2_vRNA	202	2178	21
PB2_vRNA	202	2110	30
PB2_vRNA	202	2213	51
PB2_vRNA	202	2219	23
PB2_vRNA	202	2182	42
PB2_vRNA	202	219	16
PB2_vRNA	202	230	17
PB2_vRNA	202	2224	4
PB2_vRNA	202	2124	3
PB2_vRNA	202	941	1
PB2_vRNA	202	232	5
PB2_vRNA	202	2201	1
PB2_vRNA	440	2043	21
PB2_vRNA	440	1906	11
PB2_vRNA	440	2078	20
PB2_vRNA	440	1807	6
PB2_vRNA	440	1994	11
PB2_vRNA	440	1979	12
PB2_vRNA	440	1959	1
PB2_vRNA	237	2175	3653
PB2_vRNA	237	2138	129
PB2_vRNA	237	2141	67
PB2_vRNA	237	2135	8
PB2_vRNA	237	2187	3
PB2_vRNA	237	1669	2
PB2_vRNA	237	2166	5
PB2_vRNA	237	2153	3
PB2_vRNA	237	2136	2
PB2_vRNA	237	2157	1
PB2_vRNA	237	1752	1
PB2_vRNA	237	2229	1
PB2_vRNA	399	2025	2603
PB2_vRNA	399	2068	137
PB2_vRNA	399	2048	51
PB2_vRNA	399	2056	135
PB2_vRNA	399	899	5
PB2_vRNA	399	1970	9
PB2_vRNA	399	2007	1
PB2_vRNA	185	2122	3873
PB2_vRNA	185	2132	3818
PB2_vRNA	185	1845	281
PB2_vRNA	185	2211	553
PB2_vRNA	185	2184	1512
PB2_vRNA	185	1243	791
PB2_vRNA	185	433	6
PB2_vRNA	185	2106	151
PB2_vRNA	185	220	81
PB2_vRNA	185	269	141
PB2_vRNA	185	2200	20
PB2_vRNA	185	2117	3
PB2_vRNA	185	2182	4
PB2_vRNA	185	2195	3
PB2_vRNA	185	2230	2
PB2_vRNA	185	2164	7
PB2_vRNA	185	1851	2
PB2_vRNA	185	2174	1
PB2_vRNA	351	2151	1785
PB2_vRNA	351	2150	24
PB2_vRNA	351	2030	25
PB2_vRNA	351	2093	11
PB2_vRNA	351	2147	8
PB2_vRNA	351	2103	5
PB2_vRNA	289	2140	2473
PB2_vRNA	289	2142	870
PB2_vRNA	289	2184	268
PB2_vRNA	289	304	863
PB2_vRNA	289	2192	262
PB2_vRNA	289	2152	69
PB2_vRNA	289	2135	47
PB2_vRNA	289	2115	51
PB2_vRNA	289	2234	18
PB2_vRNA	289	2215	38
PB2_vRNA	289	2226	38
PB2_vRNA	289	2150	43
PB2_vRNA	289	2035	1
PB2_vRNA	289	2209	40
PB2_vRNA	289	315	3
PB2_vRNA	289	2127	7
PB2_vRNA	289	442	21
PB2_vRNA	289	2124	8
PB2_vRNA	289	2165	3
PB2_vRNA	289	2185	3
PB2_vRNA	289	2181	19
PB2_vRNA	289	2108	2
PB2_vRNA	289	2144	18
PB2_vRNA	289	2058	7
PB2_vRNA	289	2205	6
PB2_vRNA	289	2180	7
PB2_vRNA	289	2148	17
PB2_vRNA	289	2129	11
PB2_vRNA	289	2069	3
PB2_vRNA	289	2085	1
PB2_vRNA	289	2166	3
PB2_vRNA	289	2232	1
PB2_vRNA	289	2174	1
PB2_vRNA	563	1872	68
PB2_vRNA	563	1890	174
PB2_vRNA	563	1840	704
PB2_vRNA	563	1831	95
PB2_vRNA	563	1970	7
PB2_vRNA	563	1876	5
PB2_vRNA	563	1789	3
PB2_vRNA	563	1857	4
PB2_vRNA	563	1933	1
PB2_vRNA	563	1859	1
PB2_vRNA	739	1633	467
PB2_vRNA	739	1608	1
