"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
86912.4,57351,23.6556,63.3835,299.4,0.0762047
33232.3,28448,34.8901,36.442,134.526,0.0768512
78446.8,43697.4,60.3869,8.44928,215.629,0.0778221
106346,73149.4,16.9776,22.1807,287.79,0.0792244
58483.3,47956.5,70.9057,26.6702,226.159,0.0797943
74134.1,32295.3,36.0292,4.35657,169.969,0.0822479
24621.9,37581.6,32.6121,0.594067,113.011,0.082552
54324.4,34023.8,53.6337,-9.7541,184.651,0.0827558
33650.1,33675.7,63.2486,4.88465,116.626,0.0832808
29005,25181.8,25.8817,14.1265,133.012,0.0838498
79362.9,49962.2,54.048,-3.5413,243.554,0.084177
70950.9,33170.4,56.7924,4.81864,192.302,0.086557
78163.2,33288,20.0318,13.6644,141.226,0.0881576
78142,62598.4,50.2162,32.7445,195.946,0.0886603
39663.2,17475.6,23.7591,-7.14472,127.097,0.0971568
86293.3,43504.8,53.7373,24.0293,234.259,0.0989772
112928,72042.8,77.1753,53.346,411.162,0.0997582
89373.4,42988.3,74.6277,21.5866,209.573,0.101106
46346.3,28243,50.8894,22.1807,104.545,0.111436
96809.6,48275.3,74.8315,40.7998,289.903,0.116798
55816.1,33427.2,19.8765,28.915,173.768,0.131315
85911.4,60847.3,41.4656,41.6582,294.055,0.131449
87059.5,56951.5,66.3129,36.9702,250.499,0.135283
101451,51030.3,17.1329,-1.92597,292.929,0.137854
85344.7,46026.1,42.3976,56.5817,213.35,0.139734
62177.3,30462.8,25.5711,14.3246,154.463,0.142927
68734.3,38657.6,27.2795,2.77234,228.079,0.143018
114824,61359.8,33.0263,48.7896,312.812,0.144791
89621,47130.1,46.2292,12.014,258.711,0.14579
92378.7,38355.1,8.54014,0.79209,179.427,0.148205
41764.4,33692.2,29.5575,-4.41109,126.303,0.150333
76657,52856.4,25.7264,35.1874,278.135,0.151571
97467.9,54971.8,37.0129,26.7362,220.256,0.152868
98689.6,51708.3,598.939,10.6277,247.524,0.154902
81958.2,43593.9,60.2846,34.197,261.822,0.15959
46145,30061.3,28.0043,0.462052,138.921,0.160203
41708.8,25081.3,30.6965,43.0449,99.4025,0.16153
67195,50162.8,77.9393,24.8876,278.981,0.164808
37547.7,26847.3,35.0972,19.87,130.416,0.164873
61148.5,36287.6,29.6092,12.8722,270.796,0.166754
83327.1,49666.7,39.6535,16.107,237.738,0.168953
45290.3,23384.1,32.5085,39.0171,143.314,0.173194
76843.5,34484.6,30.2823,8.64731,153.169,0.174136
51718.7,35514.6,54.048,27.1324,163.943,0.174712
120357,68122.8,70.2936,36.2439,331.794,0.17744
69647,31706.4,36.288,-0.497024,201.371,0.177883
58976.9,37472.3,27.176,14.7867,192.731,0.181206
61095.7,27815.6,89.69,8.84535,129.045,0.189893
39937.8,20635.2,33.1816,13.8624,128.035,0.190664
55085.4,39577.2,89.0802,6.79897,273.62,0.191237
93938.3,45042.6,8.02253,16.8332,210.785,0.191605
55938.4,37814,87.8606,17.6914,213.35,0.195453
82375,55123.6,19.9801,15.5789,231.276,0.198168
77521.8,37674.5,19.9801,23.8313,200.158,0.200364
114772,63175.4,39.3428,12.6082,280.18,0.203176
52376.2,25933.9,35.7703,30.4996,138.633,0.208993
136374,86180.8,65.1385,58.4967,355.32,0.217063
68056,44742.5,61.7158,4.75263,214.774,0.218555
91882.5,48099.9,34.0617,13.8624,222.319,0.219357
126970,65570.8,39.7052,75.9068,321.575,0.221435
82221,45844.6,116.49,21.1904,252.058,0.224056
67570.1,45911.4,31.266,23.7652,255.385,0.224156
97329.8,76082.6,53.4266,42.7807,378.064,0.225872
29463.4,24824.7,2.32904,11.0898,86.5655,0.227871
72599,47512.1,75.545,31.1598,175.487,0.228481
133463,74283.1,70.2936,33.2727,323.816,0.234447
34744.7,42231.2,44.9347,14.3246,189.086,0.23657
42709,30446.2,16.2011,3.30042,143.386,0.244619
57733.6,38797.1,46.6952,14.3246,182.648,0.246744
40937.8,20047.8,7.50492,6.79897,75.2929,0.248908
34310.5,27839.5,34.0617,7.72314,149.43,0.255317
41488,28022.1,25.0534,-0.559152,154.247,0.257702
78300.5,70442.4,57.6769,6.73296,305.793,0.25993
44023.3,34894.3,40.4819,47.7331,167.674,0.260127
114339,45620.6,27.4348,31.8201,274.678,0.262066
52101.8,27871.9,35.3043,14.7207,88.0898,0.262867
31475.8,29374.3,74.3728,77.993,292.507,0.267913
104151,73991.4,65.496,19.9361,290.325,0.269496
60640.7,32338,33.8546,-9.44346,170.972,0.272549
74453.4,38095.7,45.0383,28.1227,203.797,0.274462
53433.2,30379.3,36.8576,21.0584,151.731,0.278018
41266,32412,63.6573,35.5836,131.786,0.278606
96795.7,38268.9,27.6937,34.2631,199.587,0.279144
43170.2,37000.9,28.7291,2.50831,172.979,0.282408
58202.9,60805.4,37.0129,32.1502,230.139,0.283643
51703.7,46861,55.4979,43.9693,215.558,0.284195
19542,22251.4,19.2553,24.4915,120.238,0.284463
55750.2,47395.3,71.7727,47.601,226.159,0.285964
42143.8,22103.7,30.8,-3.85194,116.77,0.288122
79010.4,48040,57.9326,47.8652,277.853,0.291006
33736.7,25006.5,20.0318,26.01,130.271,0.292084
104366,85463.4,92.128,192.475,671.055,0.294284
93004.4,77390.1,40.9996,15.2488,271.22,0.29549
78893.2,51799.4,55.3943,37.3003,263.943,0.296376
97078,58256.7,48.611,21.3885,250.429,0.300148
39515.8,33632.8,26.037,-0.994048,186.869,0.301462
88847.4,54696.5,40.9996,46.2144,233.549,0.306427
84916.2,48232.5,52.7534,-7.57962,201.728,0.306527
46114.8,24695.4,37.7895,23.039,92.6606,0.306618
51922.5,42722.7,45.9703,-5.84003,160.497,0.313502
87075.8,40965.9,27.1242,13.1363,176.06,0.31533
65272.5,42210.4,57.7792,27.7926,216.056,0.317083
98067.5,62296.6,88.5213,50.7706,371.048,0.319569
54052.3,30071.6,27.7972,41.7903,193.588,0.321228
19660.1,31906,30.8518,-9.00856,138.921,0.321372
72633,55362.5,29.4539,56.4496,306.004,0.323876
72289.3,31410.9,43.6921,1.18814,154.535,0.326185
101036,51571.4,38.9286,24.1614,347.371,0.327583
133204,85952,516.393,15.5789,381.881,0.331403
69805.3,32469.2,40.1712,10.4297,170.04,0.331627
34667.5,17963.6,52.9088,94.5273,224.808,0.336009
27966.3,19835.7,23.1379,19.87,102.952,0.343292
47729.3,42253.1,55.7568,14.5886,161.646,0.346217
41507.3,29215,43.8992,43.9033,176.419,0.34637
56428.2,29753.6,47.8861,36.8381,149.43,0.351844
100659,59838,40.8443,32.2823,305.232,0.358715
48444.4,34510.7,21.0154,4.5546,109.901,0.364358
90884.2,54868.6,64.4746,52.4875,238.305,0.367903
82455.2,47784.8,47.5237,18.9458,285.889,0.372239
47285.5,26402.5,20.9119,6.20487,134.814,0.378909
86022.4,49586.1,46.0221,23.1711,239.299,0.383275
82990,47197.3,13.147,10.8258,277.5,0.391253
40881.9,20946.4,31.4731,0.660075,114.602,0.404731
90628.3,49711.5,20.1354,13.8624,217.836,0.406235
71037.2,34360.5,70.0385,27.3304,222.39,0.40769
56215.8,27198.2,8.74718,11.948,133.084,0.408315
34847.1,19264.2,9.47184,6.27088,119.444,0.419151
113759,69839.4,46.3845,-1.18043,305.583,0.420367
68840.3,35216.4,28.0561,14.9187,188.943,0.421396
96988.6,61387.1,33.544,45.488,288.917,0.421554
60061.9,37000,35.2008,14.1925,179.212,0.42449
109868,75449.9,92.6865,35.7817,277.571,0.425356
65656.3,39182.3,25.5711,8.38326,186.869,0.427636
46427.5,69897.1,40.0159,14.4566,231.347,0.428679
70493.1,37913.2,58.1883,-7.70387,215.842,0.428937
47609.5,34318.7,35.149,28.5849,185.224,0.429733
37010.8,35307.2,45.349,36.8381,123.632,0.43019
89463.8,60237.8,14.5964,20.1341,296.658,0.431449
134744,50267.2,53.4784,67.2137,334.591,0.433792
45248.6,37881.1,58.9554,15.3148,162.005,0.437035
87832.2,58299.4,31.3177,25.4818,232.839,0.439247
78047.2,54926.8,40.9479,9.1094,248.303,0.440502
73881.7,60739.4,33.078,45.9502,286.17,0.442228
62338.5,55078.9,36.3398,13.4664,239.37,0.442691
63036.3,42964.8,21.0672,12.3441,176.204,0.444257
86767.8,40738.9,38.9286,15.2488,163.584,0.44552
93192.6,51446.9,27.849,33.6688,288.776,0.448415
49997.6,41648.8,21.1707,10.3637,220.967,0.448966
125017,71552.2,52.2874,41.5262,406.74,0.450742
66996.2,41258.8,5.69333,-15.0971,143.098,0.45174
55956.3,24841,3.1054,28.849,134.814,0.453339
80137,79745.8,95.4783,123.193,421.305,0.455744
81915.4,39582.8,32.3014,16.5691,231.276,0.462012
74416,42793.8,56.8442,57.0439,196.874,0.464963
50243.9,35808.3,14.3376,24.1614,171.331,0.46555
75639.4,37880.1,56.6371,19.804,174.269,0.470629
48014.3,27599.8,24.5357,28.915,179.355,0.473194
68099.6,35902.4,12.2153,0.0660073,206.08,0.474314
75145.8,35510,78.9579,57.176,172.549,0.474651
58700,53461.2,35.4596,54.6006,222.746,0.476562
88410.3,55469,56.6371,53.6101,273.267,0.477612
56339.8,36150.2,38.2555,9.76954,122.91,0.479359
117159,71668.4,56.7924,13.2023,388.677,0.481638
49858,40010.1,33.4404,41.5262,144.106,0.482673
69144.1,52722.8,36.8058,44.3655,271.714,0.483012
60270.4,43590.7,43.5885,30.6977,154.75,0.48326
98542.2,61900.3,46.7988,22.7089,265.64,0.484032
32543.5,24909.7,32.8192,6.99701,141.298,0.486302
50575,27824.9,43.8992,-6.15067,92.9507,0.492025
35597,30915.1,44.1581,21.5866,138.273,0.493866
66196,40097.1,60.2335,37.8285,197.588,0.495971
85481.4,54993.2,66.6192,71.9025,213.065,0.49875
93458.4,61083.3,42.087,20.4642,245.327,0.501027
67238,37530.6,45.5561,36.0458,273.69,0.505845
66386.8,37601,44.1063,17.4934,154.535,0.522035
56102.9,34068.6,47.6272,11.4859,155.469,0.522391
94546.6,48542.1,22.3614,29.8393,263.166,0.524249
108675,63355.1,67.0276,22.2468,256.022,0.532567
59633.5,84065.4,31.939,9.37346,319.963,0.540033
58622.3,39771.2,208.475,23.4351,180.572,0.542278
86284.6,46373.8,57.4138,37.1022,240.221,0.542441
66664.8,43620.6,28.3667,24.5575,171.761,0.551261
62354.4,32274.6,48.4039,-2.6715,128.179,0.554132
88711.1,51148.4,68.0995,68.5345,287.157,0.554754
82092.7,59725.7,45.8668,33.0746,316.319,0.559094
81775,57517.2,19.4624,31.3579,223.955,0.559465
59663.6,31598.1,22.2578,22.5769,195.303,0.56267
114477,51122.9,37.5824,60.6099,248.799,0.562818
59378.7,42216.5,28.0561,9.63751,217.338,0.563292
57985.1,28176.2,133.786,27.5285,142.666,0.564047
79558.8,39382.2,29.8163,35.2535,181.431,0.566384
56945.7,38548.4,24.8463,4.81864,169.61,0.567165
26680.5,23799.4,14.907,-0.994048,34.186,0.567203
108466,57929,57.9316,46.7426,293.351,0.568107
52549.4,26248.3,12.5258,4.62061,73.675,0.569196
75323.1,30403,19.773,24.5575,189.872,0.570486
92073.7,40868.1,40.3783,27.7266,193.803,0.575487
85907.5,34600.7,30.8518,12.6082,210.357,0.576763
84290.6,54219.9,37.3235,32.2823,248.232,0.577262
45232.8,35572.7,29.7646,-2.79576,106.282,0.579046
57752.7,39019.1,2887.33,8.71333,224.311,0.58159
92269,42969.5,49.0771,18.5497,234.827,0.584693
62057.7,37135.5,22.672,4.95066,200.444,0.585247
52410.2,28359.3,41.5692,27.9907,192.802,0.588021
90569.8,48550.4,29.6092,-32.4308,239.228,0.588491
79381.6,43022.1,43.485,27.8586,207.363,0.588924
89958.7,56928,22.9308,-2.48512,217.124,0.589586
58732.6,46510.7,41.2585,29.4432,186.154,0.589885
36376.3,44452.5,141.48,35.2535,155.541,0.590002
70387.6,52900,47.7308,-7.766,274.326,0.590314
36712.6,21678.4,49.2842,62.3269,131.209,0.591451
123301,71645.9,42.553,53.2139,384.586,0.5925
54633.5,38176,21.7919,10.2316,197.517,0.593566
27443.6,19906.5,35.8221,43.1769,105.269,0.602879
82931.1,38195.7,31.3177,24.2934,213.492,0.608601
45610.2,36654.5,26.4512,27.3965,130.127,0.609899
67454.4,40215.6,128.297,13.4003,147.2,0.61275
80951.6,47535.1,46.6434,18.9458,193.588,0.616239
81708.5,36122.3,14.027,22.6429,191.016,0.618004
27574.2,26488.8,13.3023,-10.2511,111.854,0.618601
84684.8,68299.2,61.5625,4.5546,259.064,0.621703
36018.9,27038,68.7629,18.0215,182.147,0.623323
52754.2,28955.8,42.8118,19.672,145.257,0.625191
80108,47563.6,43.1225,12.2781,224.239,0.631842
48141.3,38307.7,46.6434,-5.34301,181.574,0.63277
113300,50697.5,54.8247,36.9702,294.336,0.635213
77386.3,41140.8,48.145,29.0471,203.512,0.63647
88638.1,50486.9,54.4622,8.64731,281.238,0.637939
81438.9,53025.9,40.8443,20.9264,193.231,0.640632
60324.8,38923.7,44.5723,3.10239,186.869,0.640671
30076.6,37357.4,27.7455,23.8973,171.044,0.64271
82470.7,39607.7,40.223,30.8297,241.711,0.643897
38297.6,23636.7,19.1518,22.7089,138.417,0.64582
86736.3,34999.6,42.1905,13.5984,267.053,0.646115
102132,52528.9,52.391,0.264029,205.081,0.648988
88211.2,37579.3,37.5306,11.4859,211.355,0.663023
39191.4,26190.4,35.8221,-0.062128,141.658,0.663513
90456.7,53782.6,46.0739,13.2683,266.558,0.669217
107572,40350.4,13.4576,11.6839,254.111,0.669855
51993.4,57319.2,40.223,19.672,249.437,0.670068
50554.9,49624.6,46.5917,-2.92002,215.7,0.675357
112238,55354.8,46.5917,11.5519,281.238,0.675894
75040.3,42417.8,49.8538,7.85517,194.588,0.676126
98847.7,43380.5,3.26068,23.9633,213.563,0.676964
45771.4,41055.1,60.8469,45.7521,400.033,0.679243
77579.2,45359.1,33.544,37.8285,237.241,0.679584
52576.4,36343.8,26.6583,9.83555,175.631,0.680536
30954.5,61066.2,188.325,28.0567,414.062,0.681783
99724.5,47979.6,22.1543,-9.25707,186.654,0.682666
36626.3,18613.7,0.569315,16.4371,89.7589,0.683305
45561.2,21292.1,3.67474,31.688,91.2824,0.686466
36795.9,30809.8,4.3476,-1.92597,129.55,0.686953
92617.9,72690.8,136.906,48.9217,364.093,0.6885
125816,68745.9,41.155,40.5357,401.486,0.690555
32576.1,21893.1,339.429,39.8754,107.947,0.694511
79309.1,45959.9,40.5337,40.2716,248.374,0.713299
51656.5,34114,61.0003,17.9555,175.416,0.714499
44124.5,29766.1,122.952,19.672,172.908,0.718513
89770.3,49106.2,62.8399,13.0042,251.491,0.718982
59744,44252,38.2555,34.4611,204.796,0.725246
55415.4,32271.1,13.3023,31.3579,151.731,0.725443
80609.6,59516.2,80.8924,34.2631,250.499,0.729789
49650.6,25309.7,23.9145,11.4199,143.17,0.731552
53371.5,35575.3,30.0234,17.6254,181.574,0.737523
63697.5,37678.5,46.1256,15.7109,165.88,0.738751
107807,50886.3,52.5463,20.7943,278.135,0.739353
73464.7,60286.9,39.1875,37.0362,213.207,0.739787
98414.1,55711.4,34.683,2.31028,227.155,0.74341
78654.5,45487.1,17.1329,0.858098,116.915,0.743687
78601.4,36273.1,28.4185,29.6413,167.459,0.746928
70574.3,56894.5,72.1297,42.1204,256.447,0.749456
98138.1,60100.9,36.1327,61.7986,445.801,0.749746
120828,89355.2,123.305,64.242,439.273,0.750737
52875.2,30211.2,4.24408,29.9054,139.209,0.751462
66808,56554.3,40.7925,20.0681,277.783,0.753388
52021,33241.1,34.7348,10.8258,117.854,0.755783
90755.6,36387.6,21.4296,38.0266,146.553,0.756857
94273.8,63780.1,66.8745,69.393,350.371,0.757723
98329.9,66220.9,72.6905,7.12903,316.389,0.760543
84485.8,70599.2,51.0965,24.6235,264.014,0.762323
78611.6,66701.7,39.2392,51.6291,323.676,0.762919
68006,62942.9,56.0675,47.469,264.792,0.765113
28000.6,18001.7,10.3,22.973,90.557,0.765189
44674.3,40473.6,50.3716,20.1341,195.803,0.778022
57467.6,42832.9,52.4428,20.5963,214.917,0.77969
44996.5,39918.6,52.7534,46.5445,176.49,0.780768
99652.7,61312,53.4784,35.9798,280.815,0.789399
71321.9,39291.4,15.5282,9.70352,171.761,0.789655
41138.7,28165.8,29.7646,27.7926,119.155,0.790974
71120,44967.6,34.2688,10.2976,215.629,0.794966
62423.4,43471.5,58.4951,2.57432,183.292,0.797068
113660,72834.9,59.4155,28.849,319.683,0.798732
123486,64829.1,299.06,29.3112,311.76,0.799776
104337,66712.1,27.5901,54.0723,243.909,0.80292
40882.6,27634.6,25.3122,76.298,149.43,0.80359
100119,50469.8,20.9636,22.907,259.984,0.804899
124671,81480.5,51.0965,-0.186384,356.713,0.80543
64206.4,56081.1,65.5981,21.5866,274.608,0.808955
52619.9,37492.2,47.4201,2.64032,228.079,0.809739
34553.5,27072.9,65.2406,19.804,114.746,0.81073
88444.1,52886.8,73.2004,24.5575,274.89,0.812631
127620,72374.1,79.467,1.98024,323.746,0.81295
35570.7,23801,23.8109,40.9319,83.1527,0.813695
38224.5,21276.4,36.3916,2.50831,125.293,0.814994
58197.5,39111.3,61.818,48.1293,215.842,0.815108
101446,65021,75.3921,29.9714,339.762,0.816147
136734,85326.8,60.9491,35.8477,360.195,0.816444
16966.8,30409.5,289.151,42.4506,162.938,0.818334
53413.2,33583.9,38.3073,17.3613,193.874,0.818685
30183.5,21709.5,47.213,1.84822,121.755,0.821554
59356.6,35608.4,32.3532,0.858098,140.506,0.8277
22400.3,21908.9,48.8699,3.76248,132.94,0.829642
76437.5,52077.2,50.8376,25.0857,303.757,0.831025
91718.3,46068.1,36.5987,21.5866,250.216,0.835711
111875,39653.6,32.2496,31.688,249.154,0.837627
102973,58610.4,57.7792,33.0086,263.661,0.837996
78216.1,47968,64.2192,178.324,476.419,0.839148
67622.5,73460.2,61.4602,37.3003,268.042,0.840063
104086,50413,42.3976,33.999,279.757,0.843629
38822.4,26673.2,24.018,35.8477,97.9532,0.846503
47070.9,29955.8,60.3358,32.6784,156.116,0.849648
32880.1,16857.4,29.9716,60.742,115.252,0.852008
109247,62190.4,58.3417,37.1022,274.114,0.852441
84806.7,55901.7,52.1321,9.90156,221.323,0.852538
85373.1,69041.6,90.4012,38.885,282.154,0.853656
49568.3,25833.5,20.1354,-0.869792,94.2561,0.856346
93894.5,60879.6,34.8383,31.556,308.742,0.858062
43994.7,52122.2,38.1519,5.01668,273.267,0.860351
90523.3,71589.6,78.6014,50.4405,353.856,0.863954
34750.9,20217.7,33.078,-1.05618,128.107,0.864027
82518,50394.1,35.0454,3.23441,180.286,0.866513
62432.1,73563.8,39.4463,34.9233,344.999,0.866809
66501.5,37872.8,51.5107,12.014,155.756,0.867881
77853.8,50698.8,127.339,3.30042,232.129,0.874842
98308.7,65675.8,62.2268,-1.61533,359.36,0.877942
80181.1,42832.1,15.2176,15.7769,189.086,0.878576
84048.2,59034.7,49.1288,27.1324,277.359,0.87887
28990.8,19569,31.3177,-8.51154,73.0131,0.883085
42919.6,33455.8,90.9091,8.5813,112.432,0.888594
67031.2,34453.2,43.2778,41.4601,158.486,0.895023
54713.8,49315.3,22.4649,40.2716,196.088,0.896783
50424.3,36494.7,39.2392,21.4545,138.129,0.899623
59280,31362,64.7299,-4.72173,171.402,0.905355
43692.8,39626.9,215.551,-1.73958,146.193,0.910193
80411,61172.6,26.503,16.7672,263.024,0.91117
90842.4,64617.9,43.4332,61.0061,321.785,0.913108
51347.4,37244,22.2578,5.08269,167.961,0.914483
47356.9,36704.8,22.6202,16.107,177.278,0.919328
35008.2,33768.5,23.8627,27.9907,144.466,0.921292
122016,76692.8,37.1164,17.3613,337.317,0.924925
45033.9,27855,10.6624,4.29056,105.269,0.928415
124826,57476.1,46.2292,27.2644,322.765,0.929356
46649.2,21461.6,33.9582,33.0086,145.545,0.934346
65039,45252.6,30.0752,42.1204,195.303,0.935196
100717,54821.9,29.1433,29.9054,260.196,0.935636
66897.9,37580,18.0647,37.2343,192.374,0.935765
49524.1,27240.1,16.8223,12.9382,145.041,0.936065
44318.2,32881.3,34.4759,39.9415,114.168,0.940321
36308.2,17802.6,55.1872,62.1948,64.1145,0.941234
62695.7,30033.9,17.6505,28.915,140.65,0.943165
56837.1,38423.5,52.0803,-6.08854,194.088,0.954778
41778.4,22466,27.7455,6.46892,111.492,0.957014
48794.1,38433.5,54.3069,20.7283,175.344,0.95897
61605.2,46400.3,44.4687,23.9633,248.728,0.961411
42404.3,50458.9,57.8814,7.06302,210.856,0.966357
18960.7,19307.9,15.9423,1.45217,107.585,0.972934
91377.1,39383.8,16.4599,21.5205,191.802,0.974374
78068.7,36091.4,16.0458,5.01668,201.8,0.977814
100597,52951.2,26.4512,26.076,266.77,0.980191
68665,64705.1,68.5588,41.9223,252.978,0.983843
74343.8,36679.5,16.7188,56.1194,175.057,0.984065
88981.3,45505.1,49.2842,6.86499,246.957,0.987454
80712.7,63386.4,82.2156,77.7974,267.83,0.989608
40407.9,25861.6,31.8872,3.56446,130.848,0.990565
97704.5,79400.3,38.1519,40.4037,448.753,0.992097
78013.5,64667.1,54.4622,23.8313,294.407,0.992266
77230.4,37363.5,46.1774,21.7186,211.284,0.992974
61207.6,31419.2,43.1225,43.441,171.976,0.996659
86951.1,40748.2,21.1189,7.32707,270.302,0.997495
56036.6,57109.2,60.029,29.6413,392.28,0.998271
43971.7,26071.6,27.0724,3.49845,148.279,0.99943
57746.6,26101.8,11.9564,12.4101,128.757,1.00043
75273.1,42126.3,30.0234,77.6671,280.885,1.00274
30845.4,25070.2,50.8376,68.6006,107.802,1.00281
95754.4,37559.1,33.078,35.7817,243.413,1.003
75352.3,39609.1,38.2037,22.3128,218.049,1.00777
39768.2,27220.5,110.829,-4.03832,97.6633,1.01318
95215.6,50490.8,13.9235,5.01668,210.999,1.02101
36788.6,21793.7,40.6372,0.79209,159.851,1.02279
36376.8,19799.5,34.3724,-0.434896,125.148,1.02562
99662.1,52703.4,40.3783,11.0238,327.666,1.02649
98829.6,59669.1,35.149,25.944,262.388,1.02695
41680.8,34433.1,57.8303,11.5519,109.25,1.0281
97567.7,49757.5,33.3369,-0.372768,261.045,1.03233
90889.1,40295.2,30.3858,11.1558,193.588,1.03243
68783.3,37697.7,49.0253,22.1147,231.276,1.033
87947.6,42578.8,48.1968,23.105,207.149,1.0389
60937.7,41270.1,65.3938,44.5636,223.173,1.04008
85058.8,73642.3,82.8262,53.6761,361.657,1.0439
62743.9,69786.5,40.4819,22.3128,228.931,1.04746
91667.5,54666.5,51.3036,28.5849,283.423,1.04777
101951,61027.8,24.7428,20.7283,265.428,1.04929
90016.1,51747.6,48.8182,13.6644,233.123,1.05309
44316.9,27079.5,16.5117,4.22455,131.281,1.05901
54907.4,38856.7,32.0426,37.8946,208.29,1.06088
88271,50070.3,37.0129,27.3965,272.137,1.06399
108142,64660.7,71.4667,8.91137,330.955,1.0643
34727.9,37155.8,47.6272,23.1711,238.305,1.06536
84752.7,56618.3,25.8817,5.8088,265.216,1.06802
46198.6,31750.7,56.7406,-1.67746,168.319,1.07167
84332,51081.3,45.2972,2.50831,254.889,1.07325
45595.9,34442.7,36.3916,24.0953,162.795,1.08601
37574.9,23013.5,43.3296,28.3868,119.949,1.08784
44119.2,34282.3,2.89837,31.3579,123.416,1.08884
32442.8,18346.9,26.2441,17.8235,48.0099,1.09511
66723.9,48060,96.493,41.9223,189.086,1.09643
52422.8,48102.6,40.3783,57.7703,177.708,1.09857
71842.1,42315.8,65.3428,13.7964,200.658,1.10047
72390.6,40612.2,21.6366,31.2919,318.422,1.10158
102183,57619.8,-1.70499,28.849,284.832,1.10161
75113.8,39820.1,15.2693,18.0215,192.802,1.10653
87879.7,43407,43.8992,-7.45536,196.446,1.11114
74059.6,53520.9,86.844,44.3655,180.143,1.11131
81072.4,64934.3,85.7763,46.6105,268.748,1.11362
102335,63776.1,42.8636,31.2919,336.199,1.12291
87823,64391.2,47.8861,5.41274,235.608,1.12436
79230.8,45158.9,40.1194,1.25415,125.798,1.12444
106226,72727.5,50.3198,41.3281,273.549,1.12887
40110.5,27126.8,58.5463,21.6526,121.972,1.13082
94150.6,60436.6,30.9553,31.4239,303.124,1.13431
52482.6,42534.7,50.6822,4.42258,199.516,1.13444
30460.5,22952.6,62.0735,16.7672,151.875,1.13776
58851,43778.5,33.3369,40.4697,191.087,1.13863
101259,93638.2,55.8603,74.9286,375.494,1.14025
52634.8,43891.4,84.8101,15.1168,208.433,1.14152
99718.5,61349.2,202.529,38.6209,309.865,1.14315
131036,66984.3,55.8085,42.9788,373.063,1.14747
86014.3,54400.1,50.2162,16.8332,285.466,1.15359
84002.6,52011.6,45.6079,25.8119,217.551,1.16013
46068.5,30075.4,33.5958,30.4336,123.993,1.17122
63662.9,45918.8,25.6229,29.5092,236.531,1.17394
77853.5,48410.8,24.9498,32.1502,169.108,1.17756
76750,30596.5,36.1845,32.0842,156.259,1.18282
52200.6,37059.2,34.7866,12.08,193.66,1.18376
41012.1,24385.3,31.4213,4.02652,93.821,1.18434
51813.4,24989.3,15.9423,18.2856,142.954,1.1898
75609,41517.2,48.7146,32.3483,213.777,1.19016
61707.9,41683.6,36.9093,53.0158,241.782,1.19336
95527.1,79634.6,56.6888,68.6006,335.57,1.19477
70540.4,37815.7,47.1094,23.2371,181.646,1.19481
98306.9,81550.4,100.398,29.1131,394.704,1.19715
