"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
91332.4,47661.2,46.4363,29.3772,230.85,0.0768279
33940,17445.9,21.6366,26.5382,65.6589,0.0811687
49258.2,22721.7,53.5819,-11.8043,152.091,0.0817139
88754.9,56572.3,53.7891,41.7903,256.376,0.0819493
66070.7,35737.5,40.1712,39.1491,214.276,0.0857845
65872.9,43077.7,73.1494,12.146,223.03,0.0862788
43412.1,26375.9,38.1002,45.8182,132.219,0.0871202
82440.3,45363.1,25.2605,53.0818,188.371,0.0873844
99509.8,49339.9,27.2795,47.469,259.206,0.089765
68050.4,36917.5,9.78241,18.0875,180.071,0.0903042
87654.2,43368.5,28.8844,32.2162,254.748,0.092798
61733.1,54312.8,49.4395,11.3539,314.285,0.0949635
98529.7,50701.1,52.1321,14.6546,267.759,0.0949866
53616.7,60427.7,277.221,86.461,267.547,0.0966755
78020.9,52606.2,27.3313,7.5251,274.608,0.100499
57600.2,34854.4,4.9687,14.5226,215.273,0.106324
55096.2,33794.4,13.5611,11.1558,143.17,0.106832
79190.1,43839.2,31.5766,43.375,238.873,0.107721
37414.9,44263.8,15.9423,28.5189,224.808,0.111088
47730.7,22422.3,29.9199,-0.186384,153.744,0.112278
63239.8,42980.9,22.3614,58.5628,209.93,0.112415
85571,42818,23.0344,15.7769,244.689,0.114598
40727.7,27063.6,41.7245,8.71333,120.094,0.114882
75500.3,60561.8,64.7299,12.8062,293.633,0.122367
71486.8,41205.7,13.4058,14.8527,207.078,0.126719
60364.1,35625.9,59.8757,11.6179,154.104,0.128038
104068,56876.3,31.6801,29.7733,269.242,0.135331
20097.3,23664.9,12.9399,26.4721,94.3286,0.137168
32335.6,23622.4,6.8838,6.53493,127.819,0.140506
33137.8,18994.6,29.7646,-6.27493,103.459,0.140921
74826.6,43223.7,37.5824,36.7721,188.871,0.141647
122416,67214.9,48.5593,25.6799,306.355,0.142229
48553,21887.3,7.86725,5.94083,136.904,0.143065
91737.3,46466.6,30.4894,1.78221,239.937,0.145833
55646.4,23542.5,4.76167,3.10239,150.437,0.145855
57895.7,24772,3.88177,5.67678,102.517,0.147102
61519.2,36899.6,57.9316,20.4642,183.721,0.148204
59774.6,42429,35.4079,24.0293,187.512,0.15086
82492.7,41345.7,11.8529,50.7046,213.207,0.152242
92551.3,57771.2,68.3036,77.9278,283.775,0.152804
113704,62241.3,35.3043,33.7348,206.508,0.15633
107603,54040.7,63.5552,89.1293,316.178,0.171948
54235.5,38387.8,46.4881,23.105,178.424,0.175997
45076.1,24323.2,18.6859,17.5594,133.372,0.176846
94268,75702,62.1246,23.105,269.242,0.178717
34325.1,18904.7,44.1581,27.2644,116.336,0.180108
112482,59085.8,71.6197,44.0353,356.226,0.180908
71516.2,41293.2,45.5043,48.3934,170.184,0.188073
43282.9,38458.2,44.3652,34.9233,137.913,0.190256
82726.2,47814.3,28.1079,65.1665,230.139,0.193663
80392.3,45575.6,13.7164,10.0996,245.823,0.193899
77520.9,41539.9,33.3887,65.8929,175.846,0.204648
55636.4,35218.2,-18.56,-8.38728,132.651,0.206064
95394.8,62052,59.4667,2.24427,290.396,0.211832
60420.7,42517.9,44.6758,19.2099,200.943,0.215426
49803.1,30615.2,19.2553,50.7046,202.299,0.218062
78494.2,36713.1,23.8109,0.264029,163.01,0.218971
64936.2,37341,7.86725,35.0554,152.882,0.221299
93212.7,83960.6,67.7422,63.8458,390.271,0.223935
45378.6,26392.6,23.0344,17.8235,168.893,0.224581
123467,76662.2,56.5335,47.2709,423.649,0.224685
42407.7,33542.6,26.6065,8.18523,138.201,0.226681
54659.7,35374.6,52.391,4.81864,185.51,0.232491
35261.1,28603,20.5495,16.041,151.803,0.234793
67185.6,39784.8,78.7032,-2.73363,194.588,0.236818
129020,67651.6,52.9606,33.6028,359.36,0.242759
46207.8,30553.8,35.0972,34.9233,138.201,0.24578
83794.9,37343.2,41.9316,13.0703,187.369,0.246186
122587,59665,26.6583,54.0723,278.84,0.248407
69735.2,47290.3,7.76373,24.3594,212.566,0.251406
61481.2,43208.5,39.0839,48.1953,190.587,0.252407
126145,45701.1,35.7703,68.2043,248.799,0.253524
54482,28027.7,48.4557,-0.559152,148.279,0.253812
67653.6,52054.9,53.6855,24.7556,284.832,0.255732
45847.1,48599.3,32.0426,11.816,206.294,0.256672
97534.7,43285.6,63.9127,53.2139,197.303,0.258901
96273,59337.3,103.236,42.2525,331.584,0.260567
42480.9,28783.8,19.7212,39.4793,133.228,0.261139
91289.9,70718.2,54.7211,47.3369,313.163,0.26213
33734.7,22505,21.7402,37.7625,84.5325,0.263558
45910.5,30795.7,33.1816,51.3649,159.923,0.264382
85006.8,50574.7,42.553,55.9213,203.227,0.264792
81358,49286.8,28.2114,30.7637,240.292,0.265679
90476.3,91913.3,45.6079,55.1949,401.071,0.266515
69112.8,37537.3,12.4741,51.1008,133.661,0.267366
112829,69454.9,33.078,55.9213,298.908,0.269103
72523.1,50169.1,22.0508,31.9521,137.552,0.27099
103888,52150.7,26.2441,97.7768,240.221,0.271603
67535.8,53385.4,32.6121,35.2535,218.619,0.273613
69753.5,31892.7,14.6482,45.1579,156.834,0.27419
72720,58601.1,59.3133,28.1887,357.549,0.276051
47729.3,30354.2,48.4557,25.3498,120.022,0.278754
110943,60134.1,51.9767,33.4707,282.013,0.278982
133629,79112.8,51.0447,51.9592,378.689,0.279387
59613.8,37572.9,46.6434,31.7541,187.512,0.281334
86488.2,36482.9,27.4348,62.525,181.574,0.281707
67638.8,36464.4,33.6993,48.6576,171.976,0.283664
53416.6,54473.6,34.1653,17.2293,249.012,0.287095
84526.4,35565.5,48.7664,29.7733,176.204,0.295634
66458.9,38442.5,40.5337,-4.47322,186.797,0.297641
79459.5,48924.7,58.5974,53.2139,266.487,0.299017
85195.2,42467.1,41.5174,53.5441,232.2,0.299385
71251.8,31366.5,7.91901,15.1168,139.498,0.310483
73199,38260.1,33.8029,32.8105,209.502,0.310619
81430.4,55923.6,41.5174,14.1925,262.247,0.312573
71707.4,34860.3,12.8364,10.8258,164.302,0.313965
65300.7,68796.3,-1.94856,63.5816,234.259,0.314815
38933.2,29270.7,47.679,40.7338,167.459,0.316505
72890.3,33481.9,6.83204,0.594067,170.399,0.318867
43127.8,38449.8,31.0071,25.2837,163.082,0.319211
79823,42319.3,60.7447,50.3084,256.093,0.320977
54490,62231.2,40.223,50.5065,258.428,0.32337
76990,38673.6,17.3399,5.74279,117.348,0.32354
98297.3,57603.2,18.1164,19.804,249.862,0.323971
92066.2,44268.6,41.9834,16.173,195.374,0.326237
66944,34067.1,56.2746,45.2239,180.357,0.329207
36933.5,21930.7,24.3804,28.783,68.7476,0.330366
87715.7,46673,37.5306,16.7012,286.664,0.334737
87810,48754.8,36.7022,8.84535,273.408,0.337511
80594.7,78369.6,43.2778,2.50831,323.256,0.339805
52627.2,29400.4,68.2526,68.9308,182.075,0.341751
129115,80628.2,61.5113,54.5346,296.095,0.345711
39757.4,29058.5,31.939,28.5849,137.048,0.348743
65723.6,33145.4,36.3398,29.2451,186.869,0.353763
36797.5,32325.4,49.3877,53.478,160.784,0.358241
91962.9,41078.7,26.8654,48.5915,207.72,0.365232
35232.7,17794.1,29.5575,12.6742,114.818,0.365515
92682.7,47807,21.4813,40.7998,333.193,0.366419
53335.3,30168.8,20.2907,1.78221,159.779,0.366575
57320.1,32649.7,27.849,2.64032,170.901,0.370535
88983.2,65854.6,58.086,16.7012,301.649,0.372191
73838,39429.5,40.7925,37.4984,187.441,0.372382
100934,67274.8,30.2823,32.8765,362.075,0.373539
65204.6,49125.1,40.689,62.6571,270.796,0.375555
90857.1,54047.4,64.8832,23.8313,290.959,0.375743
56734.5,25873,27.4348,26.7362,145.977,0.375881
59969.4,40903.6,32.1979,45.6861,185.367,0.378191
70985.5,31317.9,11.4388,4.35657,105.341,0.379101
93078,64340.3,53.4266,43.243,300.103,0.379399
104219,69448,21.9472,31.556,281.238,0.382749
53912.8,32666,11.4388,3.43244,143.818,0.382916
51371.3,29570.1,15.787,5.21471,163.799,0.382991
68089.1,42482.8,27.4348,10.5617,147.992,0.383449
52277.3,71829.8,33.9582,15.0507,322.835,0.383783
56549,27632.8,63.5041,17.4274,160.066,0.385166
116744,77011.2,34.4759,62.1948,305.653,0.385542
64175.2,39374.8,20.8083,61.0722,181.288,0.386011
63826.2,43698.1,39.6535,48.4595,210.143,0.38672
32539.5,21692.9,24.4321,30.4996,100.199,0.387644
56046,33562.2,47.9897,43.7052,181.145,0.389014
35280.5,24672.9,3.36419,-3.97619,122.477,0.391119
53306.8,37811.6,33.1816,14.1925,222.034,0.394316
80746.7,43981.5,27.2277,59.091,232.2,0.395853
94997.6,68461,25.7264,23.6332,227.723,0.40095
100292,38488.4,62.6355,33.4047,276.936,0.403703
128404,50482,39.4463,27.7926,260.762,0.408412
46563.8,31472.4,43.2261,28.0567,209.288,0.412755
83151.4,49290.7,25.3122,4.42258,238.021,0.41474
118500,47656.1,34.01,35.2535,237.383,0.415823
103033,41493.7,44.883,40.4037,241.498,0.419274
69031.4,49811.2,43.5885,21.3225,277.712,0.419465
86182.5,55353.3,45.1936,32.6124,295.04,0.422164
51545.1,35788.8,53.6337,41.9884,145.689,0.425991
44664,35056.5,16.667,39.8754,158.127,0.432043
91323.9,36216.5,44.5723,2.11225,181.503,0.43384
46579.4,25092.2,10.093,13.1363,118.721,0.435946
72141.1,43504.3,17.9611,73.7546,169.108,0.438933
72863.6,25616.7,28.1079,27.7266,127.458,0.440054
72194.4,48000.3,58.3929,56.9119,194.017,0.440139
64882.6,29876.8,10.2483,4.75263,152.594,0.44394
64217.1,38691.8,27.2277,25.2837,174.986,0.448331
80949.2,48380.8,56.0675,67.3458,228.718,0.452552
81982.5,62529.4,39.8606,19.738,237.312,0.453939
120837,57633.1,21.8437,10.0336,335.22,0.459192
41623,60465.9,52.9088,10.2976,277.43,0.461331
36374,18593.9,17.1847,17.4274,106.934,0.462238
58819.2,33476.2,16.2011,8.91137,148.783,0.464566
37684.1,24970.6,18.8929,11.0898,105.414,0.465428
56791.1,47056.1,17.8058,43.1769,230.637,0.466047
75758.1,51153.2,40.5854,29.4432,314.215,0.467964
54605,26623.9,55.4979,67.9402,185.867,0.469498
79815,44083,48.5593,16.5031,277.148,0.470062
86711.2,34575.1,12.5258,-4.28683,160.713,0.471502
70610.2,42879.9,26.1406,36.8381,247.666,0.473062
110348,84242.3,87.4031,112.443,413.095,0.473841
75911.1,44865.9,50.9411,83.4008,184.222,0.473989
70574.2,39211.3,55.6532,63.3835,199.659,0.478352
73492.3,61726.1,46.8505,32.0182,282.718,0.479278
77497.1,50938,21.0154,43.5071,211.284,0.48063
134872,79868.8,42.8118,42.9788,346.743,0.482867
56406.3,27849.3,20.0318,19.4739,114.674,0.48308
49573.5,43544.2,40.3783,47.6671,251.916,0.483621
40461.2,29933.7,24.4321,27.7926,175.989,0.485859
36065,23821.4,33.9582,7.72314,145.329,0.486394
56902.6,34880.1,40.6372,24.4915,220.113,0.488617
91635.7,49992,34.5795,76.7544,267.406,0.488963
57013.2,39594.1,16.2529,-7.39323,203.298,0.489335
37494.7,43715,14.234,38.951,204.297,0.489934
83339.9,53048.6,56.5853,1.18814,212.993,0.49044
98662.1,63092.2,26.4512,4.95066,286.17,0.490706
90736.1,37109.1,24.0698,15.8429,157.84,0.492797
111812,53463.4,41.9316,28.981,367.363,0.494415
114321,71442.7,37.3753,26.6042,365.902,0.498307
49620.8,59140.8,147.306,11.2879,250.216,0.500801
52652.6,31897.7,48.145,18.0215,172.621,0.501768
31178.7,51159.9,57.8798,12.9382,224.168,0.503918
103918,35013.7,41.3621,72.8271,249.579,0.514956
109092,46708.1,15.2693,13.6644,213.848,0.518257
58896,50093.9,22.3096,4.62061,207.506,0.524152
75780.7,45674.4,36.6505,27.9907,249.083,0.5261
69768.1,42843,25.1569,15.0507,247.949,0.531205
49056.6,21696.2,44.0545,30.6977,163.153,0.531606
90612.7,56879.6,80.7906,64.242,286.17,0.531718
47846.1,28296.5,0.776339,5.41274,149.286,0.535888
123186,72580.4,71.3647,35.3195,415.649,0.537989
94663.3,49092.2,28.9362,32.0842,252.624,0.543981
60704.1,28794.3,20.8601,37.6305,182.147,0.548139
86373,55249.1,32.9745,38.7529,304.038,0.548615
81738.2,37209.3,47.3166,22.7749,168.391,0.551321
38737.4,33029.5,35.4596,20.1341,128.107,0.551878
52587.2,29623.6,30.8,7.5251,158.845,0.556397
117187,62459.2,37.0129,40.4697,367.919,0.557656
100167,39056.9,12.7329,19.4739,157.984,0.55894
42369.3,36505.2,28.3667,8.25124,166.741,0.559645
65154.1,42047.8,35.8738,15.5789,200.729,0.560819
59261.6,38798.1,19.4106,34.065,126.592,0.561056
69128.6,31443.9,24.5875,17.4274,142.234,0.561481
87448.1,46031,38.0484,3.56446,235.892,0.561752
75226.5,42832.1,50.4233,13.9945,156.834,0.561788
78329.5,52538.1,38.9804,3.30042,245.256,0.562511
29355.8,69033,50.3716,9.90156,253.332,0.563965
94013,59107.8,60.7958,38.885,329.136,0.564425
97269.7,75574.3,47.213,54.0723,358.524,0.565274
56973.9,31355.1,16.9258,10.3637,171.761,0.566312
72273.2,41508.1,34.683,-1.61533,223.03,0.567302
76483.8,41222.5,18.7894,21.5205,131.281,0.567783
38935.4,20398.1,13.8717,23.1711,130.704,0.569009
64783.8,52165,41.2067,18.5497,288.072,0.569268
93622.8,39544.1,30.0752,46.0163,201.015,0.572347
101497,49444.5,25.364,6.79897,244.831,0.577827
64344.6,29975.5,46.5399,8.84535,148.064,0.581975
57838.2,52416.2,28.7809,12.7402,246.248,0.582059
72131.5,43045.4,154.577,18.8137,207.862,0.583005
88182.1,56476.6,45.9185,43.7052,275.525,0.583632
41894.2,31181.8,26.9689,15.4468,145.833,0.584073
104284,53223.8,33.9064,25.2177,258.569,0.58606
70748.1,35120.6,-3.84841,30.8957,128.901,0.587367
94196.3,68582.4,43.5367,74.1459,358.524,0.588255
94073.6,45988.2,30.4376,-2.29874,205.652,0.589572
43018,32262.2,14.7517,0.198022,135.967,0.591136
78637.5,47364.8,59.1088,15.7109,239.086,0.591634
105296,51405.8,111.486,63.7137,358.733,0.591695
74808.9,57803.1,66.5171,24.4915,273.126,0.592266
86909.1,61120,56.896,28.5849,349.394,0.592927
60164.6,32252.3,33.9582,16.9652,147.128,0.594671
110070,52357.5,69.6814,60.3458,350.231,0.595343
88639.8,61156.4,52.391,76.8848,219.9,0.595641
122442,77000.5,61.2558,19.4739,303.265,0.596012
81516.8,36512.7,31.0589,5.8088,194.303,0.597316
90407,47801.8,41.0514,23.105,193.874,0.597911
88553,56969.9,46.9023,25.4158,221.821,0.59799
35457.6,24080.3,37.22,-0.186384,129.983,0.598423
35172.7,26070.4,25.7782,22.3128,171.689,0.599717
111825,54317,42.8118,31.1598,246.957,0.600028
78366.3,40278.5,33.9582,34.3951,225.733,0.601059
72788.2,36950.5,25.3122,6.99701,145.185,0.601481
123774,67735.3,49.1288,54.6666,282.788,0.603623
90748.5,43361.1,39.0321,21.5866,163.369,0.604008
58754.1,39155.4,75.8507,22.3128,172.836,0.6052
32464.2,22038.5,45.8668,55.7232,140.002,0.612907
75748.4,31305.6,31.3695,18.1536,156.619,0.618312
101821,58796.8,7.45316,8.84535,265.852,0.619121
15228.1,21799.9,20.8083,19.804,169.467,0.619911
48259.1,43422.7,32.7156,25.6139,226.799,0.622149
72051.1,28798.3,30.0234,-6.70982,187.512,0.643055
46028.7,38857.1,50.5269,10.5617,199.516,0.646915
60854.1,35492.1,47.8344,25.8779,165.235,0.64976
56070.1,25360.9,45.1418,-1.67746,98.8228,0.649966
53335.2,33664.3,73.2004,17.0312,193.946,0.65198
55181.1,28093.9,25.0534,40.9319,167.889,0.66053
47836.7,27151.8,74.6277,19.0118,171.689,0.660902
37773,24171.8,8.07429,17.0973,100.489,0.661628
57765.6,37244.5,43.5367,40.6017,133.012,0.66965
73950.5,45035.9,18.9447,16.7012,172.693,0.673891
26216.8,22115.5,0.0517557,-0.31064,86.0573,0.674048
88064.3,39643.7,38.6697,19.4079,178.209,0.674604
65325.7,41892.5,42.8636,-7.82813,170.901,0.679201
53163,30351.7,9.98946,47.4029,79.3379,0.679495
86087.5,68489.4,55.3943,71.4403,333.752,0.682781
78561.7,53136.4,77.8375,12.7402,310.427,0.68331
47062.1,29917.5,31.0071,26.076,96.5036,0.684233
85064.7,44983.8,41.8799,21.1904,241.072,0.686154
52669.2,28442.1,25.1052,36.0458,155.469,0.688476
76171.1,57591,25.2087,59.8175,191.016,0.688792
54109.7,35254.2,58.2394,25.0857,153.097,0.704293
45138.6,19243.5,12.6811,28.1887,124.643,0.705711
66888.4,40328.3,10.1447,15.3808,257.791,0.706731
51610.8,44691.4,32.1461,19.5399,145.905,0.708096
34931.5,21809.6,11.5423,33.6688,144.394,0.711647
56806.3,43515.6,23.7074,39.4793,196.017,0.711944
87174.8,70516.1,57.7792,25.4818,339.483,0.714534
51304.8,23254.9,61.818,13.1363,126.881,0.716229
39275.1,25312.5,11.5941,18.1536,52.7896,0.718074
55415.9,40473.4,28.3149,27.5945,202.87,0.719571
38950.3,26852.8,29.8163,24.0293,130.776,0.721372
63801.2,38857.8,25.3122,26.208,168.821,0.724034
32669.4,20937.5,31.4213,22.7749,104.617,0.729832
46231.4,29919.3,28.3149,-12.612,115.83,0.730221
39200.8,33294.9,45.6079,1.18814,181.145,0.731781
68187.6,52138.9,46.1256,19.2759,326.826,0.734263
34465.3,36415.2,33.0263,-2.48512,143.962,0.741991
109078,52025.4,109.665,101.025,369.796,0.743066
68511.2,54832.2,12.7329,11.6839,198.159,0.743445
62120.7,27617.9,26.3476,3.43244,132.074,0.751185
47204.5,43644.9,25.8299,26.5382,169.323,0.752481
70565.3,41363.5,51.0965,47.4029,245.894,0.756642
38748.4,55684.6,69.6303,1.58419,326.056,0.759399
50619.9,53367.1,20.446,9.83555,315.688,0.764731
68364,42745.1,54.7729,80.4043,235.111,0.766007
33173.6,18176.2,10.2483,20.9924,159.851,0.772341
57640.5,46114.5,50.734,56.7798,237.17,0.775181
33409.1,27377.5,24.3804,25.3498,121.683,0.775837
81110.2,42828.7,40.7408,13.5984,225.804,0.779217
40928.2,29656.8,41.7763,31.688,161.574,0.785581
49596.6,22568.8,15.0105,34.3291,147.056,0.786304
61289.2,41103,37.22,24.1614,209.502,0.790652
63016.6,59380,54.4104,17.8235,260.691,0.792077
90673.5,50923.4,36.1845,25.8779,198.802,0.793057
80146.4,47604.8,33.2851,18.4836,229.642,0.795737
43725.7,24107.5,31.4213,27.5285,142.306,0.799666
41414.7,24220.5,33.3369,6.13886,138.345,0.801882
85669.1,55421.3,24.7428,17.7574,226.728,0.805718
74246.4,35255,16.3046,0.330037,165.737,0.807974
34764.6,26727.8,53.6855,1.98024,131.425,0.810076
66609.4,31373.4,33.544,12.08,195.16,0.810695
58175.3,29519.5,38.359,15.2488,109.684,0.814755
64401.9,46149.7,41.9316,-9.62984,218.904,0.815413
48379,23060.2,8.54014,48.2614,87.5817,0.818436
134375,61842.5,44.9347,44.2994,334.941,0.82342
39421,29001.7,31.3695,15.1168,176.419,0.828166
79478.9,48833.3,23.5521,65.7609,225.093,0.835378
39926.4,40375.2,25.1569,8.71333,167.674,0.837749
103911,48161.1,26.9171,76.624,204.582,0.839243
117542,59249,53.2195,49.7141,294.407,0.841087
31826.6,35292.1,37.0647,31.0938,182.29,0.843153
109336,57431.5,55.4979,39.8754,359.638,0.843469
77597.5,35448.1,55.4461,52.4215,214.845,0.844286
91876.1,49824.1,53.3748,63.7137,285.466,0.846589
68981.6,45879,27.9008,30.4996,313.724,0.846969
53434.4,52585.8,19.3071,29.9054,193.445,0.847632
102425,49789.8,12.5776,29.7733,245.469,0.847817
55634.6,29287.1,23.5521,45.9502,227.652,0.848733
82308,49605.8,40.8443,32.4143,255.88,0.850206
99848.5,60551.8,31.1624,41.4601,237.099,0.853426
86212.3,51282.2,6.26268,19.87,250.004,0.853774
54630.6,34364.4,12.7846,20.2001,152.235,0.853885
27986.8,25784.1,47.9897,46.2804,93.7485,0.854208
72838.1,45943.7,33.6475,46.6766,244.901,0.855581
74700.6,42091.4,12.1117,46.6766,230.424,0.857504
84406.2,73588.9,80.6888,39.6773,250.783,0.859144
104948,70958.6,30.9553,49.648,298.134,0.859578
58619.1,42912.5,51.4072,49.516,213.35,0.861667
46023.5,44804.7,43.1225,12.6742,216.554,0.863168
103156,46496.9,39.3428,22.2468,258.215,0.863551
72496.2,37914.4,26.71,44.7617,155.469,0.868203
52104.8,36005.8,45.5561,48.0633,209.217,0.868478
52050.2,29731.1,36.8576,12.146,146.481,0.869526
67205.7,37657,34.7866,21.4545,148.351,0.872925
46933.9,26150.2,56.5335,17.5594,79.2643,0.872955
44411.9,50320.5,37.7895,38.6209,224.097,0.874828
61276.3,39747.3,37.9966,17.6914,224.026,0.877696
88146.6,43776.5,49.5949,15.0507,210.286,0.879492
61921.5,37145.2,36.3398,30.1034,178.496,0.880705
49562.1,32452.5,37.3235,15.8429,206.365,0.881882
39801.2,27810.8,35.7185,17.3613,161.79,0.886227
96665.9,55229.7,69.8854,13.6644,315.477,0.88632
58872.7,49232.6,29.3504,15.5789,258.286,0.88735
38704.6,24636,32.7156,47.3369,93.676,0.888934
38379.7,34294.8,-1.36399,-1.05618,136.832,0.889941
50781.7,32765.3,64.066,24.2274,107.296,0.890764
95398.4,61101.6,25.3122,6.20487,257.013,0.893227
104742,44987.3,17.5988,47.601,245.114,0.894921
103163,73667.3,48.1968,24.9536,374.175,0.895947
41007.7,38994.7,54.6694,18.7477,173.696,0.899246
33824.3,40175,89.3851,38.7529,263.59,0.899953
54892.3,27667,25.1569,14.1925,81.25,0.902012
72428.7,40296.6,59.1599,40.2716,180.071,0.909521
93460.7,58343.9,32.9745,28.6509,311.479,0.915015
44400.6,23053.2,74.4748,12.2781,137.264,0.917782
57047,26592.7,43.951,4.15854,172.549,0.922742
102074,63272.5,49.6466,28.3868,350.44,0.926634
75101.1,56388,20.8601,28.5189,232.129,0.933161
111891,60604.4,28.4703,83.0752,246.886,0.936135
53439.4,24223.4,22.1543,-3.97619,141.442,0.940343
28909.3,22051.7,30.3341,13.9285,104.328,0.940405
82679.7,46917.5,35.5114,9.63751,209.431,0.9408
73943.8,51484.8,45.9703,28.3208,253.898,0.940998
56609.9,33669.8,24.1733,35.6496,187.298,0.944262
106397,36614.8,31.939,30.5656,213.065,0.94683
74659.4,41507.9,9.10951,15.0507,296.728,0.950471
53399.3,32814.8,50.734,30.3675,206.793,0.952227
69602.8,31492.6,88.0639,34.065,191.945,0.95477
95803.6,54498.9,50.2162,47.0067,290.677,0.954983
35963.2,26020.1,12.0082,-1.92597,77.2786,0.955621
100091,81229.8,57.6257,75.4503,395.189,0.960412
108079,49447.8,30.5411,40.2056,234.117,0.961175
56498.5,34940,10.3518,-1.86384,145.761,0.961367
87832.7,60867.6,86.9456,14.5226,288.354,0.963456
50614.2,26678.6,39.291,21.7186,180.644,0.96388
84828.1,58060.1,34.2171,40.2716,326.056,0.963955
48516.2,64626.1,18.7376,72.2328,288.847,0.967014
62459.3,51686.7,79.518,37.4984,274.961,0.969729
39192.3,42847.6,38.359,45.9502,175.774,0.972105
66143,35738.5,13.2505,4.88465,163.297,0.973424
113041,70065,273.758,39.0171,288.635,0.978594
77201.7,32533.9,27.6419,7.19504,188.013,0.982312
68912.4,39227.3,12.5776,34.197,226.515,0.983748
36576,22777.9,20.9119,10.9578,138.057,0.983971
75120.9,52338.1,33.9582,20.4642,266.629,0.985147
31730,19721.3,37.4789,25.944,125.148,0.98778
79550.2,46953.7,36.3916,9.24143,216.768,0.988509
75636.3,46167.2,21.3778,15.6449,162.795,0.990247
44684.3,21756.9,5.95213,48.2614,111.13,0.991087
76018.7,60259.5,18.7376,14.9847,294.125,0.99427
103408,61212.4,44.4687,35.1214,308.953,0.998682
62871.1,82639.8,34.6312,46.0163,307.83,1.00069
85976.1,60340.6,17.7023,17.0312,218.832,1.00125
125626,63511.6,47.2648,44.9598,302.492,1.00191
69676.4,35199.6,56.8442,38.1587,204.867,1.00418
61879.9,35525.6,-6.28411,30.3015,211.426,1.00559
129568,67373.1,24.3804,37.1022,262.317,1.00567
81896.5,45556.7,14.907,28.1887,264.367,1.00623
53766.8,49166.9,49.2324,37.3003,259.347,1.0103
94541,54173.3,41.3621,31.0278,266.841,1.01158
48741.1,73492.6,41.4139,26.142,293.985,1.01172
44647,28527.5,24.2251,44.4975,144.25,1.01228
66191.1,35221.8,37.8413,20.5302,281.943,1.01414
71690.3,37318.7,5.2275,17.2293,183.149,1.01435
119534,38867.2,39.6535,8.44928,242.633,1.0148
46562.9,59824.4,40.3265,23.2371,305.583,1.01766
49619.4,26308.6,12.8364,24.7556,109.25,1.01927
61668,35380.4,30.4894,21.9827,168.534,1.01963
85187.1,44357.7,25.1052,14.4566,256.305,1.02003
