"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
43958.6,23218.4,38.6179,14.3246,118.649,0.230944
63191,57341,39.9123,17.2293,234.756,0.24023
103448,59238.7,67.2829,55.261,441.885,0.241325
35837.9,34203.7,39.757,5.41274,124.138,0.244154
59540.4,41948.1,47.6272,38.885,181.932,0.244368
80779.2,43360.4,53.4784,-5.0945,243.271,0.249756
132257,68432.7,82.3174,41.5262,363.189,0.250649
102133,47778.6,29.2468,15.1828,317.23,0.25213
115933,80807.4,106.072,71.9686,402.523,0.25253
35714.3,34090.5,53.2713,34.9894,157.984,0.253121
57934.8,37760.6,80.1289,31.8201,191.659,0.253618
61917,32374.1,610.24,36.64,194.946,0.254459
93473.9,80641.3,-15.6859,19.4739,276.442,0.254654
83261.9,46360.9,41.8281,21.4545,258.286,0.257912
44003.7,53043.6,65.4449,2.24427,250.074,0.259696
57545.3,43590.3,23.4485,43.375,214.917,0.26043
95619.1,57222,40.0677,20.0681,271.643,0.260652
32822.2,54783.9,47.5237,2.77234,229.287,0.265806
111479,64854.4,21.7919,45.7521,306.145,0.270026
36110.3,24223.5,22.2061,18.1536,114.602,0.275587
37427.5,22745.3,19.4106,-8.26302,68.4534,0.276665
58680,40043.7,41.3621,-0.497024,173.409,0.284472
75411.9,51068.9,41.5692,30.3015,249.649,0.286475
125832,56990.1,73.0474,14.9847,284.902,0.28714
30738.8,19158.7,22.1025,13.4003,96.0686,0.291334
74404,43542.6,48.0415,13.4003,175.559,0.298728
29696.8,47082.8,75.4431,23.1711,221.679,0.302008
46331.2,30447.6,54.3069,32.5464,126.087,0.305913
45962.2,26480.9,21.8955,10.1656,124.21,0.30689
69076,31871.1,35.9774,19.9361,191.373,0.308756
33853.8,25310.9,345.864,7.5251,179.427,0.308827
42514.9,28920.7,35.2008,7.65713,126.303,0.314615
84585.1,44954,52849.9,2.50831,249.791,0.315087
69981.7,78386.7,65.8023,20.8603,338.155,0.319264
61088.9,26863.2,29.5575,13.1363,132.147,0.324428
33268.9,30203.8,27.3831,8.38326,146.553,0.325442
38189.7,26985.7,79.0597,-6.70982,133.805,0.335841
107048,57533.7,54.7729,14.3906,253.828,0.342552
65326.2,38832.5,43.0707,63.5816,207.221,0.344034
64223.4,47391.6,7.91901,29.4432,253.828,0.346498
122005,54028.3,40.223,47.0067,343.603,0.348758
52879.3,47261.5,38.359,35.3195,179.498,0.350064
71827.6,31409.1,32.3532,45.1579,241.356,0.360054
80443.4,62536.4,77.5319,26.7362,319.543,0.367624
71278.6,41540.3,51.925,20.3322,207.435,0.375593
66232.7,22648.3,23.345,10.0996,127.963,0.380928
52428.4,26229.6,0.931608,39.8754,189.586,0.38214
98045.6,56570.3,35.7703,38.3568,277.783,0.386733
65934.2,45552.4,45.9703,20.9264,238.021,0.387092
102937,51524.3,52.1321,45.6201,247.311,0.388473
90923.9,58304.5,38.825,21.2565,269.666,0.390878
55219,27536.4,58.5974,24.1614,139.498,0.391084
40911.5,21241.2,31.4213,60.4778,99.7648,0.391624
45445.2,29083,28.4185,0.79209,140.866,0.393048
47023.3,41715.2,65.1385,8.44928,161.143,0.394464
74660.4,49609.6,48.5075,38.2247,216.91,0.395069
53519.9,52853.5,58.2394,19.9361,198.088,0.402585
82150.8,55201.7,64.7299,50.8367,287.086,0.404886
107645,58781.3,24.5875,16.5031,266.134,0.405035
67356.9,29343.4,20.446,19.2759,154.247,0.406064
89295,70192.8,45.6079,50.1763,323.396,0.406175
87263,38916.3,81.096,8.44928,291.803,0.40666
43491.9,23176.3,5.27925,3.23441,102.952,0.408795
45680.7,39726.9,143.992,56.7798,236.744,0.409781
87329.6,46144.9,43.0707,2.17826,280.956,0.410969
99647.3,73549.9,152.572,30.1034,315.407,0.411022
110503,69791.8,44.9347,6.46892,326.966,0.411481
70318,29973.2,50.8894,8.64731,246.603,0.413298
64401.8,29942.3,43.3296,10.2976,152.019,0.414774
81125.3,63281.8,18.5306,21.9827,223.101,0.417694
86965.1,52583,41.8281,18.2196,181.073,0.419868
27581.8,53285.2,89.6392,28.7169,248.445,0.419962
102097,60536.2,84.9118,30.2355,318.211,0.423653
91499.9,59576.7,43.7956,-1.67746,239.157,0.424263
74674.7,39638.5,35.6667,11.4859,189.372,0.426462
49284.8,30956.7,45.6079,3.23441,159.492,0.435375
35058.3,29711.9,15.114,14.1265,111.42,0.436957
42666.2,44893.9,33.4404,58.1665,218.619,0.437253
79778.6,63637.6,64.7299,44.2994,229.713,0.441399
37123.6,28730.8,24.018,24.6235,155.541,0.446075
113899,81480.9,54.4622,35.7156,361.727,0.446667
49984.1,33192.3,28.0561,23.039,137.264,0.447137
48699.4,48833,26.2959,5.41274,240.292,0.449512
51385.5,29443.4,46.7988,4.02652,121.827,0.459731
52020.7,46957.2,53.6337,35.0554,189.658,0.462448
71816.9,44273.9,19.8247,24.0293,198.873,0.472759
85817.8,47526.9,12.8882,0.858098,219.117,0.474837
75384.8,41252.7,27.3313,19.3419,212.851,0.478689
75573.6,76024,3488.51,2.11225,380.007,0.480866
95177.6,52269.3,26.0888,21.3885,241.498,0.483054
39717.5,29307.5,32.6638,10.8918,141.01,0.483875
75573.1,50580.3,16.6152,42.7807,203.013,0.49072
37672.3,26257.9,52.3392,24.0953,105.197,0.49736
46290.6,24709.1,6.78028,-2.79576,90.3393,0.49974
93272.5,63144,34.2688,23.1711,295.954,0.504518
27937,40475.2,40.3783,30.3675,247.24,0.504886
64953.9,51611.4,41.2067,36.574,212.495,0.508667
83969.6,48610,21.2225,16.6351,212.424,0.509095
44805.8,24891.7,23.1897,1.18814,155.541,0.512258
102686,38671.2,43.1225,39.6113,207.862,0.512419
53881.4,41750.8,47.2648,43.7712,168.248,0.513049
99048.7,49602.1,70.0895,27.7926,283.634,0.516739
50678.7,29447.5,30.9036,33.7348,125.365,0.517215
134454,73846.2,81.1469,51.1008,380.146,0.519081
80422.5,98655.9,81.6559,19.87,352.811,0.519311
104908,70563,40.7925,20.5963,298.697,0.522066
77505.9,37734,57.1549,13.5324,190.73,0.522449
56156.6,28080.1,44.883,17.2953,116.77,0.524832
109495,67356.1,22.9826,21.9827,281.872,0.525494
61932.7,31695.1,5.48629,2.50831,195.446,0.525648
56284.8,57007.7,37.5824,41.3941,269.525,0.527606
45814.7,25048.8,-6.77125,16.9652,162.938,0.530628
61526,27918.2,37.22,21.1244,138.561,0.531043
55276.9,30866.2,40.7925,15.5129,179.999,0.532003
113624,52432,80.8924,9.30744,288.002,0.532583
109073,60524.1,181.107,24.3594,262.954,0.53681
41663.4,27373.8,5.27925,-5.46726,91.355,0.539247
68675.8,46189,33.5958,27.4625,135.246,0.541528
93407.1,45019.9,46.6434,9.17542,216.768,0.543051
67474.5,29715.4,20.0318,-8.51154,165.091,0.561009
96516.2,61876.6,58.4951,38.2907,258.357,0.564686
64973.1,28320.7,20.1871,34.5932,134.382,0.56745
46566.4,69276,73.2004,15.3808,329.276,0.571647
109639,47846.2,15.0623,35.0554,240.15,0.57602
63904.1,50858.2,44.9865,17.0973,250.287,0.581539
43734.2,32349.4,46.0221,-5.46726,166.598,0.596466
99926.7,56495.9,55.1872,26.7362,253.261,0.600302
60518.3,31600.4,40.1712,1.58419,163.799,0.601875
69789.7,31189.7,48.7664,19.9361,191.873,0.604957
77060.3,38474.1,77.1244,9.5715,144.322,0.605533
104451,71754,157.582,24.4915,360.056,0.605622
90231.7,69392.3,26.037,33.5368,273.126,0.613218
87289.6,46156.2,38.9286,21.4545,245.823,0.616743
60517.4,45420.5,26.5547,27.8586,238.305,0.617489
64301.8,36507.9,33.8546,55.5251,151.588,0.61931
43448.6,26824.4,34.6312,4.88465,99.2576,0.619632
54807,40980.1,47.7308,15.7109,166.813,0.621467
41935.6,31190.5,51.2,14.7207,111.058,0.62691
44172.6,38704.9,44.9347,26.076,218.405,0.628123
60370.7,33001,38.7215,9.63751,196.803,0.629059
91972.7,73288.9,108.097,81.7073,263.731,0.629999
47013.2,36334.5,68.5078,39.1491,152.666,0.631493
103432,76395.2,76.3602,95.3723,343.882,0.632073
96779.1,64138.5,51.3036,47.7991,326.126,0.637297
69228.6,47898.1,28.4185,27.0663,211.64,0.64681
57448.7,42917.2,27.6937,-0.124256,213.492,0.649
44197.4,31117.8,50.6822,17.6254,177.063,0.656839
80045.4,65428.4,73.6082,37.6965,306.074,0.669968
41925,20210.5,20.9636,0.330037,130.271,0.679247
63167.5,65280.3,44.1581,27.2644,335.989,0.680619
53919.8,27825.1,299.981,4.02652,155.828,0.684539
47241.8,53141.1,78.3977,7.85517,244.901,0.689495
43281.2,31052.3,39.8606,45.1579,176.992,0.694179
85153.3,69587.8,144.042,118.015,406.464,0.696243
50092,34136.4,47.1094,29.9054,190.372,0.700363
129832,75577.4,46.9023,42.0544,338.085,0.720433
90212.4,46982.4,74.8315,47.7331,265.004,0.722323
115467,47176.2,51.2,21.7846,285.184,0.723602
40680.1,25899.1,51.5107,5.94083,140.794,0.726985
87895.8,43113.6,25.3122,2.97037,245.681,0.730933
126452,72411.2,84.9627,25.0857,292.296,0.734735
112628,93198.9,84.6067,12.4101,383.685,0.736837
75606.4,67552.7,56.9477,18.8137,313.864,0.739528
79391.6,42272.4,68.6609,27.5945,234.472,0.741593
80738.8,32610,21.1189,8.18523,186.654,0.743632
42556.4,39202.6,58.6485,14.1265,174.699,0.744913
85211.6,44624.8,83.4367,55.9874,212.709,0.74589
47957.8,34656.4,37.1682,19.3419,158.271,0.746641
55014.2,59341.1,69.8344,0.0660073,264.721,0.749463
60383.3,47068.2,60.3358,37.3663,274.184,0.751606
74175.5,45166.5,58.4951,34.9894,277.148,0.758285
44974,36195.2,29.0398,33.4047,165.522,0.759872
113896,42230.5,70.7016,56.1194,219.188,0.760239
61112.6,39028.3,47.6272,9.04339,154.104,0.762803
63454.9,34244.8,23.4485,6.33689,146.697,0.76401
83683,45586.6,40.5854,0.726083,186.011,0.764885
62198.5,42964,30.5411,62.8552,164.015,0.768582
86111.8,77516.8,37.4271,10.0996,371.882,0.769589
73350.6,57292.4,85.2678,61.2703,383.893,0.772333
93763.1,56000.1,392.917,17.2953,245.185,0.773225
57199,33050.2,49.0253,55.327,194.803,0.775705
28996,16450.2,16.4082,20.0681,85.9847,0.77665
92576.9,69776.5,57.2584,51.8272,316.739,0.776839
49345.6,29133.5,45.5043,22.2468,106.862,0.787292
36271.1,43846.7,36.3398,15.6449,170.255,0.788357
104082,63223.5,43.0707,62.3269,338.155,0.791066
100703,74805.8,44.3134,35.5176,360.683,0.794682
55424.2,30032.1,8.90247,3.56446,90.1942,0.79621
60801.9,36253.3,17.2882,11.6179,120.455,0.798151
41862.8,49297.9,44.3134,5.1487,222.959,0.801725
105025,73488.4,82.063,168.764,732.775,0.803352
51638.5,42807,37.1164,-4.16258,207.149,0.810378
50499.7,23168.7,105.616,13.2683,91.8628,0.816359
128548,69883,35.5114,30.7637,351.068,0.817228
41134.1,22838.1,20.7566,0.330037,81.8384,0.821917
51088.3,55366.7,31.7319,23.105,272.843,0.823986
63111.8,41894.5,20.5495,6.27088,200.087,0.827752
24011.7,27560.6,31.3695,8.25124,167.459,0.833189
40639.3,35171.6,3796.53,6.33689,140.29,0.836625
75527.9,30119.4,38.7215,15.2488,149.934,0.838815
88196.6,42732.1,25.4675,20.4642,175.846,0.840418
33825.7,32114.1,46.9023,6.99701,136.111,0.843381
51478.8,36137.6,21.4296,-2.11235,189.372,0.843942
77157.4,32605.2,42.6047,22.8409,174.986,0.848654
88073.8,36531.6,18.0129,7.19504,189.229,0.850828
102067,42252.8,36.7022,44.5636,242.278,0.852904
30220.6,26620.6,40.3783,-4.78386,143.242,0.85427
78949,39020.3,51.9767,30.4336,185.152,0.855357
76225.7,45907.8,37.0647,42.0544,242.633,0.856131
45027.9,25278.7,38.1519,21.3885,105.703,0.856333
76727.4,41880.2,26.5547,14.8527,233.336,0.859832
35314.5,24387,30.0234,0.132015,103.676,0.86388
92699.3,45795.6,43.4332,39.8754,292.155,0.864053
63324.3,32775,27.7455,17.6254,138.417,0.867323
46605.4,37808,57.5691,31.7541,186.44,0.868478
70566.9,78293.3,67.3339,50.5065,361.17,0.871881
74724.1,46738.6,252.185,25.944,270.443,0.873796
79393.7,36583.6,28.6256,1.05612,186.654,0.875585
52152,28761,11.2835,27.3965,104.183,0.875803
96381.6,57653.5,68.4057,34.4611,337.037,0.876755
65702.4,35194.1,88.2672,48.8557,241.214,0.87728
55690.2,48892,69.5283,41.064,195.446,0.878373
107034,77481.3,71.0077,69.7893,404.529,0.879673
27339,41040.4,18.1682,3.63046,199.159,0.88304
90010.5,56553.7,48.9217,58.959,322.835,0.883155
39433.6,57354,26.037,7.92118,229.074,0.884646
33681.1,39955.2,73.4043,25.6799,172.693,0.886179
104248,78596.1,59.211,33.6028,330.115,0.889752
82331.6,41767.9,45.6079,-9.56771,194.017,0.890117
86565.3,49552.9,56.2746,27.7266,194.517,0.890438
39136,19877.2,74.9844,8.44928,131.57,0.892182
86534.2,30792.7,52.5463,11.0238,191.873,0.895486
53307.7,80604.4,73.7102,45.1579,422.27,0.896342
81188.9,51818.2,65.547,24.3594,255.951,0.896362
36971.9,31897.9,21.4296,35.8477,141.802,0.902436
108118,73279.4,75.2902,25.2177,302.914,0.903527
100058,69117.1,72.2316,16.8992,292.226,0.906081
50127.5,45120.4,63.3508,56.3175,189.443,0.908306
114538,61023.3,48.4039,31.8201,289.621,0.915635
71829,44604,61.1536,68.7326,190.944,0.919335
27714.8,17867.5,32.7674,12.2121,81.1765,0.920617
76673.8,58878.2,44.7794,28.1227,219.117,0.930318
63319.5,39807.6,54.048,70.5817,173.194,0.931212
51905.5,28441.8,19.7212,50.2423,120.094,0.932956
42127.9,18800.5,34.1135,17.2293,108.526,0.93622
42699.3,26596.8,93.2958,20.9264,137.625,0.936635
53835.4,35058.7,41.155,16.239,136.327,0.937542
76132.9,52308.4,60.3869,84.6381,370.839,0.942583
51820.2,26510.6,52.9606,10.2316,92.9507,0.949092
110960,49688.6,24.8463,16.5691,352.044,0.953643
52898.1,30529.5,14.2858,6.13886,170.112,0.956563
44343.3,22289.8,43.951,-3.85194,150.006,0.960734
48173.8,35392.1,62.9932,38.7529,165.306,0.963339
97424.8,53011.3,38.1002,18.8137,231.134,0.963605
46549.5,35324,40.689,13.0703,119.877,0.965904
43234.1,29248.6,26.7618,31.8861,134.67,0.970616
46952.7,24041.3,37.22,16.9652,166.598,0.971142
112899,80325.4,38.4626,18.2196,387.637,0.97269
52453.9,45016,28.4185,5.1487,143.53,0.973469
91808.2,76428.7,40.5337,15.2488,392.765,0.975099
27485.7,49272.8,28.9362,50.5725,213.065,0.977002
137839,85791.5,63.0443,37.6305,409.919,0.977511
82275.7,48947.9,39.2392,18.2196,311.339,0.978246
85315.4,59864.2,69.3242,26.4061,347.999,0.980725
69753.1,43839.9,38.6697,-5.59152,240.859,0.981479
43268.8,30471.6,44.0545,30.6977,152.954,0.982133
64388.2,45272.6,69.7834,35.5836,250.287,0.986113
64275.6,29983.7,9.57537,16.3711,194.517,0.990054
100527,39323.7,6.26268,20.0021,277.007,0.992898
72797.8,49834.4,44.6241,34.065,175.487,0.995464
70583.5,45989.8,25.7782,16.6351,224.666,1.00304
56531.6,32287.8,42.6565,34.9894,180.429,1.00355
68639.7,35926.7,28.4703,50.7706,184.866,1.00806
88120.3,40420.9,49.5949,5.21471,196.303,1.01244
26363.1,23464,42.8118,5.67678,133.516,1.01362
63477.9,39191.4,23.3968,21.9167,126.736,1.01414
63181.2,41552.2,94.108,24.3594,173.051,1.0175
96830.5,62587,33.4404,24.0293,352.044,1.01889
51419.8,40441.3,69.5793,21.7846,211.141,1.01911
30461.1,56954.6,71.1607,24.6235,282.577,1.02022
73698.7,40681,40.1712,2.57432,200.444,1.03029
67379.8,42660.8,28.1596,38.1587,221.536,1.03198
74659.3,42809.7,18.22,17.2953,163.082,1.05883
122294,68655,69.1712,43.9693,320.173,1.05957
35091.6,27488,28.3667,17.0973,65.5118,1.06451
82234.6,45735.3,22.9826,2.11225,218.192,1.06644
109113,67583.3,43.8474,32.4143,267.547,1.06966
42786.3,24581.9,25.4675,30.4336,133.733,1.07204
85012.3,29038.8,20.4977,16.5031,145.113,1.07246
42800.3,19589.3,7.60844,6.931,129.478,1.07328
90541.8,37210.5,51.3036,3.76248,200.444,1.07353
86023.1,90740.9,44.0027,25.8779,323.326,1.07485
94009.6,54970.3,303.085,43.8372,269.666,1.07752
38618.5,25974.3,62.2779,14.9847,165.665,1.07785
75459.2,40801.8,67.2829,38.0927,196.446,1.07898
75262,30271.3,43.2778,11.816,147.128,1.08067
63653.5,50178.7,32.5603,16.3711,176.132,1.08083
54531.7,25064.2,71.8747,31.556,184.508,1.08698
86721.3,50983.9,78.5505,41.5922,321.294,1.087
56174.7,26076.8,11.0765,-8.26302,146.625,1.08897
97164.1,50114.7,3376.66,2.4423,357.34,1.08947
46356.7,40493.9,70.8547,7.32707,229.002,1.09107
132247,64751.1,55.3943,16.8992,342.416,1.09368
68937.4,59081.9,51.7696,38.0266,289.903,1.09421
39829.8,36373.9,57.8814,0.264029,203.94,1.09753
76653.9,33897.8,29.1433,4.75263,213.207,1.09786
41510.5,24306.1,41.4139,17.3613,135.319,1.1
81602.5,37806.6,24.5875,25.1517,167.459,1.1048
99719,43939.2,36.6505,32.3483,231.631,1.10689
74771.3,48009.6,61.358,27.9247,243.342,1.1087
30324.3,20450.9,-9.15823,15.975,98.0981,1.11085
71499.5,31307.4,126.633,21.9827,185.581,1.11132
86120,48340.6,52.6499,17.2293,215.486,1.11236
96248.9,88223.9,97.9641,63.0533,432.051,1.11368
84688.1,42840.2,54.2551,28.1887,238.305,1.11692
52721.2,27887.8,17.1329,36.8381,120.816,1.11759
103834,48632.9,64.6278,15.975,213.065,1.123
71069,41439.8,44.6758,39.5453,171.833,1.12408
107661,53392,52.7017,49.0538,296.728,1.12708
97047.4,39657.8,107.186,32.8765,239.157,1.12899
94929.7,38022.4,15.1658,16.3711,229.713,1.1329
71881.1,40380.1,62.7888,13.0042,215.13,1.13331
121824,78439.1,54.6176,38.819,343.184,1.13482
46120.2,26513.2,39.0839,34.7252,160.21,1.13632
69138.5,41353.6,1312.65,13.9285,194.303,1.13992
80129.2,47481.1,19.4624,54.9308,247.807,1.1406
79347.4,35075,9.88594,18.0875,193.874,1.14064
70677,40696.2,49.6984,45.2239,231.347,1.14195
104125,69276.4,103.742,8.51529,374.452,1.1436
38237.5,40519.5,19.9283,11.3539,177.063,1.14529
45379,53415.3,66.2619,27.9247,289.269,1.14634
89260.8,38806.1,42.6047,38.0266,215.558,1.14927
42143,18782.5,31.6801,51.6291,103.459,1.1494
53078.8,43752.6,46.1774,59.1571,184.079,1.15704
92805.5,57796,206.147,44.3655,297.923,1.15718
81812.6,35470.8,30.8,26.208,183.721,1.15993
53888,31448.2,9.73065,14.9847,122.694,1.16133
58237.2,40122.6,14.4411,15.1168,221.181,1.16136
66752.2,43156.9,29.4539,4.68662,157.912,1.16572
61306.2,45153.4,21.999,6.13886,240.15,1.17405
57151.5,32553.9,10236,16.5031,188.585,1.17702
86927.6,56707.7,55.0836,43.0449,286.1,1.17865
97243.6,51049.6,65.3938,15.2488,366.111,1.18569
47573,41024.7,47.4719,4.02652,357.619,1.18833
81080.1,55013,25.364,24.0293,230.068,1.1933
37518.8,39892.9,17.6505,23.5672,120.31,1.19435
74794,43583.8,18.5823,59.9495,228.221,1.20114
46549.5,22028.4,34.3206,-5.46726,124.354,1.20306
67687.5,34642.1,25.2087,19.87,162.22,1.20394
83052.9,37675.6,12.6294,5.74279,212.851,1.20522
55204.9,36718.9,33.544,27.3304,161.861,1.20569
92493.3,57535.6,28.0561,34.065,260.903,1.20857
62519.8,31161.9,33.6475,12.3441,157.768,1.21059
78951.3,63008.6,66.6703,54.6006,413.164,1.22034
65247.3,40954.2,51.9767,17.9555,182.648,1.22093
58517.7,39793,35.0454,34.4611,141.226,1.22376
110396,73691.7,80.1289,8.11921,324.586,1.22417
69143.9,27394.2,44.6241,22.4448,182.147,1.22427
43491.9,25800.1,32.405,42.1865,128.612,1.22556
86820.8,67182.3,35.4596,12.4101,239.015,1.22847
40605.3,34321.9,6.15916,18.6817,116.264,1.23144
103643,54786,49.4913,34.3291,294.196,1.23202
72697.5,46819.7,17.8576,23.5672,180.858,1.23814
67237.3,51653.3,52.7017,13.3343,204.725,1.23828
27321.8,17839.6,38.2037,38.6209,127.097,1.24185
84991.8,49941,110.373,52.0913,318.351,1.24334
61635.3,52263.2,36.754,19.1438,277.924,1.25028
80344.9,52574.7,25.3122,45.9502,229.5,1.25221
131177,60648.8,67.2829,34.7913,354.971,1.2529
43873.6,19026.9,46.1256,-6.27493,148.351,1.25414
68509.7,51211.9,42.553,28.3868,288.565,1.25648
63441,39037.5,41.7245,24.8216,191.445,1.25868
96593.1,47604.9,16.8741,56.3836,246.957,1.26328
63383.1,43522.4,60.438,31.8201,243.413,1.26496
95722.2,49519.2,49.1288,39.1491,211.07,1.26558
92339.8,67504.9,137.761,26.4721,342.276,1.26642
64843.3,38460.8,3.83001,0.198022,141.01,1.26666
55274,33221.1,31.2142,12.2121,140.362,1.26703
56530.4,39902.3,30.4376,10.4957,164.948,1.26744
35291,31192,48.0415,35.3195,156.188,1.26838
87761.1,58703.4,3385.33,2.90436,265.004,1.26858
48721.7,25004.6,26.037,43.9693,139.57,1.26989
96141.1,53435.2,33.3369,12.8062,240.505,1.2701
53033.6,43112.4,26.6065,25.7459,171.761,1.27061
60004.5,42612.9,58.0349,10.6277,241.214,1.27193
43572.9,22374.5,17.4952,12.4101,145.185,1.2729
94318.8,65745.8,13.354,14.6546,285.114,1.27304
118136,64948.4,48.4039,12.7402,324.726,1.27759
61969.7,35687.8,35.2008,47.7991,141.874,1.28508
