"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
65492.3,38632.9,15.8387,19.4739,160.425,0.940373
120171,47864.7,35.615,19.3419,323.746,0.943253
42060.4,21899.2,60.6425,20.3982,157.481,0.949353
56082.9,45630.1,48.1968,10.2316,238.518,0.951871
94828,52262.5,16.667,4.35657,230.21,0.978298
74989.5,56939.9,16.7188,-7.02046,242.987,0.985454
51939.2,37748.7,66.9255,18.0875,251.562,0.986984
71731,47705.3,21.3778,22.7089,197.445,0.991785
64749.1,34450.9,50.3198,24.7556,153.241,0.992472
85766.8,43760.6,24.1215,-0.745536,172.621,0.994954
63919.8,35895.7,20.1871,12.08,205.438,0.995583
104622,49083.3,33.6993,35.2535,253.615,0.998998
51471.7,33409.7,16.3046,4.5546,183.721,0.999458
69182.7,67361.7,33.0263,4.5546,233.478,1.00871
116348,67027,44.7794,36.508,297.15,1.00934
85098.6,37671.1,10.3518,21.8506,196.517,1.01011
46196,22452,20.8083,17.5594,100.055,1.01962
67455.6,39506.3,33.0263,9.63751,176.275,1.02295
74198,44998.8,68.0485,80.0785,238.873,1.028
112371,64389.7,65.2406,33.6028,319.333,1.02875
112573,57853.3,23.9145,25.1517,257.508,1.02969
58663.2,31576.7,12.9917,32.2823,146.625,1.03245
90600.6,40566.6,57.4656,8.71333,208.647,1.03407
77531.2,45670.4,44.3652,30.8297,253.332,1.03498
85302.5,79631,109.564,49.3839,296.376,1.03757
62808.9,50710.3,39.3428,50.2423,212.851,1.03826
75374.1,43105.5,19.8247,31.7541,190.301,1.04675
61923.2,89497.5,70.7016,35.2535,433.359,1.05964
57311.8,33216.3,30.3341,14.5226,188.585,1.06203
52720.4,40263.1,42.6047,38.0927,140.506,1.06252
41013.7,31755.7,39.1357,32.7445,165.88,1.064
74779.6,41508.3,38.825,19.5399,222.106,1.06584
68842.6,32278.3,12.9399,24.9536,160.354,1.0659
91986.1,59499.9,26.8136,43.1769,221.252,1.07043
64889.7,45270.6,37.3235,9.96758,239.441,1.07485
30129.3,28202.5,25.364,36.2439,138.201,1.07697
92623.3,37445.9,14.7517,44.3655,269.384,1.07805
50368.8,25024.4,39.4981,-6.02642,142.018,1.08174
61624.3,27419.7,4.50287,20.5302,161.574,1.08778
82000.1,31855,62.5844,41.064,177.207,1.08853
111415,62748,56.0157,52.2894,289.762,1.08884
76592.3,33019.3,25.4675,42.7807,133.589,1.09106
47402.6,30723.3,23.345,40.4037,222.461,1.09426
99336.3,59392.7,24.7428,44.1674,273.761,1.09688
68395.2,39722.6,31.6284,55.4591,175.201,1.1017
49539.6,57834.3,53.8409,3.49845,278.276,1.10223
67156.9,30284.1,43.6921,18.4836,148.639,1.10876
87345.2,77231.8,145.499,35.7817,311.339,1.11155
100043,56238.2,23.5003,14.9847,271.008,1.11234
84872.7,52126.7,85.2169,31.4239,225.306,1.11578
28037.1,28627.2,26.71,14.5886,135.823,1.12249
66476,65231,57.5691,36.2439,272.632,1.12305
40105.3,26944.7,3.67474,12.08,59.9228,1.12765
110906,75517.3,77.7865,48.6576,347.511,1.13151
97543.9,62296.3,38.3073,33.5368,270.514,1.13427
106048,52996.5,60.3869,40.1395,251.42,1.13476
44578,41235.5,31.1106,92.4467,248.87,1.14946
101667,82062.6,55.8085,68.6666,340.321,1.15279
77896.1,56431.1,32.8192,43.375,268.889,1.15833
61220.3,28322.2,36.7022,28.981,153.96,1.16156
92136.6,68081.3,39.0321,16.8332,293.07,1.1619
43301.7,24758.5,16.8741,66.3552,183.435,1.16671
46916.4,29404.7,41.7245,56.0534,170.901,1.16939
52785.9,51776.7,30.4376,23.3031,222.248,1.16972
81019.6,41768.9,37.3753,12.8722,187.655,1.1739
47108.2,29327.3,15.5282,19.87,152.235,1.17443
56195.3,28891,23.5003,8.25124,122.622,1.17628
79080.1,35069.8,24.7428,18.4836,234.259,1.18196
59748,39384.9,26.9171,4.09253,153.025,1.18218
44785.7,25851.3,10.5588,20.8603,117.926,1.18377
77311.9,56344.8,37.0129,-9.62984,245.256,1.18428
58313,33831.8,63.9127,47.535,163.799,1.18487
68224.8,39248.1,6.46972,25.6139,210.001,1.18556
73496.6,49201.1,12.9917,36.64,233.904,1.18633
76778.5,45908,15.6834,36.64,211.212,1.19045
32181.3,35421.4,35.8738,19.606,150.293,1.1947
73573.5,43951.1,32.0426,11.0898,190.444,1.20847
42607.3,33282.4,25.3122,41.9884,165.809,1.2153
119540,53530.2,35.2008,28.3208,268.395,1.21736
67480,27775,30.127,41.8563,181.789,1.22562
41297,26491.8,25.2087,41.064,157.265,1.22895
54016.8,31074.8,44.0545,23.2371,141.154,1.23428
59913.4,25942.2,-1.02299,36.0458,116.987,1.23473
45462.7,40815.1,36.8576,71.4403,252.553,1.23617
49407.1,68749.7,58.444,13.0703,291.099,1.24078
41997.5,24413.8,20.2389,23.8973,70.5126,1.24447
42823.5,28386.3,1909.78,8.18523,145.545,1.25849
50070.5,51756.2,44.6241,15.909,285.255,1.25887
51460,44002.2,34.7866,36.9702,186.44,1.25948
66159.5,45811.9,26.1406,29.9714,192.659,1.26039
77720.9,32037.4,48.1968,9.30744,166.096,1.26861
47728.4,23885.4,43.2778,25.1517,123.777,1.27074
38200.7,49124.2,20.0318,23.6992,190.73,1.27201
79212.7,39095.6,21.3778,14.3906,137.48,1.27524
67614.4,57785.7,25.8299,16.173,285.748,1.27531
107450,59861.9,62.3801,34.9233,270.655,1.27968
67999.7,38686.1,65.2406,38.819,181.789,1.28526
53243.9,37498.1,41.5174,-11.2452,170.686,1.2855
55965.7,60745.5,40.4819,22.2468,289.199,1.29084
81435.2,50622.5,24.691,6.931,205.224,1.29906
61204.3,31872.6,57.8814,45.0258,220.754,1.30216
85958.2,34432.4,29.9199,47.1388,229.145,1.30927
118523,55000,15.0105,19.738,226.728,1.3164
39562.2,32120.4,6.72852,13.2023,184.866,1.31901
53356.3,32656.7,49.3877,5.54476,189.943,1.3246
83856.2,54711.2,52.2874,20.1341,294.407,1.3281
46515,31230.6,51.2518,-1.42894,154.894,1.32992
43144.9,43876.6,-3.16641,11.4199,199.516,1.33001
21535.5,33446.9,98.5219,17.6914,260.832,1.33441
50764.6,46167.2,31.8355,22.8409,195.303,1.33638
53295.9,36514.1,60.029,-6.46131,199.302,1.33859
98027.7,53757.3,38.3073,35.5836,272.632,1.3416
33365.4,22567.6,-11.9349,13.9945,123.849,1.34527
87404,42046.8,29.9716,16.9652,195.66,1.34863
55119.3,34283.6,73.6592,19.4739,176.49,1.34911
67279.5,28046.9,17.2882,13.5984,196.945,1.34967
69075.4,53922.4,24.8981,74.7329,222.177,1.3522
88829.9,63516.5,53.6337,43.1769,384.309,1.35697
69992.9,35783.6,53.6855,24.3594,156.475,1.35898
29531.3,42218.3,28.0561,40.1395,198.659,1.36118
64073.7,57947.1,27.7455,28.915,253.19,1.36195
133764,86088,62.7377,71.5063,432.877,1.36261
74271,41735.6,27.6419,18.9458,178.711,1.36499
32656.8,47591,54.1515,33.8669,258.569,1.36552
57714.1,25222,31.939,29.9714,177.708,1.36715
104601,59144.3,32.405,-0.062128,261.186,1.37124
47625.9,38416.2,55.7568,6.73296,193.731,1.37288
55447.6,29921.1,16.4082,9.24143,173.624,1.37614
111405,75991.8,73.1494,44.1014,267.477,1.37741
63305.5,36596,37.3235,66.8835,270.302,1.37838
31866.4,58006.8,13.354,-3.47917,251.279,1.3805
81442.9,65180.6,27.5384,13.7304,396.504,1.3806
52874,31374.4,56.0675,10.0336,174.628,1.38409
33662,55439.4,71.1097,17.4934,286.593,1.38553
87261.2,43601.5,13.4576,14.1925,226.657,1.38906
79156.8,51719,28.8327,64.7043,208.575,1.38928
27980.9,35280.6,30.2823,14.9187,174.699,1.3929
90785.4,62960.1,181.805,41.5922,316.459,1.40054
45761,34792.7,1.03512,50.6386,186.869,1.40057
42002.3,41886.2,27.5384,31.0278,194.66,1.40304
88595,40525.3,31.7837,15.3808,231.489,1.40422
58284.8,54894.9,20.9636,-1.5532,197.588,1.41344
41135.4,44866.4,53.9444,26.208,205.937,1.41396
39740.7,38721.8,37.1682,14.9187,208.076,1.41554
101468,49554.3,49.6466,27.1984,240.292,1.41672
98120.9,70957.7,74.016,84.1172,404.736,1.41778
40941.2,24395.9,28.522,15.909,86.638,1.41944
118084,78343.8,80.587,57.5062,367.85,1.42202
62386.5,54992.5,48.3004,87.0468,299.329,1.4257
62739.8,37806.2,18.1682,23.5012,179.856,1.4297
73168.4,42873.5,41.5692,39.1491,209.787,1.43104
74947.7,47809.2,80.6888,16.3711,209.003,1.45923
70310.8,55188.1,18.5306,15.909,193.946,1.45986
76979.6,60892.4,22.4132,44.1014,233.833,1.46321
78573.2,41642.8,69.6303,43.0449,234.259,1.46597
66399.7,40862.2,12.7329,25.4158,120.166,1.47762
67089.9,39416.9,39.0321,20.6623,215.985,1.47907
43198.7,19280,26.0888,27.3965,156.834,1.47909
54429.6,21759.6,31.3695,23.5672,120.383,1.48488
77601.3,67090.1,77.6847,18.6157,339.692,1.50324
38965.6,32267.4,46.7988,-0.807664,200.872,1.50404
64336.2,38900.3,43.1743,26.9343,186.94,1.51076
112027,72712.2,57.1031,48.8557,326.126,1.51965
60179.5,37454.3,20.1354,11.4199,143.53,1.527
74699.9,66571.1,22.1543,63.7137,260.125,1.52962
94496.1,64055.4,52.4945,13.4003,274.396,1.53671
51461.2,35553.2,32.7674,25.7459,160.713,1.54343
81849.6,33497.8,9.62713,32.4804,197.945,1.54762
47926.4,25322.3,48.7146,11.4859,146.049,1.55222
105819,49554,60.1824,10.2316,243.413,1.55361
61608.2,26281.7,47.3166,20.1341,145.257,1.55891
46081.4,23492.4,13.9235,7.65713,131.209,1.56336
72894.3,32992,77.5319,10.2976,217.907,1.56361
69609.4,58240,40.223,27.0003,249.933,1.56671
72696.2,36320.3,50.1127,35.1874,186.368,1.56729
80339.5,38984,29.7646,8.77934,275.172,1.57499
99203.3,52543.2,33.1816,14.8527,351.695,1.5864
91595.3,50669.5,50.6822,49.7801,274.467,1.59001
87127.3,53851.5,26.5547,32.4804,328.786,1.59536
69947.9,46713.9,64.8832,26.076,199.444,1.59541
63918.1,41921.1,38.6697,31.49,184.508,1.59658
102919,63755.2,26.503,28.7169,287.861,1.59715
69556.3,46699.9,71.1097,14.7867,226.728,1.5992
69462.5,49096.1,53.7891,16.7012,251.137,1.60405
63961.8,41175.3,96.2394,37.1683,238.589,1.6079
62996.4,40256.3,63.7595,22.1807,204.011,1.61337
40714.9,30202.7,30.4894,27.9907,178.639,1.62081
90004.2,57571.6,39.8088,43.1769,282.507,1.62834
61786.2,30479.1,5310.6,20.5963,130.488,1.6309
92921.5,52789.7,10.093,20.0681,257.72,1.63152
67902.3,31723.8,102.729,37.2343,203.797,1.63404
41064.8,36264,78.3977,8.51529,229.358,1.63426
110461,53962.3,47.5237,18.4836,248.091,1.63516
57539.3,64657.6,21.2742,28.3868,320.734,1.63535
97600.1,52181,34.7866,15.0507,268.819,1.6371
55976.7,31254.5,49.1288,17.0312,179.713,1.63787
42031.4,33904.7,22.1025,5.87482,128.179,1.64013
65688.2,29830.8,7.76373,49.9122,179.14,1.64816
52233.6,37163.1,22.1025,3.8945,215.629,1.64894
48534.5,38276.7,30.2823,27.1324,174.413,1.65308
71907,63261.8,63.2997,0.462052,263.59,1.65494
41236.1,51619,33.544,40.3376,202.656,1.65555
51283.6,35623.1,30.4376,12.6082,157.337,1.65877
108840,71392,485.764,32.1502,378.897,1.65898
43782.5,26598.7,38.6697,-5.59152,83.5158,1.66189
54574.7,33938.5,22.3614,49.516,146.84,1.66213
83422.1,43987.3,33.3887,27.6606,209.502,1.66528
102511,61638.5,76.1564,11.6839,300.454,1.66665
97195.8,52917.5,30.5929,26.9343,284.55,1.66722
99631.9,55712.7,34.9419,76.95,345.976,1.67112
39446.9,78349.3,23.9145,41.9884,308.672,1.67922
53914.6,32883,39.1875,14.3906,143.674,1.68308
63243.3,43339.7,44.9347,28.4528,177.421,1.68339
104956,67080.3,122.296,56.8458,331.864,1.68764
80993.5,47277.5,257.968,33.6028,265.781,1.69146
98686.5,73367.6,69.4773,59.8175,380.216,1.69888
46029.8,30576.3,42.2423,56.5817,141.802,1.7164
65754.3,41075.7,52.8052,21.7186,227.652,1.71923
99692.6,52944.8,13.5611,22.0487,224.595,1.7193
73996.9,40246.8,32.7674,8.71333,194.803,1.72905
69323.8,34031.9,29.0915,13.2023,229.358,1.73365
71263.6,52216,57.3102,30.4996,203.797,1.73625
50416.6,29748.5,30.1787,30.2355,126.087,1.7364
100179,61292.7,224.836,66.0911,314.636,1.73656
49834.8,27975.8,48.8182,38.0266,161.574,1.73728
59145.5,30459.4,50.2162,35.6496,189.658,1.74634
100970,61256.1,48.3521,24.6895,323.046,1.75122
55547.3,58982.9,62.4312,42.9788,269.666,1.76494
38274.4,32629.8,61.4602,41.13,188.013,1.76925
102192,48279.1,45.1936,35.3195,240.647,1.77774
73729.5,34699.4,8.79894,23.8313,225.377,1.78441
78614.8,58144.8,33.8029,22.3788,197.731,1.78456
71449.4,34770.5,38.7733,8.44928,152.954,1.78851
60749.5,38811.5,4.19232,4.42258,192.731,1.79148
48852.7,29325.9,40.0159,24.4915,160.713,1.79286
92420.2,61696.6,34.8383,27.3965,265.357,1.79643
65757.6,31064.9,27.6937,17.6254,181.002,1.79758
78320.7,65079.3,80.2307,44.8937,372.993,1.80731
